id	tag	word	prev_word	next_word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
9978	G_N	number	mobile	in	en	en	en	G_N	0	0
9979	PSP	in	number	90's	en	en	univ	G_N	0	0
9980	$	90's	in	???	univ	en	univ	PSP	0	1
9981	G_X	???	90's	technically	univ	univ	en	$	0	0
9982	G_R	technically	???	possible	en	univ	en	G_X	0	0
9983	G_J	possible	technically	though	en	en	en	G_R	0	0
9984	PSP	though	possible	.	en	en	univ	G_J	0	0
9985	G_X	.	though	both	univ	en	univ	PSP	0	0
9986	G_N	both	.	were	univ	univ	en	G_X	0	0
9987	G_V	were	both	started	en	univ	en	G_N	0	0
9988	G_V	started	were	in	en	en	en	G_V	0	0
9989	PSP	in	started	'	en	en	univ	G_V	0	0
9990	G_X	'	in	96	univ	en	univ	PSP	0	0
9991	$	96	'	i	univ	univ	en	G_X	0	1
9992	G_PRP	i	96	think	en	univ	en	$	0	0
9993	G_V	think	i	:P	en	en	univ	G_PRP	0	0
9994	E	:P	think		univ	en		G_V	0	0
9995	G_PRT	ok		...	en		univ		0	0
9996	G_X	...	ok	but	univ	en	en	G_PRT	0	0
9997	CC	but	...	back	en	univ	en	G_X	0	0
9998	G_N	back	but	in	en	en	en	CC	0	0
9999	PSP	in	back	the	en	en	en	G_N	0	0
10000	DT	the	in	'	en	en	univ	PSP	0	0
10001	G_X	'	the	90s	univ	en	univ	DT	0	0
10002	$	90s	'	was	univ	univ	en	G_X	0	1
10003	G_V	was	90s	email	en	univ	en	$	0	0
10004	G_N	email	was	so	en	en	en	G_V	0	0
10005	G_R	so	email	popular	en	en	en	G_N	0	0
10006	G_J	popular	so	?	en	en	univ	G_R	0	0
10007	G_X	?	popular		univ	en		G_J	0	0
10008	G_R	^exactly		...	en		univ		0	0
10009	G_X	...	^exactly	fake	univ	en	en	G_R	0	0
10010	G_J	fake	...	confession	en	univ	en	G_X	0	0
10011	G_N	confession	fake	!	en	en	univ	G_J	0	0
10012	G_X	!	confession	:-/	univ	en	univ	G_N	0	0
10013	E	:-/	!		univ	univ		G_X	0	0
10014	G_J	fake		..	en		univ		0	0
10015	G_X	..	fake		univ	en		G_J	0	0
10016	#	#279		:	univ		univ		1	0
10017	G_X	:	#279	My	univ	univ	en	#	0	0
10018	DT	My	:	best	en	univ	en	G_X	0	0
10019	G_J	best	My	moments	en	en	en	DT	0	0
10020	G_N	moments	best	at	en	en	en	G_J	0	0
10021	PSP	at	moments	IITB	en	en	acro	G_N	0	0
10022	G_N	IITB	at	were	acro	en	en	PSP	0	0
10023	G_V	were	IITB	while	en	acro	en	G_N	0	0
10024	PSP	while	were	peeing	en	en	en	G_V	0	0
10025	G_V	peeing	while	standing	en	en	en	PSP	0	0
10026	G_V	standing	peeing	at	en	en	en	G_V	0	0
10027	PSP	at	standing	the	en	en	en	G_V	0	0
10028	DT	the	at	skydeck	en	en	en	PSP	0	0
10029	G_N	skydeck	the	on	en	en	en	DT	0	0
10030	PSP	on	skydeck	6th	en	en	en	G_N	0	0
10031	G_J	6th	on	floor	en	en	en	PSP	0	0
10032	G_N	floor	6th	of	en	en	en	G_J	0	0
10033	PSP	of	floor	H14	en	en	univ	G_N	0	0
10034	G_N	H14	of	,	univ	en	univ	PSP	0	0
10035	G_X	,	H14	aiming	univ	univ	en	G_N	0	0
10036	G_V	aiming	,	towards	en	univ	en	G_X	0	0
10037	PSP	towards	aiming	some	en	en	en	G_V	0	0
10038	DT	some	towards	poor	en	en	ne	PSP	0	0
10039	G_J	poor	some	chap	ne	en	hi	DT	0	0
10040	G_J	chap	poor	sleeping	hi	ne	en	G_J	0	0
10041	G_V	sleeping	chap	on	en	hi	en	G_J	0	0
10042	PSP	on	sleeping	the	en	en	en	G_V	0	0
10043	DT	the	on	4th	en	en	en	PSP	0	0
10044	G_J	4th	the	floor	en	en	en	DT	0	0
10045	G_N	floor	4th	Skydeck	en	en	en	G_J	0	0
10046	G_N	Skydeck	floor	during	en	en	en	G_N	0	0
10047	CC	during	Skydeck	summer	en	en	en	G_N	0	0
10048	G_N	summer	during	nights	en	en	en	CC	0	0
10049	G_N	nights	summer	.	en	en	univ	G_N	0	0
10050	G_X	.	nights	.	univ	en	univ	G_N	0	0
10051	G_X	.	.	.	univ	univ	univ	G_X	0	0
10052	G_X	.	.		univ	univ		G_X	0	0
10053	G_V	bhak		saala	hi		hi		0	0
10054	G_PRT	saala	bhak		hi	hi		G_V	0	0
10055	G_N	\		double_quotes	univ		univ		0	0
10056	G_X	double_quotes	\	Best	univ	univ	en	G_N	0	0
10057	G_J	Best	double_quotes	Moment	en	univ	en	G_X	0	0
10058	G_N	Moment	Best	at	en	en	en	G_J	0	0
10059	PSP	at	Moment	IITB\	en	en	acro	G_N	0	0
10060	G_N	IITB\	at	double_quotes	acro	en	univ	PSP	0	0
10061	G_X	double_quotes	IITB\	?	univ	acro	univ	G_N	0	0
10062	G_X	?	double_quotes	Seriously	univ	univ	en	G_X	0	0
10063	G_V	Seriously	?	?	en	univ	univ	G_X	0	0
10064	G_X	?	Seriously	As	univ	en	en	G_V	0	0
10065	PSP	As	?	was	en	univ	en	G_X	0	0
10066	G_V	was	As	mentioned	en	en	en	PSP	0	0
10067	G_V	mentioned	was	in	en	en	en	G_V	0	0
10068	PSP	in	mentioned	a	en	en	en	G_V	0	0
10069	DT	a	in	few	en	en	en	PSP	0	0
10070	G_J	few	a	posts	en	en	en	DT	0	0
10071	G_N	posts	few	-	en	en	univ	G_J	0	0
10072	G_X	-	posts	quality	univ	en	en	G_N	0	0
10073	G_N	quality	-	of	en	univ	en	G_X	0	0
10074	PSP	of	quality	confessions	en	en	en	G_N	0	0
10075	G_N	confessions	of	from	en	en	en	PSP	0	0
10076	PSP	from	confessions	newbies	en	en	en	G_N	0	0
10077	G_N	newbies	from	stands	en	en	en	PSP	0	0
10078	G_V	stands	newbies	apart	en	en	en	G_N	0	0
10079	G_R	apart	stands	from	en	en	en	G_V	0	0
10080	PSP	from	apart	the	en	en	en	G_R	0	0
10081	DT	the	from	rest	en	en	en	PSP	0	0
10082	G_N	rest	the	.	en	en	univ	DT	0	0
10083	G_X	.	rest	Stand	univ	en	en	G_N	0	0
10084	G_V	Stand	.	in	en	univ	en	G_X	0	0
10085	PSP	in	Stand	the	en	en	en	G_V	0	0
10086	DT	the	in	center	en	en	en	PSP	0	0
10087	G_N	center	the	#279	en	en	univ	DT	0	0
10088	#	#279	center	,	univ	en	univ	G_N	1	0
10089	G_X	,	#279	while	univ	univ	en	#	0	0
10090	PSP	while	,	we	en	univ	en	G_X	0	0
10091	G_PRP	we	while	all	en	en	en	PSP	0	0
10092	DT	all	we	aim	en	en	en	G_PRP	0	0
10093	G_N	aim	all	at	en	en	en	DT	0	0
10094	PSP	at	aim	you	en	en	en	G_N	0	0
10095	G_PRP	you	at	......	en	en	univ	PSP	0	0
10096	G_X	......	you		univ	en		G_PRP	0	0
10097	#	#278		:	univ		univ		1	0
10098	G_X	:	#278	Rajshekhar	univ	univ	ne	#	0	0
10099	G_N	Rajshekhar	:	you	ne	univ	en	G_X	0	0
10100	G_PRP	you	Rajshekhar	are	en	ne	hi	G_N	0	0
10101	PSP	are	you	the	hi	en	en	G_PRP	0	0
10102	DT	the	are	most	en	hi	en	PSP	0	0
10103	G_R	most	the	genuine	en	en	en	DT	0	0
10104	G_J	genuine	most	person	en	en	en	G_R	0	0
10105	G_N	person	genuine	I	en	en	en	G_J	0	0
10106	G_PRP	I	person	ever	en	en	en	G_N	0	0
10107	G_R	ever	I	met	en	en	en	G_PRP	0	0
10108	G_V	met	ever	.	en	en	univ	G_R	0	0
10109	G_X	.	met	Wish	univ	en	en	G_V	0	0
10110	G_V	Wish	.	you	en	univ	en	G_X	0	0
10111	G_PRP	you	Wish	were	en	en	en	G_V	0	0
10112	G_V	were	you	mine	en	en	hi	G_PRP	0	0
10113	G_N	mine	were	.	hi	en	univ	G_V	0	0
10114	G_X	.	mine	:)	univ	hi	univ	G_N	0	0
10115	E	:)	.	the	univ	univ	en	G_X	0	0
10116	DT	the	:)	first	en	univ	en	E	0	0
10117	G_J	first	the	time	en	en	en	DT	0	0
10118	G_N	time	first	I	en	en	en	G_J	0	0
10119	G_PRP	I	time	saw	en	en	en	G_N	0	0
10120	G_V	saw	I	you	en	en	en	G_PRP	0	0
10121	G_PRP	you	saw	I	en	en	en	G_V	0	0
10122	G_PRP	I	you	fell	en	en	en	G_PRP	0	0
10123	G_V	fell	I	in	en	en	en	G_PRP	0	0
10124	PSP	in	fell	love	en	en	en	G_V	0	0
10125	G_V	love	in	with	en	en	en	PSP	0	0
10126	PSP	with	love	you	en	en	en	G_V	0	0
10127	G_PRP	you	with	...	en	en	univ	PSP	0	0
10128	G_X	...	you	Didn't	univ	en	en	G_PRP	0	0
10129	G_V	Didn't	...	want	en	univ	en	G_X	0	0
10130	G_V	want	Didn't	to	en	en	en	G_V	0	0
10131	G_PRT	to	want	accept	en	en	en	G_V	0	0
10132	G_V	accept	to	it	en	en	en	G_PRT	0	0
10133	G_PRP	it	accept	though	en	en	en	G_V	0	0
10134	PSP	though	it	...	en	en	univ	G_PRP	0	0
10135	G_X	...	though	Then	univ	en	en	PSP	0	0
10136	G_R	Then	...	luckily	en	univ	en	G_X	0	0
10137	G_R	luckily	Then	we	en	en	en	G_R	0	0
10138	G_PRP	we	luckily	became	en	en	en	G_R	0	0
10139	G_V	became	we	friends	en	en	en	G_PRP	0	0
10140	G_N	friends	became	but	en	en	en	G_V	0	0
10141	CC	but	friends	could	en	en	en	G_N	0	0
10142	G_V	could	but	never	en	en	en	CC	0	0
10143	G_R	never	could	tell	en	en	en	G_V	0	0
10144	G_V	tell	never	you	en	en	en	G_R	0	0
10145	G_PRP	you	tell	what	en	en	en	G_V	0	0
10146	G_PRP	what	you	exactly	en	en	en	G_PRP	0	0
10147	G_R	exactly	what	I	en	en	en	G_PRP	0	0
10148	G_PRP	I	exactly	felt	en	en	en	G_R	0	0
10149	G_V	felt	I	for	en	en	en	G_PRP	0	0
10150	PSP	for	felt	you	en	en	en	G_V	0	0
10151	G_PRP	you	for	.	en	en	univ	PSP	0	0
10152	G_X	.	you	Tried	univ	en	en	G_PRP	0	0
10153	G_V	Tried	.	several	en	univ	en	G_X	0	0
10154	G_SYM	several	Tried	times	en	en	ne	G_V	0	0
10155	G_N	times	several	...	ne	en	univ	G_SYM	0	0
10156	G_X	...	times		univ	ne		G_N	0	0
10157	#	#277		:	univ		univ		1	0
10158	G_X	:	#277	I'm	univ	univ	en	#	0	0
10159	G_N	I'm	:	a	en	univ	en	G_X	0	0
10160	DT	a	I'm	campusite	en	en	en	G_N	0	0
10161	G_N	campusite	a	girl	en	en	en	DT	0	0
10162	G_N	girl	campusite	who	en	en	en	G_N	0	0
10163	G_PRP	who	girl	grew	en	en	en	G_N	0	0
10164	G_V	grew	who	up	en	en	en	G_PRP	0	0
10165	G_PRT	up	grew	in	en	en	en	G_V	0	0
10166	PSP	in	up	IITB	en	en	acro	G_PRT	0	0
10167	G_N	IITB	in	,	acro	en	univ	PSP	0	0
10168	G_X	,	IITB	10-12	univ	acro	univ	G_N	0	0
10169	$	10-12	,	years	univ	univ	en	G_X	0	1
10170	G_N	years	10-12	back	en	univ	en	$	0	0
10171	G_N	back	years	,	en	en	univ	G_N	0	0
10172	G_X	,	back	IITB	univ	en	acro	G_N	0	0
10173	G_N	IITB	,	guys	acro	univ	en	G_X	0	0
10174	G_N	guys	IITB	really	en	acro	en	G_N	0	0
10175	G_R	really	guys	had	en	en	en	G_N	0	0
10176	G_V	had	really	style	en	en	en	G_R	0	0
10177	G_N	style	had	and	en	en	en	G_V	0	0
10178	CC	and	style	attitude	en	en	en	G_N	0	0
10179	G_N	attitude	and	.	en	en	univ	CC	0	0
10180	G_X	.	attitude	Sadly	univ	en	en	G_N	0	0
10181	G_R	Sadly	.	I	en	univ	en	G_X	0	0
10182	G_PRP	I	Sadly	was	en	en	en	G_R	0	0
10183	G_V	was	I	in	en	en	en	G_PRP	0	0
10184	PSP	in	was	6th	en	en	en	G_V	0	0
10185	G_J	6th	in	grade	en	en	en	PSP	0	0
10186	G_N	grade	6th	I	en	en	en	G_J	0	0
10187	G_PRP	I	grade	used	en	en	en	G_N	0	0
10188	G_V	used	I	to	en	en	en	G_PRP	0	0
10189	G_PRT	to	used	see	en	en	en	G_V	0	0
10190	G_V	see	to	them	en	en	en	G_PRT	0	0
10191	G_PRP	them	see	while	en	en	en	G_V	0	0
10192	PSP	while	them	going	en	en	en	G_PRP	0	0
10193	G_V	going	while	to	en	en	en	PSP	0	0
10194	G_PRT	to	going	school	en	en	en	G_V	0	0
10195	G_N	school	to	;)	en	en	univ	G_PRT	0	0
10196	E	;)	school	But	univ	en	en	G_N	0	0
10197	CC	But	;)	now	en	univ	en	E	0	0
10198	G_R	now	But	over	en	en	en	CC	0	0
10199	PSP	over	now	the	en	en	en	G_R	0	0
10200	DT	the	over	years	en	en	en	PSP	0	0
10201	G_N	years	the	I	en	en	en	DT	0	0
10202	G_PRP	I	years	hardly	en	en	en	G_N	0	0
10203	G_R	hardly	I	see	en	en	en	G_PRP	0	0
10204	G_V	see	hardly	any	en	en	en	G_R	0	0
10205	DT	any	see	guy	en	en	en	G_V	0	0
10206	G_N	guy	any	who	en	en	en	DT	0	0
10207	G_PRP	who	guy	is	en	en	en	G_N	0	0
10208	G_V	is	who	good	en	en	en	G_PRP	0	0
10209	G_J	good	is	...	en	en	univ	G_V	0	0
10210	G_X	...	good	or	univ	en	en	G_J	0	0
10211	CC	or	...	even	en	univ	en	G_X	0	0
10212	G_R	even	or	look	en	en	en	CC	0	0
10213	G_V	look	even	halfway	en	en	en	G_R	0	0
10214	G_R	halfway	look	decent	en	en	en	G_V	0	0
10215	G_J	decent	halfway	.	en	en	univ	G_R	0	0
10216	G_X	.	decent	Way	univ	en	en	G_J	0	0
10217	G_N	Way	.	back	en	univ	en	G_X	0	0
10218	G_N	back	Way	then	en	en	en	G_N	0	0
10219	G_R	then	back	I	en	en	en	G_N	0	0
10220	G_PRP	I	then	tried	en	en	en	G_R	0	0
10221	G_V	tried	I	talking	en	en	en	G_PRP	0	0
10222	G_V	talking	tried	to	en	en	en	G_V	0	0
10223	G_PRT	to	talking	some	en	en	en	G_V	0	0
10224	DT	some	to	,	en	en	univ	G_PRT	0	0
10225	G_X	,	some	they	univ	en	en	DT	0	0
10226	G_PRP	they	,	used	en	univ	en	G_X	0	0
10227	G_V	used	they	to	en	en	en	G_PRP	0	0
10228	G_PRT	to	used	say	en	en	hi	G_V	0	0
10229	PSP	say	to	hello	hi	en	en	G_PRT	0	0
10230	G_PRT	hello	say	baby	en	hi	en	PSP	0	0
10231	G_N	baby	hello	kis	en	en	hi	G_PRT	0	0
10232	G_PRP	kis	baby	school	hi	en	en	G_N	0	0
10233	G_N	school	kis	mein	en	hi	hi	G_PRP	0	0
10234	PSP	mein	school	ho	hi	en	hi	G_N	0	0
10235	G_V	ho	mein	,	hi	hi	univ	PSP	0	0
10236	G_X	,	ho	chocolate	univ	hi	en	G_V	0	0
10237	G_N	chocolate	,	pasand	en	univ	hi	G_X	0	0
10238	G_V	pasand	chocolate	hai	hi	en	hi	G_N	0	0
10239	G_V	hai	pasand	:(	hi	hi	univ	G_V	0	0
10240	E	:(	hai	:(	univ	hi	univ	G_V	0	0
10241	E	:(	:(	saala	univ	univ	hi	E	0	0
10242	G_PRT	saala	:(	naseeb	hi	univ	hi	E	0	0
10243	G_N	naseeb	saala	hi	hi	hi	hi	G_PRT	0	0
10244	G_PRT	hi	naseeb	g**du	hi	hi	univ	G_N	0	0
10245	G_N	g**du	hi	I	univ	hi	en	G_PRT	0	0
10246	G_PRP	I	g**du	was	en	univ	en	G_N	0	0
10247	G_V	was	I	in	en	en	en	G_PRP	0	0
10248	PSP	in	was	6th	en	en	en	G_V	0	0
10249	G_J	6th	in	grade	en	en	en	PSP	0	0
10250	G_N	grade	6th	:(	en	en	univ	G_J	0	0
10251	E	:(	grade		univ	en		G_N	0	0
10252	G_PRT	Hey		,	univ		univ		0	0
10253	G_X	,	Hey	12	univ	univ	univ	G_PRT	0	0
10254	$	12	,	years	univ	univ	en	G_X	0	1
10255	G_N	years	12	ago	en	univ	en	$	0	0
10256	G_R	ago	years	I	en	en	en	G_N	0	0
10257	G_PRP	I	ago	was	en	en	en	G_R	0	0
10258	G_V	was	I	on	en	en	en	G_PRP	0	0
10259	PSP	on	was	campus	en	en	en	G_V	0	0
10260	G_N	campus	on	,	en	en	univ	PSP	0	0
10261	G_X	,	campus	was	univ	en	en	G_N	0	0
10262	G_V	was	,	a	en	univ	en	G_X	0	0
10263	DT	a	was	super	en	en	en	G_V	0	0
10264	G_J	super	a	senior	en	en	en	DT	0	0
10265	G_J	senior	super	even	en	en	en	G_J	0	0
10266	G_R	even	senior	back	en	en	en	G_J	0	0
10267	G_N	back	even	then	en	en	en	G_R	0	0
10268	G_R	then	back	,	en	en	univ	G_N	0	0
10269	G_X	,	then	so	univ	en	en	G_R	0	0
10270	G_R	so	,	I	en	univ	en	G_X	0	0
10271	G_PRP	I	so	knew	en	en	en	G_R	0	0
10272	G_V	knew	I	a	en	en	en	G_PRP	0	0
10273	DT	a	knew	lot	en	en	en	G_V	0	0
10274	DT	lot	a	of	en	en	en	DT	0	0
10275	PSP	of	lot	campusites	en	en	en	DT	0	0
10276	G_X	campusites	of	...	en	en	univ	PSP	0	0
10277	G_X	...	campusites	maybe	univ	en	hi	G_X	0	0
10278	G_PRP	maybe	...	we	hi	univ	en	G_X	0	0
10279	G_PRP	we	maybe	even	en	hi	en	G_PRP	0	0
10280	G_R	even	we	met	en	en	en	G_PRP	0	0
10281	G_V	met	even	!	en	en	univ	G_R	0	0
10282	G_X	!	met	~	univ	en	univ	G_V	0	0
10283	G_X	~	!	Ed	univ	univ	ne	G_X	0	0
10284	G_N	Ed	~		ne	univ		G_X	0	0
10285	G_PRP	Whoever		posted	en		en		0	0
10286	G_V	posted	Whoever	this	en	en	en	G_PRP	0	0
10287	G_PRP	this	posted	,	en	en	univ	G_V	0	0
10288	G_X	,	this	have	univ	en	en	G_PRP	0	0
10289	G_V	have	,	you	en	univ	en	G_X	0	0
10290	G_PRP	you	have	heard	en	en	en	G_V	0	0
10291	G_V	heard	you	of	en	en	en	G_PRP	0	0
10292	PSP	of	heard	the	en	en	en	G_V	0	0
10293	DT	the	of	saying	en	en	en	PSP	0	0
10294	G_V	saying	the	BHMB	en	en	acro	DT	0	0
10295	G_N	BHMB	saying	?	acro	en	univ	G_V	0	0
10296	G_X	?	BHMB	~	univ	acro	univ	G_N	0	0
10297	G_X	~	?	Jerry	univ	univ	ne	G_X	0	0
10298	G_N	Jerry	~		ne	univ		G_X	0	0
10299	G_PRT	To		whoever	hi		en		0	0
10300	G_PRP	whoever	To	posted	en	hi	en	G_PRT	0	0
10301	G_V	posted	whoever	this	en	en	en	G_PRP	0	0
10302	G_PRP	this	posted	,	en	en	univ	G_V	0	0
10303	G_X	,	this	we	univ	en	en	G_PRP	0	0
10304	G_PRP	we	,	got	en	univ	en	G_X	0	0
10305	G_V	got	we	your	en	en	en	G_PRP	0	0
10306	DT	your	got	message	en	en	en	G_V	0	0
10307	G_N	message	your	,	en	en	univ	DT	0	0
10308	G_X	,	message	PM	univ	en	acro	G_N	0	0
10309	G_N	PM	,	us	acro	univ	hi	G_X	0	0
10310	G_PRP	us	PM	.	hi	acro	univ	G_N	0	0
10311	G_X	.	us	Back	univ	hi	en	G_PRP	0	0
10312	G_R	Back	.	around	en	univ	en	G_X	0	0
10313	PSP	around	Back	1999	en	en	univ	G_R	0	0
10314	$	1999	around	,	univ	en	univ	PSP	0	1
10315	G_X	,	1999	we	univ	univ	en	$	0	0
10316	G_PRP	we	,	have	en	univ	en	G_X	0	0
10317	G_V	have	we	many	en	en	en	G_PRP	0	0
10318	G_J	many	have	swimmers	en	en	en	G_V	0	0
10319	G_N	swimmers	many	in	en	en	en	G_J	0	0
10320	PSP	in	swimmers	common	en	en	en	G_N	0	0
10321	G_PRT	common	in	.	en	en	univ	PSP	0	0
10322	G_X	.	common	~	univ	en	univ	G_PRT	0	0
10323	G_X	~	.	Ed	univ	univ	ne	G_X	0	0
10324	G_N	Ed	~		ne	univ		G_X	0	0
10325	#	#276		:	univ		univ		1	0
10326	G_X	:	#276	Can	univ	univ	en	#	0	0
10327	G_V	Can	:	someone	en	univ	en	G_X	0	0
10328	G_N	someone	Can	tell	en	en	en	G_V	0	0
10329	G_V	tell	someone	me	en	en	en	G_N	0	0
10330	G_PRP	me	tell	why	en	en	en	G_V	0	0
10331	G_R	why	me	do	en	en	hi	G_PRP	0	0
10332	G_V	do	why	Bongs	hi	en	ne	G_R	0	0
10333	G_N	Bongs	do	,	ne	hi	univ	G_V	0	0
10334	G_X	,	Bongs	Tams	univ	ne	ne	G_N	0	0
10335	G_N	Tams	,	,	ne	univ	univ	G_X	0	0
10336	G_X	,	Tams	Mallus	univ	ne	ne	G_N	0	0
10337	G_N	Mallus	,	,	ne	univ	univ	G_X	0	0
10338	G_X	,	Mallus	Gultis	univ	ne	ne	G_N	0	0
10339	G_N	Gultis	,	and	ne	univ	en	G_X	0	0
10340	CC	and	Gultis	Kannada	en	ne	ne	G_N	0	0
10341	G_N	Kannada	and	junta	ne	en	hi	CC	0	0
10342	G_N	junta	Kannada	stay	hi	ne	en	G_N	0	0
10343	G_V	stay	junta	together	en	hi	en	G_N	0	0
10344	G_R	together	stay	in	en	en	en	G_V	0	0
10345	PSP	in	together	their	en	en	en	G_R	0	0
10346	G_PRP	their	in	tight-knit	en	en	en	PSP	0	0
10347	G_J	tight-knit	their	group	en	en	en	G_PRP	0	0
10348	G_N	group	tight-knit	rarely	en	en	en	G_J	0	0
10349	G_R	rarely	group	socialising	en	en	en	G_N	0	0
10350	G_V	socialising	rarely	with	en	en	en	G_R	0	0
10351	PSP	with	socialising	anyone	en	en	en	G_V	0	0
10352	G_N	anyone	with	outside	en	en	en	PSP	0	0
10353	CC	outside	anyone	who	en	en	en	G_N	0	0
10354	G_PRP	who	outside	don't	en	en	en	CC	0	0
10355	G_V	don't	who	share	en	en	en	G_PRP	0	0
10356	G_V	share	don't	the	en	en	en	G_V	0	0
10357	DT	the	share	same	en	en	en	G_V	0	0
10358	G_J	same	the	state	en	en	en	DT	0	0
10359	G_N	state	same	?	en	en	univ	G_J	0	0
10360	G_X	?	state	I	univ	en	en	G_N	0	0
10361	G_PRP	I	?	see	en	univ	en	G_X	0	0
10362	G_V	see	I	Biharis	en	en	ne	G_PRP	0	0
10363	G_N	Biharis	see	,	ne	en	univ	G_V	0	0
10364	G_X	,	Biharis	Bhaiyas	univ	ne	hi	G_N	0	0
10365	G_N	Bhaiyas	,	,	hi	univ	univ	G_X	0	0
10366	G_X	,	Bhaiyas	Rajasthanis	univ	hi	ne	G_N	0	0
10367	G_N	Rajasthanis	,	,	ne	univ	univ	G_X	0	0
10368	G_X	,	Rajasthanis	Gujjus	univ	ne	ne	G_N	0	0
10369	G_N	Gujjus	,	,	ne	univ	univ	G_X	0	0
10370	G_X	,	Gujjus	Punjabis	univ	ne	ne	G_N	0	0
10371	G_N	Punjabis	,	etc	ne	univ	en	G_X	0	0
10372	G_R	etc	Punjabis	mixing	en	ne	en	G_N	0	0
10373	G_V	mixing	etc	and	en	en	en	G_R	0	0
10374	CC	and	mixing	becoming	en	en	en	G_V	0	0
10375	G_V	becoming	and	friends	en	en	en	CC	0	0
10376	G_N	friends	becoming	easily	en	en	en	G_V	0	0
10377	G_R	easily	friends	with	en	en	en	G_N	0	0
10378	PSP	with	easily	each	en	en	en	G_R	0	0
10379	G_PRP	each	with	other	en	en	en	PSP	0	0
10380	G_J	other	each	but	en	en	en	G_PRP	0	0
10381	CC	but	other	rarely	en	en	en	G_J	0	0
10382	G_R	rarely	but	a	en	en	en	CC	0	0
10383	DT	a	rarely	Bong	en	en	ne	G_R	0	0
10384	G_N	Bong	a	outside	ne	en	en	DT	0	0
10385	CC	outside	Bong	a	en	ne	en	G_N	0	0
10386	DT	a	outside	Bongi	en	en	ne	CC	0	0
10387	G_J	Bongi	a	group	ne	en	en	DT	0	0
10388	G_N	group	Bongi	.	en	ne	univ	G_J	0	0
10389	G_X	.	group	Please	univ	en	en	G_N	0	0
10390	G_R	Please	.	don't	en	univ	en	G_X	0	0
10391	G_V	don't	Please	say	en	en	hi	G_R	0	0
10392	PSP	say	don't	\	hi	en	univ	G_V	0	0
10393	G_N	\	say	double_quotes	univ	hi	univ	PSP	0	0
10394	G_X	double_quotes	\	yeah	univ	univ	en	G_N	0	0
10395	G_PRT	yeah	double_quotes	,	en	univ	univ	G_X	0	0
10396	G_X	,	yeah	I'm	univ	en	en	G_PRT	0	0
10397	G_N	I'm	,	a	en	univ	en	G_X	0	0
10398	DT	a	I'm	Tam	en	en	ne	G_N	0	0
10399	G_N	Tam	a	,	ne	en	univ	DT	0	0
10400	G_X	,	Tam	I	univ	ne	en	G_N	0	0
10401	G_PRP	I	,	have	en	univ	en	G_X	0	0
10402	G_V	have	I	non-tam	en	en	en	G_PRP	0	0
10403	G_J	non-tam	have	friends	en	en	en	G_V	0	0
10404	G_N	friends	non-tam	.	en	en	univ	G_J	0	0
10405	G_X	.	friends	\	univ	en	univ	G_N	0	0
10406	G_N	\	.	double_quotes	univ	univ	univ	G_X	0	0
10407	G_X	double_quotes	\	Exceptions	univ	univ	en	G_N	0	0
10408	G_N	Exceptions	double_quotes	exist	en	univ	en	G_X	0	0
10409	G_V	exist	Exceptions	,	en	en	univ	G_N	0	0
10410	G_X	,	exist	but	univ	en	en	G_V	0	0
10411	CC	but	,	they	en	univ	en	G_X	0	0
10412	G_PRP	they	but	are	en	en	hi	CC	0	0
10413	PSP	are	they	really	hi	en	en	G_PRP	0	0
10414	G_R	really	are	exceptions	en	hi	en	PSP	0	0
10415	G_N	exceptions	really	.	en	en	univ	G_R	0	0
10416	G_X	.	exceptions	I	univ	en	en	G_N	0	0
10417	G_PRP	I	.	don't	en	univ	en	G_X	0	0
10418	G_V	don't	I	want	en	en	en	G_PRP	0	0
10419	G_V	want	don't	counter-examples	en	en	en	G_V	0	0
10420	G_N	counter-examples	want	,	en	en	univ	G_V	0	0
10421	G_X	,	counter-examples	I	univ	en	en	G_N	0	0
10422	G_PRP	I	,	want	en	univ	en	G_X	0	0
10423	G_V	want	I	reason(s	en	en	en	G_PRP	0	0
10424	G_N	reason(s	want	)	en	en	univ	G_V	0	0
10425	G_X	)	reason(s	.	univ	en	univ	G_N	0	0
10426	G_X	.	)	I	univ	univ	en	G_X	0	0
10427	G_PRP	I	.	am	en	univ	en	G_X	0	0
10428	G_V	am	I	a	en	en	en	G_PRP	0	0
10429	DT	a	am	Bong	en	en	ne	G_V	0	0
10430	G_N	Bong	a	by	ne	en	en	DT	0	0
10431	PSP	by	Bong	the	en	ne	en	G_N	0	0
10432	DT	the	by	way	en	en	en	PSP	0	0
10433	G_N	way	the	(	en	en	univ	DT	0	0
10434	G_X	(	way	and	univ	en	en	G_N	0	0
10435	CC	and	(	an	en	univ	en	G_X	0	0
10436	DT	an	and	exception	en	en	en	CC	0	0
10437	G_N	exception	an	)	en	en	univ	DT	0	0
10438	G_X	)	exception	.	univ	en	univ	G_N	0	0
10439	G_X	.	)		univ	univ		G_X	0	0
10440	G_V	Language		barriers	en		en		0	0
10441	G_N	barriers	Language	.	en	en	univ	G_V	0	0
10442	G_X	.	barriers	Any	univ	en	en	G_N	0	0
10443	G_V	Any	.	species	en	univ	en	G_X	0	0
10444	G_V	species	Any	of	en	en	en	G_V	0	0
10445	PSP	of	species	the	en	en	en	G_V	0	0
10446	DT	the	of	above	en	en	en	PSP	0	0
