id	tag	word	prev_word	label
10271	G_PRP	I	so	en
10272	G_V	knew	I	en
10273	DT	a	knew	en
10274	DT	lot	a	en
10275	PSP	of	lot	en
10276	G_X	campusites	of	en
10277	G_X	...	campusites	univ
10278	G_PRP	maybe	...	hi
10279	G_PRP	we	maybe	en
10280	G_R	even	we	en
10281	G_V	met	even	en
10282	G_X	!	met	univ
10283	G_X	~	!	univ
10284	G_N	Ed	~	ne
10285	G_PRP	Whoever		en
10286	G_V	posted	Whoever	en
10287	G_PRP	this	posted	en
10288	G_X	,	this	univ
10289	G_V	have	,	en
10290	G_PRP	you	have	en
10291	G_V	heard	you	en
10292	PSP	of	heard	en
10293	DT	the	of	en
10294	G_V	saying	the	en
10295	G_N	BHMB	saying	acro
10296	G_X	?	BHMB	univ
10297	G_X	~	?	univ
10298	G_N	Jerry	~	ne
10299	G_PRT	To		hi
10300	G_PRP	whoever	To	en
10301	G_V	posted	whoever	en
10302	G_PRP	this	posted	en
10303	G_X	,	this	univ
10304	G_PRP	we	,	en
10305	G_V	got	we	en
10306	DT	your	got	en
10307	G_N	message	your	en
10308	G_X	,	message	univ
10309	G_N	PM	,	acro
10310	G_PRP	us	PM	hi
10311	G_X	.	us	univ
10312	G_R	Back	.	en
10313	PSP	around	Back	en
10314	$	1999	around	univ
10315	G_X	,	1999	univ
10316	G_PRP	we	,	en
10317	G_V	have	we	en
10318	G_J	many	have	en
10319	G_N	swimmers	many	en
10320	PSP	in	swimmers	en
10321	G_PRT	common	in	en
10322	G_X	.	common	univ
10323	G_X	~	.	univ
10324	G_N	Ed	~	ne
10325	#	#276		univ
10326	G_X	:	#276	univ
10327	G_V	Can	:	en
10328	G_N	someone	Can	en
10329	G_V	tell	someone	en
10330	G_PRP	me	tell	en
10331	G_R	why	me	en
10332	G_V	do	why	hi
10333	G_N	Bongs	do	ne
10334	G_X	,	Bongs	univ
10335	G_N	Tams	,	ne
10336	G_X	,	Tams	univ
10337	G_N	Mallus	,	ne
10338	G_X	,	Mallus	univ
10339	G_N	Gultis	,	ne
10340	CC	and	Gultis	en
10341	G_N	Kannada	and	ne
10342	G_N	junta	Kannada	hi
10343	G_V	stay	junta	en
10344	G_R	together	stay	en
10345	PSP	in	together	en
10346	G_PRP	their	in	en
10347	G_J	tight-knit	their	en
10348	G_N	group	tight-knit	en
10349	G_R	rarely	group	en
10350	G_V	socialising	rarely	en
10351	PSP	with	socialising	en
10352	G_N	anyone	with	en
10353	CC	outside	anyone	en
10354	G_PRP	who	outside	en
10355	G_V	don't	who	en
10356	G_V	share	don't	en
10357	DT	the	share	en
10358	G_J	same	the	en
10359	G_N	state	same	en
10360	G_X	?	state	univ
10361	G_PRP	I	?	en
10362	G_V	see	I	en
10363	G_N	Biharis	see	ne
10364	G_X	,	Biharis	univ
10365	G_N	Bhaiyas	,	hi
10366	G_X	,	Bhaiyas	univ
10367	G_N	Rajasthanis	,	ne
10368	G_X	,	Rajasthanis	univ
10369	G_N	Gujjus	,	ne
10370	G_X	,	Gujjus	univ
10371	G_N	Punjabis	,	ne
10372	G_R	etc	Punjabis	en
10373	G_V	mixing	etc	en
10374	CC	and	mixing	en
10375	G_V	becoming	and	en
10376	G_N	friends	becoming	en
10377	G_R	easily	friends	en
10378	PSP	with	easily	en
10379	G_PRP	each	with	en
10380	G_J	other	each	en
10381	CC	but	other	en
10382	G_R	rarely	but	en
10383	DT	a	rarely	en
10384	G_N	Bong	a	ne
10385	CC	outside	Bong	en
10386	DT	a	outside	en
10387	G_J	Bongi	a	ne
10388	G_N	group	Bongi	en
10389	G_X	.	group	univ
10390	G_R	Please	.	en
10391	G_V	don't	Please	en
10392	PSP	say	don't	hi
10393	G_N	\	say	univ
10394	G_X	double_quotes	\	univ
10395	G_PRT	yeah	double_quotes	en
10396	G_X	,	yeah	univ
10397	G_N	I'm	,	en
10398	DT	a	I'm	en
10399	G_N	Tam	a	ne
10400	G_X	,	Tam	univ
10401	G_PRP	I	,	en
10402	G_V	have	I	en
10403	G_J	non-tam	have	en
10404	G_N	friends	non-tam	en
10405	G_X	.	friends	univ
10406	G_N	\	.	univ
10407	G_X	double_quotes	\	univ
10408	G_N	Exceptions	double_quotes	en
10409	G_V	exist	Exceptions	en
10410	G_X	,	exist	univ
10411	CC	but	,	en
10412	G_PRP	they	but	en
10413	PSP	are	they	hi
10414	G_R	really	are	en
10415	G_N	exceptions	really	en
10416	G_X	.	exceptions	univ
10417	G_PRP	I	.	en
10418	G_V	don't	I	en
10419	G_V	want	don't	en
10420	G_N	counter-examples	want	en
10421	G_X	,	counter-examples	univ
10422	G_PRP	I	,	en
10423	G_V	want	I	en
10424	G_N	reason(s	want	en
10425	G_X	)	reason(s	univ
10426	G_X	.	)	univ
10427	G_PRP	I	.	en
10428	G_V	am	I	en
10429	DT	a	am	en
10430	G_N	Bong	a	ne
10431	PSP	by	Bong	en
10432	DT	the	by	en
10433	G_N	way	the	en
10434	G_X	(	way	univ
10435	CC	and	(	en
10436	DT	an	and	en
10437	G_N	exception	an	en
10438	G_X	)	exception	univ
10439	G_X	.	)	univ
10440	G_V	Language		en
10441	G_N	barriers	Language	en
10442	G_X	.	barriers	univ
10443	G_V	Any	.	en
10444	G_V	species	Any	en
10445	PSP	of	species	en
10446	DT	the	of	en
10447	PSP	above	the	en
10448	G_V	mentioned	above	en
10449	G_N	group	mentioned	en
10450	G_PRP	who	group	en
10451	G_V	can	who	en
10452	G_V	speak	can	en
10453	G_N	hindi	speak	hi
10454	G_R	passably	hindi	en
10455	G_J	well	passably	en
10456	G_V	will	well	en
10457	G_V	have	will	en
10458	DT	a	have	en
10459	G_R	very	a	en
10460	G_J	diverse	very	en
10461	G_N	friend	diverse	en
10462	@	circle	friend	en
10463	@	@	circle	univ
10464	G_X	iitb	@	acro
10465	G_X	.	iitb	univ
10466	G_PRT	yea		en
10467	G_X	..	yea	univ
10468	G_PRP	i	..	en
10469	G_V	can	i	en
10470	G_PRT	not	can	en
10471	G_V	disagree	not	en
10472	PSP	with	disagree	en
10473	DT	the	with	en
10474	G_N	confession	the	en
10475	G_X	.....	confession	univ
10476	CC	and	.....	en
10477	G_PRT	yes	and	hi
10478	G_X	...	yes	univ
10479	G_PRP	i	...	en
10480	G_V	was	i	en
10481	PSP	among	was	en
10482	DT	the	among	en
10483	G_N	exceptions	the	en
10484	G_X	..	exceptions	univ
10485	G_N	Birds		en
10486	PSP	of	Birds	en
10487	DT	a	of	en
10488	G_N	feather	a	en
10489	G_N	flock	feather	en
10490	G_R	together	flock	en
10491	G_X	!	together	univ
10492	#	#275		univ
10493	G_X	:	#275	univ
10494	G_R	Reply	:	en
10495	G_PRT	to	Reply	en
10496	#	#258	to	univ
10497	G_X	:	#258	univ
10498	G_X	.	:	univ
10499	G_X	.	.	univ
10500	G_PRP	I	.	en
10501	G_V	am	I	en
10502	G_SYM	one	am	en
10503	PSP	of	one	en
10504	DT	the	of	en
10505	G_N	girls	the	en
10506	PSP	from	girls	en
10507	G_N	Sophia	from	ne
10508	PSP	in	Sophia	en
10509	G_PRP	this	in	en
10510	G_N	pic	this	en
10511	G_X	,	pic	univ
10512	G_R	very	,	en
10513	G_R	pleasantly	very	en
10514	G_V	surprised	pleasantly	en
10515	G_PRT	to	surprised	en
10516	G_V	find	to	en
10517	G_PRP	it	find	en
10518	G_R	here	it	en
10519	E	:)	here	univ
10520	G_PRP	we	:)	en
10521	G_V	had	we	en
10522	DT	a	had	en
10523	G_J	good	a	en
10524	G_N	time	good	en
10525	G_X	,	time	univ
10526	$	2	,	univ
10527	PSP	of	2	en
10528	G_PRP	us	of	hi
10529	G_V	got	us	en
10530	G_V	superdrunk	got	en
10531	CC	and	superdrunk	en
10532	G_PRP	we	and	en
10533	G_V	had	we	en
10534	DT	a	had	en
10535	G_J	good	a	en
10536	G_N	time	good	en
10537	PSP	at	time	en
10538	G_N	IIT	at	en
10539	G_X	.	IIT	univ
10540	G_PRP	I	.	en
10541	G_V	remember	I	en
10542	G_PRP	there	remember	en
10543	G_V	was	there	en
10544	G_PRP	this	was	en
10545	G_N	bunch	this	en
10546	PSP	of	bunch	en
10547	G_N	stoners	of	en
10548	G_V	making	stoners	en
10549	G_N	joints	making	en
10550	CC	and	joints	en
10551	G_V	lying	and	en
10552	G_J	flat	lying	en
10553	PSP	on	flat	en
10554	DT	the	on	en
10555	G_N	dance	the	en
10556	G_N	floor	dance	en
10557	G_X	.	floor	univ
10558	DT	The	.	en
10559	G_N	guy	The	en
10560	G_V	waving	guy	en
10561	G_X	,	waving	univ
10562	G_N	anyone	,	en
10563	G_V	has	anyone	en
10564	DT	any	has	en
10565	G_N	idea	any	en
10566	G_R	where	idea	en
10567	G_V	he	where	hi
10568	G_V	is	he	en
10569	G_R	now	is	en
10570	G_X	?	now	univ
10571	G_PRT	Hell		en
10572	CC	ya	Hell	hi
10573	G_X	..	ya	univ
10574	E	;)	..	univ
10575	G_V	He		hi
10576	G_V	lost	He	en
10577	DT	the	lost	en
10578	G_J	wrist	the	en
10579	G_V	watch	wrist	en
10580	G_V	he	watch	hi
10581	G_V	is	he	en
10582	G_V	wearing	is	en
10583	PSP	in	wearing	en
10584	G_PRP	this	in	en
10585	G_N	pic	this	en
10586	G_X	!....	pic	univ
10587	E	:D	!....	univ
10588	#	#274		univ
10589	G_X	:	#274	univ
10590	G_N	I'm	:	en
10591	PSP	from	I'm	en
10592	G_N	IITB	from	acro
10593	CC	and	IITB	en
10594	PSP	in	and	en
10595	DT	the	in	en
10596	G_N	closet	the	en
10597	PSP	because	closet	en
10598	G_N	nobody	because	en
10599	PSP	in	nobody	en
10600	G_N	India	in	ne
10601	G_V	can	India	en
10602	G_R	really	can	en
10603	G_V	understand	really	en
10604	G_PRP	what	understand	en
10605	G_PRP	we	what	en
10606	G_V	go	we	en
10607	PSP	through	go	en
10608	PSP	in	through	en
10609	G_N	society	in	en
10610	PSP	if	society	en
10611	G_PRP	we	if	en
10612	G_V	come	we	en
10613	G_PRT	out	come	en
10614	G_X	.	out	univ
10615	DT	The	.	en
10616	G_J	plus	The	en
10617	G_N	point	plus	en
10618	G_V	is	point	en
10619	G_PRP	there	is	en
10620	PSP	are	there	hi
10621	G_R	so	are	en
10622	G_J	many	so	en
10623	G_N	guys	many	en
10624	G_PRT	to	guys	en
10625	G_V	fantasize	to	en
10626	PSP	about	fantasize	en
10627	G_X	,	about	univ
10628	G_PRP	I	,	en
10629	G_R	really	I	en
10630	G_R	like	really	en
10631	DT	the	like	en
10632	G_J	unkempt	the	en
10633	G_J	unshaven	unkempt	en
10634	G_N	look	unshaven	en
10635	CC	but	look	en
10636	G_PRP	I	but	en
10637	G_V	wish	I	en
10638	DT	some	wish	en
10639	PSP	of	some	en
10640	DT	the	of	en
10641	G_N	guys	the	en
10642	G_V	would	guys	en
10643	G_V	take	would	en
10644	DT	a	take	en
10645	G_N	bath	a	en
10646	CC	and	bath	en
10647	G_V	keep	and	en
10648	G_PRP	themselves	keep	en
10649	G_J	clean	themselves	en
10650	G_X	.	clean	univ
10651	G_PRP	I	.	en
10652	G_R	casually	I	en
10653	G_V	put	casually	en
10654	DT	my	put	en
10655	G_N	arm	my	en
10656	PSP	around	arm	en
10657	DT	my	around	en
10658	G_N	friends	my	en
10659	CC	and	friends	en
10660	G_PRP	they	and	en
10661	G_V	don't	they	en
10662	G_R	even	don't	en
10663	G_V	suspect	even	en
10664	DT	a	suspect	en
10665	G_N	thing	a	en
10666	G_X	.	thing	univ
10667	G_PRT	Yikes		univ
10668	G_J	sexual	Yikes	en
10669	G_N	harassment	sexual	en
10670	G_R	right	harassment	en
10671	G_PRP	there	right	en
10672	G_X	.	there	univ
10673	E	:))	.	univ
10674	#	#273		univ
10675	G_X	:	#273	univ
10676	G_PRP	I	:	en
10677	G_V	am	I	en
10678	DT	a	am	en
10679	G_PRP	sophie	a	ne
10680	PSP	from	sophie	en
10681	G_N	Delhi	from	ne
10682	G_X	.	Delhi	univ
10683	DT	My	.	en
10684	G_N	dad	My	en
10685	G_V	gives	dad	en
10686	G_PRP	me	gives	en
10687	G_R	enough	me	en
10688	G_N	pocket-money	enough	en
10689	G_R	so	pocket-money	en
10690	G_PRP	I	so	en
10691	G_V	waste	I	en
10692	G_PRP	it	waste	en
10693	DT	all	it	en
10694	PSP	around	all	en
10695	CC	and	around	en
10696	G_V	discover	and	en
10697	G_R	whatever	discover	univ
10698	G_R	possibly	whatever	en
10699	G_PRP	I	possibly	en
10700	G_V	can	I	en
10701	PSP	with	can	en
10702	G_PRP	that	with	en
10703	G_X	.	that	univ
10704	G_PRP	I	.	en
10705	G_R	recently	I	en
10706	G_V	tried	recently	en
10707	DT	a	tried	en
10708	G_J	good	a	en
10709	G_N	quality	good	en
10710	G_N	escort	quality	en
10711	G_V	service	escort	en
10712	G_R	twice	service	en
10713	CC	and	twice	en
10714	G_V	had	and	en
10715	DT	a	had	en
10716	G_J	good	a	en
10717	G_N	time	good	en
10718	G_X	.	time	univ
10719	G_N	It's	.	en
10720	G_R	so	It's	en
10721	G_J	much	so	en
10722	G_J	better	much	en
10723	PSP	than	better	en
10724	G_V	wasting	than	en
10725	G_N	time	wasting	en
10726	G_V	taking	time	en
10727	G_N	girls	taking	en
10728	G_PRT	out	girls	en
10729	PSP	for	out	en
10730	G_J	expensive	for	en
10731	G_N	dinners	expensive	en
10732	CC	and	dinners	en
10733	G_R	then	and	en
10734	G_V	going	then	en
10735	PSP	for	going	en
10736	G_J	romantic	for	en
10737	G_N	walks	romantic	en
10738	CC	and	walks	en
10739	G_R	then	and	en
10740	G_V	waiting	then	en
10741	PSP	for	waiting	en
10742	DT	the	for	en
10743	G_R	right	the	en
10744	G_N	moment	right	en
10745	G_PRT	to	moment	en
10746	G_V	make	to	en
10747	DT	a	make	en
10748	G_V	move	a	en
10749	DT	which	move	en
10750	G_PRP	you	which	en
10751	G_V	don't	you	en
10752	G_V	know	don't	en
10753	G_V	will	know	en
10754	G_V	be	will	en
10755	G_V	reciprocated	be	en
10756	CC	or	reciprocated	en
10757	G_PRT	not	or	en
10758	G_X	.	not	univ
10759	CC	And	.	en
10760	G_R	even	And	en
10761	G_R	then	even	en
10762	G_N	it's	then	en
10763	G_J	frustrating	it's	en
10764	G_R	when	frustrating	en
10765	G_PRP	they	when	en
10766	G_V	cockblock	they	en
10767	G_PRP	you	cockblock	en
10768	PSP	from	you	en
10769	G_V	getting	from	en
10770	CC	past	getting	en
10771	G_SYM	1st	past	en
10772	CC	or	1st	en
10773	G_SYM	2nd	or	univ
10774	G_N	base	2nd	en
10775	G_X	.	base	univ
10776	PSP	In	.	en
10777	DT	the	In	en
10778	G_V	end	the	en
10779	G_PRP	you	end	en
10780	G_V	waste	you	en
10781	G_J	many	waste	en
10782	G_N	days	many	en
10783	PSP	of	days	en
10784	DT	your	of	en
10785	G_N	time	your	en
10786	CC	and	time	en
10787	G_J	many	and	en
10788	G_N	thousands	many	en
10789	PSP	if	thousands	en
10790	G_X	Rs	if	en
10791	PSP	of	Rs	en
10792	DT	your	of	en
10793	G_J	dad's	your	en
10794	G_J	hard-earned	dad's	en
10795	G_N	money	hard-earned	en
10796	G_V	chasing	money	en
10797	G_N	pussy	chasing	en
10798	CC	and	pussy	en
10799	G_R	never	and	en
10800	G_V	getting	never	en
10801	DT	any	getting	en
10802	G_X	...	any	univ
10803	PSP	So	...	en
10804	G_V	take	So	en
10805	DT	my	take	en
10806	G_N	advice	my	en
10807	G_X	,	advice	univ
10808	G_V	visit	,	en
10809	DT	a	visit	en
10810	G_J	good	a	en
10811	G_N	escort	good	en
10812	CC	and	escort	en
10813	G_V	have	and	en
10814	DT	a	have	en
10815	G_J	good	a	en
10816	G_N	time	good	en
10817	G_X	,	time	univ
10818	G_PRP	you	,	en
10819	G_V	know	you	en
10820	G_PRP	what	know	en
10821	G_N	you're	what	en
10822	G_V	getting	you're	en
10823	CC	and	getting	en
10824	G_PRP	you	and	en
10825	G_V	don't	you	en
10826	G_V	have	don't	en
10827	G_PRT	to	have	en
10828	G_V	waste	to	en
10829	G_N	time	waste	en
10830	CC	and	time	en
10831	G_N	money	and	en
10832	PSP	in	money	en
10833	G_J	expensive	in	en
10834	G_N	dinners	expensive	en
10835	CC	or	dinners	en
10836	G_N	flowers	or	en
10837	G_X	...	flowers	univ
10838	DT	The	...	en
10839	G_N	action	The	en
10840	G_X	(	action	univ
10841	G_R	really	(	en
10842	G_J	good	really	en
10843	G_N	quality	good	en
10844	G_N	action	quality	en
10845	G_X	)	action	univ
10846	G_V	is	)	en
10847	G_V	guaranteed	is	en
10848	G_X	.	guaranteed	univ
10849	DT	The	.	en
10850	G_N	moral	The	en
10851	PSP	of	moral	en
10852	DT	the	of	en
10853	G_N	story	the	en
10854	G_V	is	story	en
10855	G_PRP	this	is	en
10856	G_X	:	this	univ
10857	DT	THE	:	en
10858	G_N	DIFFERENCE	THE	en
10859	PSP	BETWEEN	DIFFERENCE	en
10860	G_N	SEX	BETWEEN	en
10861	PSP	FOR	SEX	en
10862	G_N	MONEY	FOR	en
10863	CC	AND	MONEY	en
10864	G_N	SEX	AND	en
10865	PSP	FOR	SEX	en
10866	G_J	FREE	FOR	en
10867	G_V	IS	FREE	en
10868	DT	THAT	IS	en
10869	G_N	SEX	THAT	en
10870	PSP	FOR	SEX	en
10871	G_N	MONEY	FOR	en
10872	G_V	IS	MONEY	en
10873	G_R	ALWAYS	IS	en
10874	G_J	CHEAPER	ALWAYS	en
10875	G_X	.	CHEAPER	univ
10876	G_N	Rishi		ne
10877	G_N	Sharma	Rishi	ne
10878	G_PRP	AAP	Sharma	hi
10879	PSP	TO	AAP	hi
10880	G_N	DUDE	TO	en
10881	G_V	NIKLE	DUDE	hi
10882	E	:P	NIKLE	univ
10883	E	:D	:P	univ
10884	G_PRP	Thats		en
10885	DT	my	Thats	en
10886	G_N	boy	my	en
10887	G_X	..	boy	univ
10888	#	#272		univ
10889	G_X	:	#272	univ
10890	$	2010	:	univ
10891	G_N	batch	2010	en
10892	G_X	.	batch	univ
10893	G_N	H4	.	univ
10894	G_X	.	H4	univ
10895	G_SYM	One	.	en
10896	PSP	of	One	en
10897	DT	my	of	en
10898	G_N	wingies	my	en
10899	G_V	had	wingies	en
10900	DT	a	had	en
10901	G_J	hot	a	en
10902	G_N	girlfriend	hot	en
10903	PSP	from	girlfriend	en
10904	G_N	IDC	from	acro
10905	G_X	.	IDC	univ
10906	G_PRP	I	.	en
10907	G_V	was	I	en
10908	G_R	very	was	en
10909	G_J	jealous	very	en
10910	CC	and	jealous	en
10911	G_V	used	and	en
10912	G_PRT	to	used	en
10913	G_V	envy	to	en
10914	G_PRP	this	envy	en
10915	G_N	guy	this	en
10916	DT	a	guy	en
10917	DT	lot	a	en
10918	G_X	.	lot	univ
10919	G_PRP	They	.	en
10920	G_V	broke	They	en
10921	G_PRT	up	broke	en
10922	G_R	sometime	up	en
10923	G_R	later	sometime	en
10924	G_X	.	later	univ
10925	CC	And	.	en
10926	G_PRP	I	And	en
10927	G_V	was	I	en
10928	DT	the	was	en
10929	G_SYM	one	the	en
10930	G_PRP	who	one	en
10931	G_V	created	who	en
10932	G_N	rift	created	en
10933	G_J	between	rift	en
10934	G_PRP	them	between	en
10935	G_X	.	them	univ
10936	G_J	Tough	.	en
10937	G_N	luck	Tough	en
10938	PSP	if	luck	en
10939	DT	your	if	en
10940	G_V	love	your	en
10941	G_V	didn't	love	en
10942	G_J	last	didn't	en
10943	G_X	,	last	univ
10944	G_PRP	we	,	en
10945	G_V	enjoyed	we	en
10946	G_V	listening	enjoyed	en
10947	PSP	through	listening	en
10948	DT	the	through	en
10949	G_N	door	the	en
10950	G_SYM	every	door	en
10951	G_N	Sunday	every	en
10952	G_N	afternoon	Sunday	en
10953	G_X	...	afternoon	univ
10954	CC	Kyunki		hi
10955	G_R	har	Kyunki	hi
10956	G_SYM	ek	har	hi
10957	G_N	friend	ek	en
10958	G_J	kameena	friend	hi
10959	G_V	hota	kameena	hi
10960	G_V	hai	hota	hi
10961	G_X	!	hai	univ
10962	CC	but		en
10963	G_R	how	but	en
10964	G_X	?	how	univ
10965	G_PRT	Damnn		en
10966	G_X	...	Damnn	univ
10967	G_J	frustroo	...	en
10968	G_N	junta	frustroo	hi
10969	#	#271		univ
10970	G_X	:	#271	univ
10971	G_PRP	I	:	en
10972	G_V	passed	I	en
10973	G_PRT	out	passed	en
10974	DT	a	out	en
10975	G_J	few	a	en
10976	G_N	years	few	en
10977	G_R	ago	years	en
10978	CC	and	ago	en
10979	G_PRP	these	and	en
10980	G_N	days	these	en
10981	PSP	at	days	en
10982	G_N	work	at	en
10983	G_PRP	I	work	en
10984	G_R	still	I	en
10985	G_V	spend	still	en
10986	DT	all	spend	en
10987	DT	my	all	en
10988	G_N	time	my	en
10989	G_V	stalking	time	en
10990	G_N	IITB	stalking	acro
10991	G_N	girls	IITB	en
10992	G_N	pics	girls	en
10993	CC	and	pics	en
10994	G_V	fantasizing	and	en
10995	PSP	about	fantasizing	en
10996	G_PRP	them	about	en
10997	G_X	,	them	univ
10998	G_PRP	I	,	en
10999	G_V	used	I	en
11000	G_PRT	to	used	en
11001	G_V	do	to	hi
11002	DT	the	do	en
11003	G_J	same	the	en
11004	G_N	thing	same	en
11005	PSP	in	thing	en
11006	G_N	IITB	in	acro
11007	PSP	as	IITB	en
11008	G_J	well	as	en
11009	G_X	.	well	univ
11010	G_PRT	Ahhhhh		univ
11011	G_X	....	Ahhhhh	univ
11012	G_PRT	ahhhh	....	univ
11013	G_R	too	ahhhh	en
11014	G_X	....!!!	too	univ
11015	CC	and		en
11016	G_PRT	fap	and	univ
11017	G_PRT	fap	fap	univ
11018	G_PRT	fap	fap	univ
11019	G_R	also	fap	en
11020	#	#270		univ
11021	G_X	:	#270	univ
11022	G_PRP	I	:	en
11023	G_N	need	I	en
11024	DT	some	need	en
11025	G_N	IITian	some	ne
11026	G_N	frnds	IITian	en
11027	G_X	,	frnds	univ
11028	G_PRP	I	,	en
11029	G_V	don't	I	en
11030	G_N	mind	don't	en
11031	G_N	boys	mind	en
11032	CC	or	boys	en
11033	G_N	girls	or	en
11034	G_X	.	girls	univ
11035	PSP	If	.	en
11036	G_J	interested	If	en
11037	G_J	add	interested	hi
11038	G_PRP	me	add	en
11039	PSP	at	me	en
11040	G_PRP	this	at	en
11041	G_N	email	this	en
11042	G_N	ID	email	acro
11043	G_X	:	ID	univ
11044	U	kaaqib@yahoo.in	:	univ
11045	G_V	Sorry		en
11046	G_PRP	we	Sorry	en
11047	PSP	are	we	hi
11048	G_PRT	not	are	en
11049	PSP	for	not	en
11050	G_PRT	sale	for	hi
11051	E	:D	sale	univ
11052	G_V	he		hi
11053	G_J	just	he	en
11054	G_V	wants	just	en
11055	DT	a	wants	en
11056	G_N	frand	a	en
11057	E	:P	frand	univ
11058	#	#269		univ
11059	G_X	:	#269	univ
11060	G_PRP	I	:	en
11061	G_V	am	I	en
11062	DT	a	am	en
11063	G_N	girl	a	en
11064	PSP	from	girl	en
11065	G_N	Vasai	from	ne
11066	G_X	,	Vasai	univ
11067	G_N	Mumbai	,	ne
11068	G_X	.	Mumbai	univ
11069	G_PRP	I	.	en
11070	G_V	have	I	en
11071	G_V	been	have	en
11072	G_V	searching	been	en
11073	PSP	for	searching	en
11074	DT	a	for	en
11075	G_N	guy	a	en
11076	G_V	named	guy	en
11077	G_N	Ranjan	named	ne
11078	PSP	since	Ranjan	en
11079	DT	the	since	en
11080	CC	past	the	en
11081	$	2	past	univ
11082	G_N	years	2	en
11083	G_X	.	years	univ
11084	G_PRP	I	.	en
11085	G_V	don't	I	en
11086	G_V	know	don't	en
11087	G_N	anything	know	en
11088	PSP	about	anything	en
11089	G_PRP	him	about	en
11090	PSP	though	him	en
11091	G_PRP	we	though	en
11092	G_V	met	we	en
11093	G_J	just	met	en
11094	G_R	once	just	en
11095	G_X	.	once	univ
11096	G_V	He	.	hi
11097	G_V	is	He	en
11098	DT	a	is	en
11099	G_N	Bong	a	ne
11100	CC	and	Bong	en
11101	G_V	he	and	hi
11102	G_V	visited	he	en
11103	G_N	Vasai	visited	ne
11104	PSP	in	Vasai	en
11105	$	2011	in	univ
11106	G_X	.	2011	univ
11107	PSP	If	.	en
11108	G_N	anyone	If	en
11109	G_V	knows	anyone	en
11110	G_PRP	him	knows	en
11111	G_R	then	him	en
11112	G_R	please	then	en
11113	G_N	tag	please	en
11114	G_PRP	him	tag	en
11115	G_X	!	him	univ
11116	G_V	He	!	hi
11117	PSP	may	He	hi
11118	G_V	be	may	en
11119	PSP	in	be	en
11120	DT	the	in	en
11121	G_J	last	the	en
11122	G_N	year	last	en
11123	G_R	now	year	en
11124	G_X	,	now	univ
11125	G_N	I'm	,	en
11126	G_PRT	not	I'm	en
11127	G_J	sure	not	en
11128	CC	but	sure	en
11129	G_PRP	I	but	en
11130	G_R	really	I	en
11131	G_V	want	really	en
11132	G_PRT	to	want	en
11133	G_V	find	to	en
11134	G_PRP	him	find	en
11135	G_X	!	him	univ
11136	G_PRP	I		en
11137	G_V	was	I	en
11138	G_N	Rajan	was	ne
11139	CC	but	Rajan	en
11140	G_PRP	I	but	en
11141	G_V	had	I	en
11142	G_PRT	to	had	en
11143	G_N	change	to	en
11144	DT	my	change	en
11145	G_N	identity	my	en
11146	PSP	because	identity	en
11147	G_PRP	I	because	en
11148	G_V	joined	I	en
11149	G_N	RAW	joined	acro
11150	G_X	.	RAW	univ
11151	DT	My	.	en
11152	G_N	mission	My	en
11153	G_V	is	mission	en
11154	PSP	over	is	en
11155	G_R	so	over	en
11156	G_PRP	I	so	en
11157	G_V	am	I	en
11158	G_N	back	am	en
11159	G_PRT	to	back	en
11160	G_N	Rajan	to	ne
11161	E	;)	Rajan	univ
11162	G_N	Ranjan		ne
11163	G_N	Sahu	Ranjan	ne
11164	G_X	...	Sahu	univ
11165	G_N	Awinash	...	ne
11166	G_N	Pandey	Awinash	ne
11167	G_X	...	Pandey	univ
11168	G_N	Nitin	...	ne
11169	G_N	Bansal	Nitin	ne
11170	G_X	...	Bansal	univ
11171	G_N	Rohit	...	ne
11172	G_N	Mangal	Rohit	ne
11173	G_X	...	Mangal	univ
11174	G_N	Saurabh	...	ne
11175	G_N	Sinha	Saurabh	ne
11176	G_X	...	Sinha	univ
11177	G_PRP	yeh	...	hi
11178	G_PRP	kya	yeh	hi
11179	G_V	chal	kya	hi
11180	G_V	raha	chal	hi
11181	G_V	hai	raha	hi
11182	G_X	...	hai	univ
11183	CC	Aur		hi
11184	G_N	bhai	Aur	hi
11185	G_PRP	woh	bhai	hi
11186	G_R	already	woh	en
11187	G_V	bik	already	hi
11188	G_N	chuka	bik	hi
11189	G_V	hai	chuka	hi
11190	G_X	..	hai	univ
11191	G_N	uske	..	hi
11192	G_N	ghar	uske	hi
11193	PSP	pe	ghar	hi
11194	G_J	golden	pe	en
11195	G_N	biscuits	golden	en
11196	PSP	k	biscuits	hi
11197	G_N	khajane	k	hi
11198	G_V	hain	khajane	hi
11199	G_X	..	hain	univ
11200	CC	aur	..	hi
11201	G_N	bihari	aur	hi
11202	PSP	ko	bihari	hi
11203	G_N	uski	ko	hi
11204	G_V	rakhwali	uski	hi
11205	G_V	karne	rakhwali	hi
11206	PSP	k	karne	hi
11207	PSP	liye	k	hi
11208	G_V	rakh	liye	hi
11209	G_V	raha	rakh	hi
11210	G_V	hai	raha	hi
11211	CC	plus	hai	en
11212	G_N	beti	plus	hi
11213	G_N	bhi	beti	hi
11214	G_V	de	bhi	hi
11215	G_V	rha	de	hi
11216	G_V	hai	rha	hi
11217	G_PRP	apni	hai	hi
11218	G_N	Ranjan		ne
11219	G_N	Sarkar	Ranjan	ne
11220	G_PRP	u	Sarkar	en
