id	tag	word	label	prev_label	next_label
10853	G_N	story	en	en	en
10854	G_V	is	en	en	en
10855	G_PRP	this	en	en	univ
10856	G_X	:	univ	en	en
10857	DT	THE	en	univ	en
10858	G_N	DIFFERENCE	en	en	en
10859	PSP	BETWEEN	en	en	en
10860	G_N	SEX	en	en	en
10861	PSP	FOR	en	en	en
10862	G_N	MONEY	en	en	en
10863	CC	AND	en	en	en
10864	G_N	SEX	en	en	en
10865	PSP	FOR	en	en	en
10866	G_J	FREE	en	en	en
10867	G_V	IS	en	en	en
10868	DT	THAT	en	en	en
10869	G_N	SEX	en	en	en
10870	PSP	FOR	en	en	en
10871	G_N	MONEY	en	en	en
10872	G_V	IS	en	en	en
10873	G_R	ALWAYS	en	en	en
10874	G_J	CHEAPER	en	en	univ
10875	G_X	.	univ	en	
10876	G_N	Rishi	ne		ne
10877	G_N	Sharma	ne	ne	hi
10878	G_PRP	AAP	hi	ne	hi
10879	PSP	TO	hi	hi	en
10880	G_N	DUDE	en	hi	hi
10881	G_V	NIKLE	hi	en	univ
10882	E	:P	univ	hi	univ
10883	E	:D	univ	univ	
10884	G_PRP	Thats	en		en
10885	DT	my	en	en	en
10886	G_N	boy	en	en	univ
10887	G_X	..	univ	en	
10888	#	#272	univ		univ
10889	G_X	:	univ	univ	univ
10890	$	2010	univ	univ	en
10891	G_N	batch	en	univ	univ
10892	G_X	.	univ	en	univ
10893	G_N	H4	univ	univ	univ
10894	G_X	.	univ	univ	en
10895	G_SYM	One	en	univ	en
10896	PSP	of	en	en	en
10897	DT	my	en	en	en
10898	G_N	wingies	en	en	en
10899	G_V	had	en	en	en
10900	DT	a	en	en	en
10901	G_J	hot	en	en	en
10902	G_N	girlfriend	en	en	en
10903	PSP	from	en	en	acro
10904	G_N	IDC	acro	en	univ
10905	G_X	.	univ	acro	en
10906	G_PRP	I	en	univ	en
10907	G_V	was	en	en	en
10908	G_R	very	en	en	en
10909	G_J	jealous	en	en	en
10910	CC	and	en	en	en
10911	G_V	used	en	en	en
10912	G_PRT	to	en	en	en
10913	G_V	envy	en	en	en
10914	G_PRP	this	en	en	en
10915	G_N	guy	en	en	en
10916	DT	a	en	en	en
10917	DT	lot	en	en	univ
10918	G_X	.	univ	en	en
10919	G_PRP	They	en	univ	en
10920	G_V	broke	en	en	en
10921	G_PRT	up	en	en	en
10922	G_R	sometime	en	en	en
10923	G_R	later	en	en	univ
10924	G_X	.	univ	en	en
10925	CC	And	en	univ	en
10926	G_PRP	I	en	en	en
10927	G_V	was	en	en	en
10928	DT	the	en	en	en
10929	G_SYM	one	en	en	en
10930	G_PRP	who	en	en	en
10931	G_V	created	en	en	en
10932	G_N	rift	en	en	en
10933	G_J	between	en	en	en
10934	G_PRP	them	en	en	univ
10935	G_X	.	univ	en	en
10936	G_J	Tough	en	univ	en
10937	G_N	luck	en	en	en
10938	PSP	if	en	en	en
10939	DT	your	en	en	en
10940	G_V	love	en	en	en
10941	G_V	didn't	en	en	en
10942	G_J	last	en	en	univ
10943	G_X	,	univ	en	en
10944	G_PRP	we	en	univ	en
10945	G_V	enjoyed	en	en	en
10946	G_V	listening	en	en	en
10947	PSP	through	en	en	en
10948	DT	the	en	en	en
10949	G_N	door	en	en	en
10950	G_SYM	every	en	en	en
10951	G_N	Sunday	en	en	en
10952	G_N	afternoon	en	en	univ
10953	G_X	...	univ	en	
10954	CC	Kyunki	hi		hi
10955	G_R	har	hi	hi	hi
10956	G_SYM	ek	hi	hi	en
10957	G_N	friend	en	hi	hi
10958	G_J	kameena	hi	en	hi
10959	G_V	hota	hi	hi	hi
10960	G_V	hai	hi	hi	univ
10961	G_X	!	univ	hi	
10962	CC	but	en		en
10963	G_R	how	en	en	univ
10964	G_X	?	univ	en	
10965	G_PRT	Damnn	en		univ
10966	G_X	...	univ	en	en
10967	G_J	frustroo	en	univ	hi
10968	G_N	junta	hi	en	
10969	#	#271	univ		univ
10970	G_X	:	univ	univ	en
10971	G_PRP	I	en	univ	en
10972	G_V	passed	en	en	en
10973	G_PRT	out	en	en	en
10974	DT	a	en	en	en
10975	G_J	few	en	en	en
10976	G_N	years	en	en	en
10977	G_R	ago	en	en	en
10978	CC	and	en	en	en
10979	G_PRP	these	en	en	en
10980	G_N	days	en	en	en
10981	PSP	at	en	en	en
10982	G_N	work	en	en	en
10983	G_PRP	I	en	en	en
10984	G_R	still	en	en	en
10985	G_V	spend	en	en	en
10986	DT	all	en	en	en
10987	DT	my	en	en	en
10988	G_N	time	en	en	en
10989	G_V	stalking	en	en	acro
10990	G_N	IITB	acro	en	en
10991	G_N	girls	en	acro	en
10992	G_N	pics	en	en	en
10993	CC	and	en	en	en
10994	G_V	fantasizing	en	en	en
10995	PSP	about	en	en	en
10996	G_PRP	them	en	en	univ
10997	G_X	,	univ	en	en
10998	G_PRP	I	en	univ	en
10999	G_V	used	en	en	en
11000	G_PRT	to	en	en	hi
11001	G_V	do	hi	en	en
11002	DT	the	en	hi	en
11003	G_J	same	en	en	en
11004	G_N	thing	en	en	en
11005	PSP	in	en	en	acro
11006	G_N	IITB	acro	en	en
11007	PSP	as	en	acro	en
11008	G_J	well	en	en	univ
11009	G_X	.	univ	en	
11010	G_PRT	Ahhhhh	univ		univ
11011	G_X	....	univ	univ	univ
11012	G_PRT	ahhhh	univ	univ	en
11013	G_R	too	en	univ	univ
11014	G_X	....!!!	univ	en	
11015	CC	and	en		univ
11016	G_PRT	fap	univ	en	univ
11017	G_PRT	fap	univ	univ	univ
11018	G_PRT	fap	univ	univ	en
11019	G_R	also	en	univ	
11020	#	#270	univ		univ
11021	G_X	:	univ	univ	en
11022	G_PRP	I	en	univ	en
11023	G_N	need	en	en	en
11024	DT	some	en	en	ne
11025	G_N	IITian	ne	en	en
11026	G_N	frnds	en	ne	univ
11027	G_X	,	univ	en	en
11028	G_PRP	I	en	univ	en
11029	G_V	don't	en	en	en
11030	G_N	mind	en	en	en
11031	G_N	boys	en	en	en
11032	CC	or	en	en	en
11033	G_N	girls	en	en	univ
11034	G_X	.	univ	en	en
11035	PSP	If	en	univ	en
11036	G_J	interested	en	en	hi
11037	G_J	add	hi	en	en
11038	G_PRP	me	en	hi	en
11039	PSP	at	en	en	en
11040	G_PRP	this	en	en	en
11041	G_N	email	en	en	acro
11042	G_N	ID	acro	en	univ
11043	G_X	:	univ	acro	univ
11044	U	kaaqib@yahoo.in	univ	univ	
11045	G_V	Sorry	en		en
11046	G_PRP	we	en	en	hi
11047	PSP	are	hi	en	en
11048	G_PRT	not	en	hi	en
11049	PSP	for	en	en	hi
11050	G_PRT	sale	hi	en	univ
11051	E	:D	univ	hi	
11052	G_V	he	hi		en
11053	G_J	just	en	hi	en
11054	G_V	wants	en	en	en
11055	DT	a	en	en	en
11056	G_N	frand	en	en	univ
11057	E	:P	univ	en	
11058	#	#269	univ		univ
11059	G_X	:	univ	univ	en
11060	G_PRP	I	en	univ	en
11061	G_V	am	en	en	en
11062	DT	a	en	en	en
11063	G_N	girl	en	en	en
11064	PSP	from	en	en	ne
11065	G_N	Vasai	ne	en	univ
11066	G_X	,	univ	ne	ne
11067	G_N	Mumbai	ne	univ	univ
11068	G_X	.	univ	ne	en
11069	G_PRP	I	en	univ	en
11070	G_V	have	en	en	en
11071	G_V	been	en	en	en
11072	G_V	searching	en	en	en
11073	PSP	for	en	en	en
11074	DT	a	en	en	en
11075	G_N	guy	en	en	en
11076	G_V	named	en	en	ne
11077	G_N	Ranjan	ne	en	en
11078	PSP	since	en	ne	en
11079	DT	the	en	en	en
11080	CC	past	en	en	univ
11081	$	2	univ	en	en
11082	G_N	years	en	univ	univ
11083	G_X	.	univ	en	en
11084	G_PRP	I	en	univ	en
11085	G_V	don't	en	en	en
11086	G_V	know	en	en	en
11087	G_N	anything	en	en	en
11088	PSP	about	en	en	en
11089	G_PRP	him	en	en	en
11090	PSP	though	en	en	en
11091	G_PRP	we	en	en	en
11092	G_V	met	en	en	en
11093	G_J	just	en	en	en
11094	G_R	once	en	en	univ
11095	G_X	.	univ	en	hi
11096	G_V	He	hi	univ	en
11097	G_V	is	en	hi	en
11098	DT	a	en	en	ne
11099	G_N	Bong	ne	en	en
11100	CC	and	en	ne	hi
11101	G_V	he	hi	en	en
11102	G_V	visited	en	hi	ne
11103	G_N	Vasai	ne	en	en
11104	PSP	in	en	ne	univ
11105	$	2011	univ	en	univ
11106	G_X	.	univ	univ	en
11107	PSP	If	en	univ	en
11108	G_N	anyone	en	en	en
11109	G_V	knows	en	en	en
11110	G_PRP	him	en	en	en
11111	G_R	then	en	en	en
11112	G_R	please	en	en	en
11113	G_N	tag	en	en	en
11114	G_PRP	him	en	en	univ
11115	G_X	!	univ	en	hi
11116	G_V	He	hi	univ	hi
11117	PSP	may	hi	hi	en
11118	G_V	be	en	hi	en
11119	PSP	in	en	en	en
11120	DT	the	en	en	en
11121	G_J	last	en	en	en
11122	G_N	year	en	en	en
11123	G_R	now	en	en	univ
11124	G_X	,	univ	en	en
11125	G_N	I'm	en	univ	en
11126	G_PRT	not	en	en	en
11127	G_J	sure	en	en	en
11128	CC	but	en	en	en
11129	G_PRP	I	en	en	en
11130	G_R	really	en	en	en
11131	G_V	want	en	en	en
11132	G_PRT	to	en	en	en
11133	G_V	find	en	en	en
11134	G_PRP	him	en	en	univ
11135	G_X	!	univ	en	
11136	G_PRP	I	en		en
11137	G_V	was	en	en	ne
11138	G_N	Rajan	ne	en	en
11139	CC	but	en	ne	en
11140	G_PRP	I	en	en	en
11141	G_V	had	en	en	en
11142	G_PRT	to	en	en	en
11143	G_N	change	en	en	en
11144	DT	my	en	en	en
11145	G_N	identity	en	en	en
11146	PSP	because	en	en	en
11147	G_PRP	I	en	en	en
11148	G_V	joined	en	en	acro
11149	G_N	RAW	acro	en	univ
11150	G_X	.	univ	acro	en
11151	DT	My	en	univ	en
11152	G_N	mission	en	en	en
11153	G_V	is	en	en	en
11154	PSP	over	en	en	en
11155	G_R	so	en	en	en
11156	G_PRP	I	en	en	en
11157	G_V	am	en	en	en
11158	G_N	back	en	en	en
11159	G_PRT	to	en	en	ne
11160	G_N	Rajan	ne	en	univ
11161	E	;)	univ	ne	
11162	G_N	Ranjan	ne		ne
11163	G_N	Sahu	ne	ne	univ
11164	G_X	...	univ	ne	ne
11165	G_N	Awinash	ne	univ	ne
11166	G_N	Pandey	ne	ne	univ
11167	G_X	...	univ	ne	ne
11168	G_N	Nitin	ne	univ	ne
11169	G_N	Bansal	ne	ne	univ
11170	G_X	...	univ	ne	ne
11171	G_N	Rohit	ne	univ	ne
11172	G_N	Mangal	ne	ne	univ
11173	G_X	...	univ	ne	ne
11174	G_N	Saurabh	ne	univ	ne
11175	G_N	Sinha	ne	ne	univ
11176	G_X	...	univ	ne	hi
11177	G_PRP	yeh	hi	univ	hi
11178	G_PRP	kya	hi	hi	hi
11179	G_V	chal	hi	hi	hi
11180	G_V	raha	hi	hi	hi
11181	G_V	hai	hi	hi	univ
11182	G_X	...	univ	hi	
11183	CC	Aur	hi		hi
11184	G_N	bhai	hi	hi	hi
11185	G_PRP	woh	hi	hi	en
11186	G_R	already	en	hi	hi
11187	G_V	bik	hi	en	hi
11188	G_N	chuka	hi	hi	hi
11189	G_V	hai	hi	hi	univ
11190	G_X	..	univ	hi	hi
11191	G_N	uske	hi	univ	hi
11192	G_N	ghar	hi	hi	hi
11193	PSP	pe	hi	hi	en
11194	G_J	golden	en	hi	en
11195	G_N	biscuits	en	en	hi
11196	PSP	k	hi	en	hi
11197	G_N	khajane	hi	hi	hi
11198	G_V	hain	hi	hi	univ
11199	G_X	..	univ	hi	hi
11200	CC	aur	hi	univ	hi
11201	G_N	bihari	hi	hi	hi
11202	PSP	ko	hi	hi	hi
11203	G_N	uski	hi	hi	hi
11204	G_V	rakhwali	hi	hi	hi
11205	G_V	karne	hi	hi	hi
11206	PSP	k	hi	hi	hi
11207	PSP	liye	hi	hi	hi
11208	G_V	rakh	hi	hi	hi
11209	G_V	raha	hi	hi	hi
11210	G_V	hai	hi	hi	en
11211	CC	plus	en	hi	hi
11212	G_N	beti	hi	en	hi
11213	G_N	bhi	hi	hi	hi
11214	G_V	de	hi	hi	hi
11215	G_V	rha	hi	hi	hi
11216	G_V	hai	hi	hi	hi
11217	G_PRP	apni	hi	hi	
11218	G_N	Ranjan	ne		ne
11219	G_N	Sarkar	ne	ne	en
11220	G_PRP	u	en	ne	univ
11221	G_X	???	univ	en	univ
11222	E	:o	univ	univ	
11223	G_N	Neend	hi		hi
11224	G_N	chura	hi	hi	hi
11225	PSP	ke	hi	hi	hi
11226	G_N	raaton	hi	hi	hi
11227	PSP	mein	hi	hi	univ
11228	G_X	,	univ	hi	hi
11229	G_PRP	tumne	hi	univ	hi
11230	G_N	baton	hi	hi	hi
11231	G_N	baaton	hi	hi	hi
11232	PSP	mein	hi	hi	univ
11233	G_X	,	univ	hi	hi
11234	G_V	dekho	hi	univ	hi
11235	G_V	baat	hi	hi	hi
11236	G_V	badal	hi	hi	hi
11237	G_V	di	hi	hi	hi
11238	G_V	hai	hi	hi	univ
11239	U	http://www.youtube.com/watch?v=mk1Eemh2jfM	univ	hi	
11240	G_PRT	To	hi		en
11241	G_N	strangers	en	hi	univ
11242	G_X	:	univ	en	hi
11243	G_V	Do	hi	univ	en
11244	G_PRP	you	en	hi	en
11245	G_V	know	en	en	en
11246	G_PRP	him	en	en	univ
11247	G_X	?	univ	en	hi
11248	G_V	Do	hi	univ	en
11249	G_PRP	you	en	hi	en
11250	G_V	know	en	en	en
11251	G_PRP	him	en	en	univ
11252	G_X	?	univ	en	en
11253	G_R	Not	en	univ	en
11254	G_PRP	you	en	en	univ
11255	G_X	,	univ	en	en
11256	G_PRP	him	en	univ	univ
11257	E	:P	univ	en	
11258	G_N	Sahu	ne		hi
11259	PSP	ki	hi	ne	en
11260	G_PRT	to	en	hi	hi
11261	G_V	nikal	hi	en	hi
11262	G_V	padi	hi	hi	univ
11263	G_X	....	univ	hi	hi
11264	G_J	faaltu	hi	univ	hi
11265	PSP	mein	hi	hi	hi
11266	G_V	rota	hi	hi	hi
11267	G_V	rehta	hi	hi	hi
11268	G_V	tha	hi	hi	univ
11269	G_X	....	univ	hi	ne
11270	G_N	Ranjan	ne	univ	ne
11271	G_N	Sahu	ne	ne	hi
11272	G_V	prakash	hi	ne	hi
11273	G_R	daalo	hi	hi	en
11274	G_V	is	en	hi	hi
11275	G_N	mamle	hi	en	hi
11276	PSP	per	hi	hi	univ
11277	G_X	...	univ	hi	
11278	G_N	Ranjan	ne		ne
11279	G_N	Sahu	ne	ne	univ
11280	E	:P	univ	ne	univ
11281	E	:P	univ	univ	univ
11282	E	:P	univ	univ	
11283	G_PRT	not	en		en
11284	G_J	sure	en	en	univ
11285	G_X	...	univ	en	en
11286	CC	but	en	univ	hi
11287	G_N	uski	hi	en	hi
11288	G_N	shadi	hi	hi	en
11289	G_N	fix	en	hi	hi
11290	G_V	ho	hi	en	hi
11291	G_V	gayi	hi	hi	hi
11292	G_V	hai	hi	hi	univ
11293	G_X	...	univ	hi	hi
11294	CC	aur	hi	univ	hi
11295	G_N	bandi	hi	hi	ne
11296	G_N	nitish	ne	hi	ne
11297	G_N	kumar	ne	ne	hi
11298	PSP	ki	hi	ne	en
11299	G_J	relative	en	hi	hi
11300	G_V	hai	hi	en	univ
11301	G_X	......	univ	hi	ne
11302	G_N	Hitendra	ne	univ	ne
11303	G_N	Katiyar	ne	ne	ne
11304	G_N	Anant	ne	ne	ne
11305	G_N	Tiwari	ne	ne	
11306	G_J	delta	en		acro
11307	G_N	sa	acro	en	
11308	G_N	abe	hi		hi
11309	G_N	pyaar	hi	hi	hi
11310	G_N	andha	hi	hi	hi
11311	G_V	hota	hi	hi	hi
11312	G_V	hai	hi	hi	univ
11313	G_X	..	univ	hi	hi
11314	CC	aur	hi	univ	hi
11315	G_R	waise	hi	hi	hi
11316	G_N	bhi	hi	hi	ne
11317	G_N	bihari	ne	hi	ne
11318	G_N	bihari	ne	ne	hi
11319	G_J	kam	hi	ne	ne
11320	G_N	nepali	ne	hi	univ
11321	G_X	,	univ	ne	ne
11322	G_N	bengali	ne	univ	univ
11323	G_X	,	univ	ne	ne
11324	G_N	chinki	ne	univ	hi
11325	G_SYM	jyada	hi	ne	hi
11326	G_R	lagta	hi	hi	hi
11327	G_V	hai	hi	hi	univ
11328	G_X	..	univ	hi	univ
11329	E	:P	univ	univ	
11330	G_N	Hitendra	ne		ne
11331	G_N	Katiyar	ne	ne	ne
11332	G_N	Saharsha	ne	ne	ne
11333	G_N	Keshkar	ne	ne	ne
11334	G_N	Sanket	ne	ne	ne
11335	G_N	Rathi	ne	ne	ne
11336	G_N	Akhil	ne	ne	ne
11337	G_N	Sharma	ne	ne	ne
11338	G_N	Manish	ne	ne	ne
11339	G_N	Chalana	ne	ne	univ
11340	G_X	...	univ	ne	ne
11341	G_N	Bihari	ne	univ	ne
11342	G_N	Bengali	ne	ne	hi
11343	PSP	h	hi	ne	hi
11344	G_PRP	kya	hi	hi	univ
11345	G_X	?	univ	hi	
11346	G_N	Rohit	ne		ne
11347	G_N	Ranjan	ne	ne	
11348	G_PRT	lol	univ		
11349	G_X	#268	univ		univ
11350	G_X	:	univ	univ	en
11351	DT	A	en	univ	en
11352	G_N	chick	en	en	en
11353	G_V	complimented	en	en	en
11354	G_PRP	me	en	en	en
11355	G_V	saying	en	en	en
11356	G_PRP	I	en	en	en
11357	G_V	look	en	en	en
11358	G_R	like	en	en	en
11359	DT	a	en	en	en
11360	G_N	pornstar	en	en	univ
11361	G_X	.	univ	en	en
11362	G_V	Does	en	univ	en
11363	G_PRP	that	en	en	en
11364	G_V	mean	en	en	en
11365	G_PRP	she	en	en	en
11366	G_V	watches	en	en	en
11367	DT	a	en	en	en
11368	DT	lot	en	en	en
11369	PSP	of	en	en	en
11370	G_N	porn	en	en	en
11371	CC	or	en	en	en
11372	G_PRP	that	en	en	en
11373	G_PRP	I	en	en	en
11374	G_V	have	en	en	en
11375	DT	a	en	en	en
11376	G_J	big	en	en	en
11377	G_X	you-know-what	en	en	univ
11378	G_X	?	univ	en	
11379	G_N	Emp	ne		ne
11380	G_N	Ally	ne	ne	univ
11381	E	_/\\_	univ	ne	
11382	G_PRT	Damn	en		univ
11383	G_X	!!!	univ	en	en
11384	G_N	Haters	en	univ	en
11385	G_V	will	en	en	en
11386	G_V	hate	en	en	
11387	#	#267	univ		univ
11388	G_X	:	univ	univ	en
11389	G_PRP	This	en	univ	en
11390	G_SYM	one	en	en	en
11391	G_V	is	en	en	en
11392	PSP	for	en	en	en
11393	DT	a	en	en	en
11394	G_J	civil	en	en	en
11395	G_N	grad	en	en	en
11396	G_PRP	who	en	en	en
11397	G_V	passed	en	en	en
11398	G_PRT	out	en	en	en
11399	G_R	recently	en	en	univ
11400	G_X	.	univ	en	en
11401	G_PRP	This	en	univ	en
11402	G_N	asshole	en	en	en
11403	G_V	played	en	en	en
11404	PSP	with	en	en	en
11405	DT	my	en	en	en
11406	G_N	life	en	en	univ
11407	G_X	.	univ	en	en
11408	G_PRP	I	en	univ	en
11409	G_V	cracked	en	en	acro
11410	G_N	JEE	acro	en	en
11411	G_J	just	en	acro	en
11412	PSP	for	en	en	en
11413	G_PRP	him	en	en	en
11414	CC	and	en	en	en
11415	G_PRP	I	en	en	en
11416	G_V	sacrificed	en	en	en
11417	DT	my	en	en	en
11418	G_J	fine	en	en	en
11419	G_J	arts	en	en	en
11420	G_N	career	en	en	en
11421	G_J	just	en	en	en
11422	PSP	for	en	en	en
11423	G_PRP	him	en	en	univ
11424	G_X	...	univ	en	en
11425	CC	and	en	univ	en
11426	DT	the	en	en	en
11427	G_N	scumbag	en	en	en
11428	G_V	chose	en	en	en
11429	G_PRP	that	en	en	en
11430	G_N	bitch	en	en	en
11431	PSP	from	en	en	en
11432	G_PRP	his	en	en	en
11433	G_N	class	en	en	en
11434	PSP	over	en	en	en
11435	G_PRP	me	en	en	univ
11436	G_X	.	univ	en	en
11437	G_PRP	I	en	univ	en
11438	G_V	should	en	en	en
11439	G_V	have	en	en	en
11440	G_V	come	en	en	en
11441	G_PRP	there	en	en	en
11442	CC	and	en	en	en
11443	G_V	kicked	en	en	en
11444	G_PRP	his	en	en	en
11445	G_V	ass	en	en	en
11446	G_R	right	en	en	en
11447	G_R	then	en	en	univ
11448	G_X	.	univ	en	en
11449	PSP	For	en	univ	en
11450	G_N	everything	en	en	en
11451	G_N	you've	en	en	en
11452	G_V	done	en	en	univ
11453	G_X	,	univ	en	en
11454	G_PRP	you	en	univ	en
11455	G_V	don't	en	en	en
11456	G_V	deserve	en	en	en
11457	DT	a	en	en	en
11458	G_N	person	en	en	en
11459	G_R	like	en	en	en
11460	G_PRP	me	en	en	en
11461	PSP	in	en	en	en
11462	DT	your	en	en	en
11463	G_N	life	en	en	univ
11464	G_X	,	univ	en	en
11465	G_N	douchebag	en	univ	univ
11466	G_X	.	univ	en	
11467	G_SYM	One	en		en
11468	G_V	can	en	en	hi
11469	PSP	say	hi	en	en
11470	G_PRP	that	en	hi	en
11471	DT	the	en	en	en
11472	G_J	civil	en	en	en
11473	G_N	grad	en	en	en
11474	G_V	was	en	en	en
11475	G_PRT	not	en	en	en
11476	G_R	very	en	en	en
11477	G_J	civil	en	en	univ
11478	E	:p	univ	en	
11479	G_X	High	en		en
11480	G_N	time	en	en	univ
11481	G_X	..	univ	en	en
11482	G_N	start	en	univ	en
11483	G_V	living	en	en	en
11484	DT	yor	en	en	en
11485	G_N	life	en	en	en
11486	G_R	rather	en	en	en
11487	PSP	dn	en	en	en
11488	G_PRP	his	en	en	univ
11489	G_X	...!	univ	en	
11490	G_PRP	koi	hi		hi
11491	G_PRT	naa	hi	hi	univ
11492	G_X	..	univ	hi	en
11493	G_PRP	u	en	univ	en
11494	G_V	can	en	en	en
11495	G_R	still	en	en	en
11496	G_V	pursue	en	en	en
11497	G_J	fine	en	en	en
11498	G_N	arts	en	en	univ
11499	G_X	..	univ	en	en
11500	G_J	just	en	univ	en
11501	G_V	dont	en	en	en
11502	G_V	let	en	en	en
11503	G_V	go	en	en	en
11504	PSP	of	en	en	univ
11505	G_R	whatever	univ	en	en
11506	G_PRP	you	en	univ	en
11507	G_V	learned	en	en	en
11508	PSP	in	en	en	en
11509	G_N	IIT	en	en	
11510	G_PRP	It	en		en
11511	G_V	is	en	en	en
11512	G_J	good	en	en	en
11513	G_PRP	that	en	en	en
11514	G_PRP	it	en	en	en
11515	G_V	happened	en	en	en
11516	G_R	now	en	en	en
11517	G_PRT	not	en	en	en
11518	G_R	too	en	en	en
11519	G_J	late	en	en	univ
11520	G_X	.	univ	en	
11521	G_N	Frustration	en		univ
11522	G_X	....	univ	en	univ
11523	G_PRT	LOL	univ	univ	univ
11524	E	:)	univ	univ	
11525	G_PRT	OP	univ		univ
11526	G_X	:	univ	univ	en
11527	G_PRP	I	en	univ	en
11528	G_V	think	en	en	hi
11529	G_V	he	hi	en	en
11530	G_V	will	en	hi	en
11531	G_V	get	en	en	en
11532	G_N	someone	en	en	hi
11533	G_V	he	hi	en	en
11534	G_V	deserves	en	hi	en
11535	CC	and	en	en	en
11536	G_R	so	en	en	en
11537	G_V	will	en	en	en
11538	G_PRP	you	en	en	
11539	#	#266	univ		univ
11540	G_X	:	univ	univ	en
11541	G_PRP	I	en	univ	en
11542	G_V	was	en	en	en
11543	G_V	thinking	en	en	en
11544	PSP	of	en	en	en
11545	G_V	joining	en	en	en
11546	DT	the	en	en	en
11547	G_N	admins	en	en	en
11548	PSP	at	en	en	en
11549	G_N	IIT	en	en	en
11550	G_N	Confessions	en	en	en
11551	CC	and	en	en	en
11552	G_R	actually	en	en	en
11553	G_V	helping	en	en	en
11554	G_PRT	out	en	en	univ
11555	G_X	.	univ	en	en
11556	G_R	Then	en	univ	en
11557	G_PRP	I	en	en	en
11558	G_V	realized	en	en	univ
11559	G_X	,	univ	en	en
11560	G_PRP	who	en	univ	en
11561	G_V	am	en	en	en
11562	G_PRP	I	en	en	en
11563	G_V	kidding	en	en	univ
11564	G_X	?	univ	en	en
11565	G_N	It's	en	univ	en
11566	G_R	so	en	en	en
11567	G_J	much	en	en	en
11568	G_SYM	more	en	en	en
11569	G_J	fun	en	en	en
11570	G_V	laying	en	en	en
11571	G_N	back	en	en	en
11572	CC	and	en	en	en
11573	G_V	reading	en	en	en
11574	G_N	someone	en	en	en
11575	G_R	else's	en	en	en
11576	G_J	hard	en	en	en
11577	G_N	work	en	en	univ
11578	G_X	.	univ	en	
11579	#	#265	univ		univ
11580	G_X	:	univ	univ	en
11581	DT	My	en	univ	en
11582	G_N	brother	en	en	en
11583	CC	&	en	en	en
11584	G_PRP	I	en	en	univ
11585	G_X	,	univ	en	en
11586	G_PRP	we	en	univ	univ
11587	G_N	both	univ	en	hi
11588	PSP	are	hi	univ	en
11589	G_R	here	en	hi	en
11590	PSP	in	en	en	acro
11591	G_N	IITB	acro	en	univ
11592	G_X	.	univ	acro	hi
11593	G_V	He	hi	univ	en
11594	G_R	never	en	hi	en
11595	G_V	tells	en	en	en
11596	G_PRP	me	en	en	en
11597	PSP	about	en	en	en
11598	G_PRP	his	en	en	en
11599	G_N	grades	en	en	en
11600	CC	and	en	en	en
11601	G_N	courses	en	en	en
11602	CC	or	en	en	en
11603	G_R	how	en	en	en
11604	G_J	many	en	en	en
11605	G_N	problems	en	en	hi
11606	G_V	he	hi	en	en
11607	G_V	has	en	hi	en
11608	G_V	faced	en	en	en
11609	PSP	in	en	en	acro
11610	G_N	IITB	acro	en	en
11611	CC	but	en	acro	en
11612	G_PRP	I	en	en	en
11613	G_J	just	en	en	en
11614	G_V	want	en	en	en
11615	G_PRT	to	en	en	en
11616	G_V	tell	en	en	en
11617	G_PRP	him	en	en	univ
11618	G_R	whatever	univ	en	hi
11619	PSP	are	hi	univ	en
11620	DT	your	en	hi	en
11621	G_N	grades	en	en	univ
11622	G_X	...	univ	en	en
11623	G_J	better	en	univ	en
11624	G_R	then	en	en	hi
11625	G_N	mine	hi	en	en
11626	CC	or	en	hi	en
11627	G_PRT	not	en	en	univ
11628	G_X	...	univ	en	en
11629	G_PRP	I	en	univ	en
11630	G_V	will	en	en	en
11631	G_R	always	en	en	en
11632	G_V	respect	en	en	en
11633	G_PRP	you	en	en	univ
11634	G_X	...	univ	en	en
11635	G_PRP	You	en	univ	hi
11636	PSP	are	hi	en	en
11637	DT	my	en	hi	en
11638	G_N	inspiration	en	en	en
11639	PSP	in	en	en	en
11640	G_N	life	en	en	en
11641	CC	and	en	en	en
11642	G_PRP	you	en	en	hi
11643	PSP	are	hi	en	en
11644	DT	the	en	hi	en
11645	G_R	most	en	en	en
11646	G_J	hardworking	en	en	en
11647	G_N	person	en	en	en
11648	G_N	I've	en	en	en
11649	G_R	ever	en	en	en
11650	G_V	seen	en	en	en
11651	PSP	in	en	en	en
11652	DT	my	en	en	en
11653	G_N	life	en	en	en
11654	PSP	after	en	en	en
11655	DT	our	en	en	en
11656	G_N	father	en	en	univ
11657	G_X	..	univ	en	univ
11658	E	:)	univ	univ	
11659	CC	toh	hi		hi
11660	G_R	seedhe	hi	hi	hi
11661	G_V	bol	hi	hi	hi
11662	G_V	de	hi	hi	hi
11663	G_N	yaar	hi	hi	hi
11664	G_PRP	usko	hi	hi	univ
11665	G_X	..	univ	hi	hi
11666	G_J	achha	hi	univ	hi
11667	G_V	lagega	hi	hi	en
11668	G_V	use	en	hi	univ
11669	G_X	..	univ	en	en
11670	G_N	confess	en	univ	hi
11671	G_V	karne	hi	en	hi
11672	PSP	ki	hi	hi	hi
11673	G_J	alag	hi	hi	hi
11674	G_PRT	hi	hi	hi	hi
11675	G_N	chul	hi	hi	hi
11676	G_V	machi	hi	hi	hi
