id	tag	word	label	prev_tag
11661	G_V	bol	hi	G_R
11662	G_V	de	hi	G_V
11663	G_N	yaar	hi	G_V
11664	G_PRP	usko	hi	G_N
11665	G_X	..	univ	G_PRP
11666	G_J	achha	hi	G_X
11667	G_V	lagega	hi	G_J
11668	G_V	use	en	G_V
11669	G_X	..	univ	G_V
11670	G_N	confess	en	G_X
11671	G_V	karne	hi	G_N
11672	PSP	ki	hi	G_V
11673	G_J	alag	hi	PSP
11674	G_PRT	hi	hi	G_J
11675	G_N	chul	hi	G_PRT
11676	G_V	machi	hi	G_N
11677	G_V	hoti	hi	G_V
11678	G_V	hain	hi	G_V
11679	G_N	sala	hi	G_V
11680	#	#264	univ	
11681	G_X	:	univ	#
11682	G_V	Got	en	G_X
11683	G_V	placed	en	G_V
11684	PSP	in	en	G_V
11685	G_N	Schlum	ne	PSP
11686	CC	but	en	G_N
11687	G_V	had	en	CC
11688	$	two	univ	G_V
11689	G_N	backlogs	en	$
11690	G_PRT	to	en	G_N
11691	G_V	clear	en	G_PRT
11692	G_X	.	univ	G_V
11693	G_N	Dad	en	G_X
11694	G_V	struck	en	G_N
11695	DT	a	en	G_V
11696	G_N	deal	en	DT
11697	PSP	with	en	G_N
11698	G_N	Prof	en	PSP
11699	G_X	.	univ	G_N
11700	G_R	Only	en	G_X
11701	G_V	had	en	G_R
11702	G_PRT	to	en	G_V
11703	G_V	come	en	G_PRT
11704	G_N	back	en	G_V
11705	G_V	end	en	G_N
11706	PSP	of	en	G_V
11707	G_R	next	en	PSP
11708	G_N	sem	en	G_R
11709	G_X	,	univ	G_N
11710	G_V	take	en	G_X
11711	$	two	univ	G_V
11712	G_J	mock	en	$
11713	G_N	tests	en	G_J
11714	G_X	.	univ	G_N
11715	G_V	Cleared	en	G_X
11716	G_N	both	univ	G_V
11717	G_N	courses	en	G_N
11718	G_X	.	univ	G_N
11719	#	#Aero	univ	G_X
11720	G_N	rocks	en	#
11721	G_X	!	univ	G_N
11722	G_PRT	Yes	en	
11723	G_N	Aero	ne	G_PRT
11724	G_R	totally	en	G_N
11725	G_N	rocks	en	G_R
11726	E	;)	univ	G_N
11727	G_X	~	univ	E
11728	G_N	Ed	ne	G_X
11729	G_PRT	heeheh	univ	
11730	G_N	Aero-09	univ	
11731	G_X	!!.	univ	G_N
11732	G_N	Pawan	ne	G_X
11733	G_R	Tez	ne	G_N
11734	G_V	dekh	hi	G_R
11735	G_N	pehle	hi	G_V
11736	G_PRP	kya	hi	G_N
11737	G_PRP	kya	hi	G_PRP
11738	G_V	hota	hi	G_PRP
11739	G_V	tha	hi	G_V
11740	G_N	aero	ne	G_V
11741	G_N	m	en	G_N
11742	E	:P	univ	G_N
11743	#	#263	univ	
11744	G_X	:	univ	#
11745	G_PRP	I	en	G_X
11746	G_V	got	en	G_PRP
11747	DT	the	en	G_V
11748	G_N	CC	acro	DT
11749	G_PRT	to	en	G_N
11750	G_V	shut	en	G_PRT
11751	G_R	down	en	G_V
11752	G_N	Planetromeo	en	G_R
11753	G_X	!	univ	G_N
11754	CC	And	en	G_X
11755	G_PRP	you	en	CC
11756	G_V	cant	en	G_PRP
11757	G_R	even	en	G_V
11758	G_V	imagine	en	G_R
11759	G_PRP	who	en	G_V
11760	G_PRP	I	en	G_PRP
11761	G_V	am	en	G_PRP
11762	G_X	.	univ	G_V
11763	#	#MoodICG2k13	univ	G_X
11764	#	#262	univ	
11765	G_X	:	univ	#
11766	G_PRP	I	en	G_X
11767	G_R	once	en	G_PRP
11768	G_V	borrowed	en	G_R
11769	DT	a	en	G_V
11770	G_N	ruler	en	DT
11771	PSP	from	en	G_N
11772	DT	a	en	PSP
11773	G_N	girl	en	DT
11774	PSP	in	en	G_N
11775	DT	my	en	PSP
11776	G_N	class	en	DT
11777	G_X	,	univ	G_N
11778	G_V	used	en	G_X
11779	G_PRP	it	en	G_V
11780	G_PRT	to	en	G_PRP
11781	G_V	measure	en	G_PRT
11782	DT	my	en	G_V
11783	G_N	penis	en	DT
11784	CC	and	en	G_N
11785	G_V	returned	en	CC
11786	G_PRP	it	en	G_V
11787	G_N	back	en	G_PRP
11788	G_PRT	to	en	G_N
11789	G_PRP	her	en	G_PRT
11790	G_X	.	univ	G_PRP
11791	G_PRP	You	en	
11792	G_V	should	en	G_PRP
11793	G_V	have	en	G_V
11794	G_V	borrowed	en	G_V
11795	G_N	\	univ	G_V
11796	G_X	double_quotes	univ	G_N
11797	G_N	Vernier	ne	G_X
11798	G_N	Callipers\	ne	G_N
11799	G_X	double_quotes	univ	G_N
11800	PSP	from	en	G_X
11801	DT	the	en	PSP
11802	G_N	lab	en	DT
11803	G_X	...!!	univ	G_N
11804	E	:P	univ	G_X
11805	G_N	dost	hi	
11806	G_V	borrow	en	G_N
11807	G_PRP	her	en	G_V
11808	G_N	water	en	G_PRP
11809	G_N	bottle	en	G_N
11810	E	:D	univ	G_N
11811	#	#261	univ	
11812	G_X	:	univ	#
11813	PSP	Hi	hi	G_X
11814	G_N	admin	en	PSP
11815	G_X	,	univ	G_N
11816	G_R	now	en	G_X
11817	G_PRP	you	en	G_R
11818	G_V	have	en	G_PRP
11819	G_V	done	en	G_V
11820	G_R	enough	en	G_V
11821	PSP	of	en	G_R
11822	G_PRT	shit	en	PSP
11823	G_X	,	univ	G_PRT
11824	G_R	now	en	G_X
11825	G_V	do	hi	G_R
11826	G_N	something	en	G_V
11827	PSP	for	en	G_N
11828	DT	the	en	PSP
11829	G_N	guys	en	DT
11830	G_R	still	en	G_N
11831	G_V	suffering	en	G_R
11832	PSP	at	en	G_V
11833	G_N	IITB	acro	PSP
11834	G_X	,	univ	G_N
11835	G_V	do	hi	G_X
11836	G_V	arrange	en	G_V
11837	G_N	socials	en	G_V
11838	PSP	with	en	G_N
11839	G_N	Sophia	ne	PSP
11840	CC	and	en	G_N
11841	G_J	other	en	CC
11842	G_N	colleges	en	G_J
11843	G_X	,	univ	G_N
11844	G_R	then	en	G_X
11845	G_PRP	you	en	G_R
11846	G_V	will	en	G_PRP
11847	G_V	get	en	G_V
11848	G_N	news	en	G_V
11849	PSP	of	en	G_N
11850	G_N	things	en	PSP
11851	G_J	worthy	en	G_N
11852	PSP	of	en	G_J
11853	G_V	confessing	en	PSP
11854	G_X	!!!	univ	G_V
11855	PSP	From	en	
11856	G_SYM	one	en	PSP
11857	G_N	admin	en	G_SYM
11858	G_PRT	to	en	G_N
11859	DT	another	en	G_PRT
11860	E	_/\\_	univ	DT
11861	G_R	sometimes	en	E
11862	G_R	even	en	G_R
11863	G_PRP	we	en	G_R
11864	G_V	feel	en	G_PRP
11865	G_PRP	we	en	G_V
11866	PSP	are	hi	G_PRP
11867	G_PRT	not	en	PSP
11868	G_J	worthy	en	G_PRT
11869	PSP	of	en	G_J
11870	G_V	knowing	en	PSP
11871	G_N	Eddie	ne	G_V
11872	G_X	,	univ	G_N
11873	DT	our	en	G_X
11874	G_J	super	en	DT
11875	G_N	senior	en	G_J
11876	G_X	.	univ	G_N
11877	G_X	~	univ	G_X
11878	G_N	Jerry	ne	G_X
11879	G_PRT	Well	en	
11880	DT	the	en	G_PRT
11881	G_N	reason	en	DT
11882	G_PRP	we	en	G_N
11883	G_V	have	en	G_PRP
11884	G_R	so	en	G_V
11885	G_J	much	en	G_R
11886	G_N	stuff	en	G_J
11887	G_N	worth	en	G_N
11888	G_V	confessing	en	G_N
11889	PSP	about	en	G_V
11890	G_V	is	en	PSP
11891	PSP	because	en	G_V
11892	G_PRP	we	en	PSP
11893	G_R	actually	en	G_PRP
11894	G_V	went	en	G_R
11895	G_PRT	out	en	G_V
11896	CC	and	en	G_PRT
11897	G_V	did	en	CC
11898	G_N	stuff	en	G_V
11899	G_R	instead	en	G_N
11900	PSP	of	en	G_R
11901	G_V	sitting	en	PSP
11902	PSP	on	en	G_V
11903	G_N	Facebook	ne	PSP
11904	G_X	(	univ	G_N
11905	G_PRP	we	en	G_X
11906	G_V	didn't	en	G_PRP
11907	G_R	even	en	G_V
11908	G_V	have	en	G_R
11909	DT	the	en	G_V
11910	G_X	Internet	en	DT
11911	G_X	)	univ	G_X
11912	G_X	.	univ	G_X
11913	G_PRT	Go	en	G_X
11914	G_R	ahead	en	G_PRT
11915	G_X	,	univ	G_R
11916	G_V	try	en	G_X
11917	G_V	arranging	en	G_V
11918	DT	a	en	G_V
11919	G_N	social	en	DT
11920	G_X	,	univ	G_N
11921	G_PRP	you	en	G_X
11922	G_V	will	en	G_PRP
11923	G_R	automatically	en	G_V
11924	G_V	interact	en	G_R
11925	PSP	with	en	G_V
11926	G_J	real	en	PSP
11927	G_N	girls	en	G_J
11928	G_X	,	univ	G_N
11929	G_R	instead	en	G_X
11930	PSP	of	en	G_R
11931	DT	the	en	PSP
11932	G_N	pornstars	en	DT
11933	G_N	you're	en	G_N
11934	G_R	probably	en	G_N
11935	G_SYM	more	en	G_R
11936	G_V	used	en	G_SYM
11937	G_PRT	to	en	G_V
11938	E	:p	univ	G_PRT
11939	G_X	~	univ	E
11940	G_N	Ed	ne	G_X
11941	G_N	Eddie	ne	
11942	G_X	...	univ	G_N
11943	E	_/\\_	univ	G_X
11944	E	:D	univ	E
11945	G_PRT	Hahaha	univ	
11946	G_X	.	univ	G_PRT
11947	G_J	Good	en	G_X
11948	G_V	reply	en	G_J
11949	$	#260	univ	
11950	G_X	:	univ	$
11951	G_PRT	Hell	en	G_X
11952	G_PRT	yeah	en	G_PRT
11953	G_X	!	univ	G_PRT
11954	G_V	Scored	en	G_X
11955	G_X	.	univ	G_V
11956	CC	Before	en	G_X
11957	G_X	.	univ	CC
11958	G_V	Graduating	en	G_X
11959	G_X	.	univ	G_V
11960	G_R	Seriously	en	
11961	G_X	,	univ	G_R
11962	G_PRP	this	en	G_X
11963	G_V	is	en	G_PRP
11964	DT	the	en	G_V
11965	G_N	highlight	en	DT
11966	PSP	of	en	G_N
11967	DT	your	en	PSP
11968	G_N	life	en	DT
11969	G_X	?	univ	G_N
11970	G_PRT	Hey	en	
11971	G_V	dont	en	G_PRT
11972	G_V	rain	en	G_V
11973	CC	on	en	G_V
11974	DT	the	en	CC
11975	G_J	poor	en	DT
11976	G_N	guy's	en	G_J
11977	G_N	parade	en	G_N
11978	G_X	.	univ	G_N
11979	DT	Some	en	G_X
11980	G_J	poor	en	DT
11981	G_N	IITians	ne	G_J
11982	G_V	have	en	G_N
11983	G_V	had	en	G_V
11984	CC	to	en	G_V
11985	G_V	wait	en	CC
11986	G_J	several	en	G_V
11987	G_N	years	en	G_J
11988	PSP	after	en	G_N
11989	G_N	IIT	acro	PSP
11990	CC	to	en	G_N
11991	G_N	score	en	CC
11992	@	@emp	univ	
11993	G_X	:	univ	@
11994	G_PRP	What	en	G_X
11995	G_PRP	u	en	G_PRP
11996	G_V	got	en	G_PRP
11997	G_N	man	en	G_V
11998	G_X	....????	univ	G_N
11999	DT	It	en	G_X
12000	G_V	is	en	DT
12001	G_V	written	en	G_V
12002	PSP	by	en	G_V
12003	DT	a	en	PSP
12004	G_N	girl	en	DT
12005	PSP	and	en	G_N
12006	PSP	as	en	PSP
12007	G_PRP	u	en	PSP
12008	G_V	r	en	G_PRP
12009	G_R	not	en	G_V
12010	G_J	Indian	ne	G_R
12011	G_PRP	u	en	G_J
12012	G_V	may	en	G_PRP
12013	G_R	not	en	G_V
12014	G_V	know	en	G_R
12015	G_PRP	what	en	G_V
12016	G_V	is	en	G_PRP
12017	G_X	\	univ	G_V
12018	G_X	double_quotes	univ	G_X
12019	G_X	SCORE\	en	G_X
12020	G_X	double_quotes	univ	G_X
12021	G_X	!!!	univ	G_X
12022	G_PRP	I	en	
12023	G_V	believe	en	G_PRP
12024	DT	an	en	G_V
12025	G_J	incomplete	en	DT
12026	G_N	confession	en	G_J
12027	G_V	is	en	G_N
12028	DT	an	en	G_V
12029	G_J	inconclusive	en	DT
12030	G_N	confession	en	G_J
12031	G_X	.	univ	G_N
12032	DT	The	en	G_X
12033	G_N	guy	en	DT
12034	G_V	is	en	G_N
12035	G_R	only	en	G_V
12036	G_V	stating	en	G_R
12037	DT	the	en	G_V
12038	G_J	obvious	en	DT
12039	G_X	?	univ	G_J
12040	G_PRP	you	en	G_X
12041	G_V	have	en	G_PRP
12042	PSP	to	en	G_V
12043	G_V	score	en	PSP
12044	G_R	enough	en	G_V
12045	PSP	to	en	G_R
12046	G_V	pass	en	PSP
12047	G_R	anyway	en	G_V
12048	G_R	otherwise	en	G_R
12049	G_R	how	en	G_R
12050	G_R	else	en	G_R
12051	G_V	will	en	G_R
12052	G_PRP	you	en	G_V
12053	G_V	graduate	en	G_PRP
12054	G_X	?	univ	G_V
12055	E	;-)	univ	G_X
12056	$	#259	univ	
12057	G_X	:	univ	$
12058	$	One	en	G_X
12059	CC	of	en	$
12060	G_PRP	he	en	CC
12061	G_V	tricks	en	G_PRP
12062	G_PRP	I	en	G_V
12063	G_V	have	en	G_PRP
12064	G_V	used	en	G_V
12065	G_J	several	en	G_V
12066	G_N	times	en	G_J
12067	G_R	successfully	en	G_N
12068	PSP	in	en	G_R
12069	G_V	order	en	PSP
12070	CC	to	en	G_V
12071	G_V	get	en	CC
12072	CC	an	en	G_V
12073	G_N	II	en	CC
12074	G_R	instead	en	G_N
12075	CC	of	en	G_R
12076	G_N	FR	acro	CC
12077	PSP	or	en	G_N
12078	E	XX	acro	PSP
12079	G_R	especially	en	E
12080	G_R	when	en	G_R
12081	G_V	bunking	en	G_R
12082	CC	an	en	G_V
12083	G_N	endsem	en	CC
12084	G_X	,	univ	G_N
12085	G_V	is	en	G_X
12086	CC	to	en	G_V
12087	G_V	buy	en	CC
12088	G_J	ayurvedic	hi	G_V
12089	G_N	Jivodaya	ne	G_J
12090	G_N	Netraprabha	ne	G_N
12091	G_N	eyedrops	en	G_N
12092	G_X	,	univ	G_N
12093	G_V	bunk	en	G_X
12094	DT	the	en	G_V
12095	G_N	endsem	en	DT
12096	G_X	,	univ	G_N
12097	G_R	halfway	en	G_X
12098	PSP	thru	en	G_R
12099	G_V	go	en	PSP
12100	CC	to	en	G_V
12101	G_N	prof's	en	CC
12102	G_N	office	en	G_N
12103	G_X	(	univ	G_N
12104	G_R	when	en	G_X
12105	G_PRP	you	en	G_R
12106	G_V	know	en	G_PRP
12107	DT	the	en	G_V
12108	G_N	lab	en	DT
12109	G_X	sidey	en	G_N
12110	PSP	or	en	G_X
12111	DT	the	en	PSP
12112	G_X	TA	acro	DT
12113	G_V	is	en	G_X
12114	G_V	invigilating	en	G_V
12115	G_X	)	univ	G_V
12116	G_V	put	en	G_X
12117	$	1	univ	G_V
12118	G_N	drop	en	$
12119	CC	of	en	G_N
12120	G_X	Netraprabha	ne	CC
12121	PSP	in	en	G_X
12122	DT	each	en	PSP
12123	G_N	eye	en	DT
12124	PSP	and	en	G_N
12125	G_V	enter	en	PSP
12126	DT	the	en	G_V
12127	G_N	office	en	DT
12128	G_X	(	univ	G_N
12129	G_PRP	you	en	G_X
12130	G_V	need	en	G_PRP
12131	CC	to	en	G_V
12132	G_V	do	en	CC
12133	G_PRP	this	en	G_V
12134	G_J	real	en	G_PRP
12135	G_R	quick	en	G_J
12136	G_X	)	univ	G_R
12137	G_X	.	univ	G_X
12138	PSP	By	en	G_X
12139	G_PRP	this	en	PSP
12140	G_N	time	en	G_PRP
12141	DT	your	en	G_N
12142	G_N	eyes	en	DT
12143	G_V	will	en	G_N
12144	G_V	be	en	G_V
12145	G_R	super	en	G_V
12146	G_J	red	en	G_R
12147	G_J	watering	en	G_J
12148	PSP	and	en	G_J
12149	G_J	dark	en	PSP
12150	G_J	black	en	G_J
12151	G_N	tears	en	G_J
12152	G_V	will	en	G_N
12153	G_V	be	en	G_V
12154	G_V	running	en	G_V
12155	G_PRT	down	en	G_V
12156	DT	your	en	G_PRT
12157	G_N	face	en	DT
12158	G_X	,	univ	G_N
12159	G_PRP	this	en	G_X
12160	G_V	is	en	G_PRP
12161	G_R	when	en	G_V
12162	G_PRP	you	en	G_R
12163	G_V	lean	en	G_PRP
12164	CC	on	en	G_V
12165	G_PRP	his	en	CC
12166	G_N	desk	en	G_PRP
12167	PSP	and	en	G_N
12168	G_R	pathetically	en	PSP
12169	G_V	tell	en	G_R
12170	DT	the	en	G_V
12171	G_N	prof	en	DT
12172	G_PRP	you	en	G_N
12173	G_V	have	en	G_PRP
12174	G_J	acute	en	G_V
12175	G_J	contagious	en	G_J
12176	G_J	viral	en	G_J
12177	G_N	conjunctivitis	en	G_J
12178	PSP	and	en	G_N
12179	G_PRP	you	en	PSP
12180	G_V	are	en	G_PRP
12181	G_R	very	en	G_V
12182	G_J	sorry	en	G_R
12183	G_PRP	that	en	G_J
12184	G_PRP	you	en	G_PRP
12185	G_V	couldn't	en	G_PRP
12186	G_V	attend	en	G_V
12187	DT	the	en	G_V
12188	G_N	endsem	en	DT
12189	G_X	.	univ	G_N
12190	PSP	By	en	G_X
12191	G_PRP	this	en	PSP
12192	G_N	time	en	G_PRP
12193	DT	your	en	G_N
12194	G_N	eyes	en	DT
12195	G_V	will	en	G_N
12196	G_V	be	en	G_V
12197	G_J	blood	en	G_V
12198	G_J	red	en	G_J
12199	G_V	burning	en	G_J
12200	PSP	and	en	G_V
12201	G_N	tears	en	PSP
12202	G_V	will	en	G_N
12203	G_V	be	en	G_V
12204	G_V	streaming	en	G_V
12205	CC	onto	en	G_V
12206	DT	the	en	CC
12207	G_N	prof's	en	DT
12208	G_N	desk	en	G_N
12209	G_X	,	univ	G_N
12210	G_PRP	he	en	G_X
12211	G_V	will	en	G_PRP
12212	G_V	jump	en	G_V
12213	G_R	back	en	G_V
12214	PSP	in	en	G_R
12215	G_N	fear	en	PSP
12216	CC	of	en	G_N
12217	G_N	contamination	en	CC
12218	PSP	and	en	G_N
12219	G_V	scream	en	PSP
12220	CC	at	en	G_V
12221	G_PRP	you	en	CC
12222	CC	to	en	G_PRP
12223	G_V	get	en	CC
12224	DT	the	en	G_V
12225	G_N	fuck	en	DT
12226	PSP	out	en	G_N
12227	CC	of	en	PSP
12228	G_PRP	his	en	CC
12229	G_N	office	en	G_PRP
12230	G_X	.	univ	G_N
12231	PSP	Of	en	G_X
12232	G_N	course	en	PSP
12233	G_PRP	you	en	G_N
12234	G_V	need	en	G_PRP
12235	CC	to	en	G_V
12236	G_V	do	en	CC
12237	DT	all	en	G_V
12238	G_PRP	this	en	DT
12239	PSP	in	en	G_PRP
12240	G_J	less	en	PSP
12241	PSP	than	en	G_J
12242	$	30	univ	PSP
12243	G_N	seconds	en	$
12244	G_X	,	univ	G_N
12245	PSP	because	en	G_X
12246	G_V	that's	en	PSP
12247	G_R	when	en	G_V
12248	DT	the	en	G_R
12249	G_N	eye	en	DT
12250	G_N	drops	en	G_N
12251	G_V	have	en	G_N
12252	G_V	finished	en	G_V
12253	DT	their	en	G_V
12254	G_J	initial	en	DT
12255	G_V	burning	en	G_J
12256	G_N	effect	en	G_V
12257	PSP	and	en	G_N
12258	DT	your	en	PSP
12259	G_N	eyes	en	DT
12260	G_R	now	en	G_N
12261	G_V	feel	en	G_R
12262	G_J	cool	en	G_V
12263	PSP	and	en	G_J
12264	G_J	heavenly	en	PSP
12265	G_J	peaceful	en	G_J
12266	G_X	(	univ	G_J
12267	G_J	careful	en	G_X
12268	DT	the	en	G_J
12269	G_J	fucking	en	DT
12270	G_N	drops	en	G_J
12271	G_V	are	en	G_N
12272	G_J	addictive	en	G_V
12273	G_X	)	univ	G_J
12274	PSP	and	en	G_X
12275	DT	the	en	PSP
12276	G_J	redness	en	DT
12277	G_V	goes	en	G_J
12278	G_R	away	en	G_V
12279	G_X	.	univ	G_R
12280	G_PRP	I	en	G_X
12281	G_V	have	en	G_PRP
12282	G_V	conned	en	G_V
12283	G_X	profs	en	G_V
12284	$	4	univ	G_X
12285	G_N	times	en	$
12286	CC	with	en	G_N
12287	G_PRP	this	en	CC
12288	G_N	tactic	en	G_PRP
12289	G_X	,	univ	G_N
12290	G_R	successfully	en	G_X
12291	G_V	getting	en	G_R
12292	G_N	II	en	G_V
12293	G_R	instead	en	G_N
12294	CC	of	en	G_R
12295	G_X	XX	acro	CC
12296	PSP	and	en	G_X
12297	G_V	getting	en	PSP
12298	CC	an	en	G_V
12299	G_J	entire	en	CC
12300	G_N	summer/winter	en	G_J
12301	CC	to	en	G_N
12302	G_N	mug	en	CC
12303	CC	at	en	G_N
12304	G_N	leisure	en	CC
12305	G_X	.	univ	G_N
12306	G_J	Awesome	en	
12307	G_R	even	en	G_J
12308	PSP	if	en	G_R
12309	G_J	fake	en	PSP
12310	G_V	sounding	en	G_J
12311	G_N	II	en	
12312	G_V	does	en	G_N
12313	G_R	not	en	G_V
12314	G_V	warrant	en	G_R
12315	G_PRP	you	en	G_V
12316	DT	a	en	G_PRP
12317	G_N	re-exam	en	DT
12318	G_X	.	univ	G_N
12319	G_N	DUGC	acro	G_X
12320	G_V	takes	en	G_N
12321	G_X	(	univ	G_V
12322	G_PRT	up	en	G_X
12323	G_X	)	univ	G_PRT
12324	DT	your	en	G_X
12325	G_N	case	en	DT
12326	PSP	and	en	G_N
12327	G_R	then	en	PSP
12328	G_V	decides	en	G_R
12329	PSP	whether	en	G_V
12330	PSP	or	en	PSP
12331	G_R	not	en	PSP
12332	G_PRP	you	en	G_R
12333	G_V	deserve	en	G_PRP
12334	$	one	en	G_V
12335	G_X	.	univ	$
12336	G_PRP	I	en	
12337	G_V	did	en	G_PRP
12338	G_PRP	this	en	G_V
12339	G_SYM	twice	en	G_PRP
12340	G_X	,	univ	G_SYM
12341	PSP	by	en	G_X
12342	G_V	getting	en	PSP
12343	DT	a	en	G_V
12344	G_X	'	univ	DT
12345	G_J	pink	en	G_X
12346	G_X	'	univ	G_J
12347	G_N	slip	en	G_X
12348	PSP	after	en	G_N
12349	G_V	convincing	en	PSP
12350	DT	the	en	G_V
12351	G_N	doc	en	DT
12352	G_PRP	that	en	G_N
12353	G_PRP	I	en	G_PRP
12354	G_X	'	univ	G_PRP
12355	G_V	fainted	en	G_X
12356	G_X	'	univ	G_V
12357	$	#258	univ	
12358	G_X	[	univ	$
12359	G_X	M2K	acro	G_X
12360	G_X	]:	univ	G_X
12361	G_R	back	en	G_X
12362	PSP	in	en	G_R
12363	DT	the	en	PSP
12364	G_X	'	univ	DT
12365	$	90s	univ	G_X
12366	$	H9	univ	$
12367	G_V	used	en	$
12368	CC	to	en	G_V
12369	G_V	organize	en	CC
12370	G_X	\	univ	G_V
12371	G_X	double_quotes	univ	G_X
12372	G_N	socials\	en	G_X
12373	G_X	double_quotes	univ	G_N
12374	CC	with	en	G_X
12375	G_N	Sophia	ne	CC
12376	G_N	college	en	G_N
12377	G_X	.	univ	G_N
12378	G_R	Essentially	en	G_X
12379	G_PRP	we	en	G_R
12380	G_V	would	en	G_PRP
12381	G_V	arrange	en	G_V
12382	G_J	mega	en	G_V
12383	G_N	booze	en	G_J
12384	G_X	,	univ	G_N
12385	G_N	weed	en	G_X
12386	G_X	etc	en	G_N
12387	G_X	,	univ	G_X
12388	G_V	hire	en	G_X
12389	DT	a	en	G_V
12390	G_N	bus	en	DT
12391	PSP	and	en	G_N
12392	G_V	send	en	PSP
12393	DT	it	en	G_V
12394	CC	to	en	DT
12395	G_N	Sophia	ne	CC
12396	G_X	,	univ	G_N
12397	G_PRP	they	en	G_X
12398	G_V	would	en	G_PRP
12399	G_V	fill	en	G_V
12400	DT	it	en	G_V
12401	CC	with	en	DT
12402	DT	all	en	CC
12403	G_X	sorts	en	DT
12404	CC	of	en	G_X
12405	G_N	girls	en	CC
12406	G_X	,	univ	G_N
12407	G_N	bus	en	G_X
12408	G_V	comes	en	G_N
12409	G_R	back	en	G_V
12410	CC	to	en	G_R
12411	$	H9	univ	CC
12412	G_X	,	univ	$
12413	G_N	party	en	G_X
12414	G_V	happens	en	G_N
12415	PSP	in	en	G_V
12416	DT	the	en	PSP
12417	G_N	party	en	DT
12418	G_N	hall	en	G_N
12419	CC	on	en	G_N
12420	G_J	top	en	CC
12421	CC	on	en	G_J
12422	DT	the	en	CC
12423	G_N	mess	en	DT
12424	G_N	hall	en	G_N
12425	G_X	...	univ	G_N
12426	G_X	Everyone	en	G_X
12427	G_V	would	en	G_X
12428	G_V	be	en	G_V
12429	G_J	drunk	en	G_V
12430	PSP	and	en	G_J
12431	G_V	wasted	en	PSP
12432	G_X	,	univ	G_V
12433	PSP	and	en	G_X
12434	G_N	boys	en	PSP
12435	PSP	&	en	G_N
12436	G_N	girls	en	PSP
12437	DT	all	en	G_N
12438	G_V	had	en	DT
12439	G_N	fun	en	G_V
12440	E	;)	univ	G_N
12441	G_R	Then	en	E
12442	PSP	in	en	G_R
12443	$	1997	univ	PSP
12444	DT	some	en	$
12445	G_N	moron	en	DT
12446	G_V	OD'd	en	G_N
12447	PSP	and	en	G_V
12448	G_V	created	en	PSP
12449	DT	a	en	G_V
12450	G_J	public	en	DT
12451	G_N	nuisance	en	G_J
12452	G_X	,	univ	G_N
12453	PSP	and	en	G_X
12454	DT	all	en	PSP
12455	G_N	socials	en	DT
12456	G_V	got	en	G_N
12457	G_V	banned	en	G_V
12458	G_X	.	univ	G_V
12459	G_R	No	en	G_X
12460	G_J	more	en	G_R
12461	G_N	Sophia	ne	G_J
12462	G_N	socials	en	G_N
12463	PSP	after	en	G_N
12464	G_PRP	that	en	PSP
12465	E	:(	univ	G_PRP
12466	G_X	.	univ	E
12467	G_X	.	univ	G_X
12468	G_X	.	univ	G_X
12469	G_X	.	univ	G_X
12470	G_R	Here	en	G_X
12471	G_V	is	en	G_R
12472	DT	a	en	G_V
12473	G_N	photo	en	DT
12474	CC	of	en	G_N
12475	DT	the	en	CC
12476	G_J	last	en	DT
12477	G_N	social	en	G_J
12478	G_V	held	en	G_N
12479	CC	at	en	G_V
12480	G_X	H9	univ	CC
12481	G_X	terrace	en	G_X
12482	CC	on	en	G_X
12483	PSP	4	en	CC
12484	G_X	Feb	en	PSP
12485	$	1997	univ	G_X
12486	G_X	.	univ	$
12487	G_PRP	I	en	G_X
12488	G_V	am	en	G_PRP
12489	$	one	en	G_V
12490	CC	of	en	$
12491	DT	the	en	CC
12492	G_N	people	en	DT
12493	PSP	in	en	G_N
12494	DT	it	en	PSP
12495	G_X	!	univ	DT
12496	G_N	Eddie	ne	
12497	G_X	,	univ	G_N
12498	G_PRP	You	en	G_X
12499	G_V	are	en	G_PRP
12500	DT	a	en	G_V
12501	G_N	guy(provable	en	DT
12502	G_X	!	univ	G_N
12503	G_X	)	univ	G_X
12504	G_X	.	univ	G_X
12505	DT	My	en	G_X
12506	G_N	observations	en	DT
12507	CC	on	en	G_N
12508	DT	your	en	CC
12509	G_V	commenting	en	DT
12510	G_N	style	en	G_V
12511	PSP	and	en	G_N
12512	DT	a	en	PSP
12513	G_J	comparative	en	DT
12514	G_N	observation	en	G_J
12515	CC	on	en	G_N
12516	DT	the	en	CC
12517	G_N	guys	en	DT
12518	PSP	in	en	G_N
12519	DT	that	en	PSP
12520	G_N	photo	en	DT
12521	G_X	,	univ	G_N
12522	G_PRP	you	en	G_X
12523	G_V	must	en	G_PRP
12524	G_V	be	en	G_V
12525	DT	the	en	G_V
12526	G_N	guy	en	DT
12527	G_V	raising	en	G_N
12528	G_PRP	his	en	G_V
12529	G_J	left	en	G_PRP
12530	G_N	hand	en	G_J
12531	PSP	or	en	G_N
12532	DT	the	en	PSP
12533	G_N	guy	en	DT
12534	PSP	in	en	G_N
12535	DT	the	en	PSP
12536	G_J	yellow	en	DT
12537	G_N	shirt	en	G_J
12538	G_X	.	univ	G_N
12539	G_PRP	That	en	G_X
12540	G_V	s	en	G_PRP
12541	DT	all	en	G_V
12542	DT	your	en	DT
12543	G_N	honor	en	DT
