word	prev_word	next_word	label	prev_label	next_label	prev_tag	tag
that	thinking	suddenly	en	en	en	G_V	G_PRP
suddenly	that	they've	en	en	en	G_PRP	G_R
they've	suddenly	all	en	en	en	G_R	G_PRP
all	they've	lost	en	en	en	G_PRP	DT
lost	all	their	en	en	en	DT	G_V
their	lost	hearing	en	en	en	G_V	G_PRP
hearing	their	senses	en	en	en	G_PRP	G_V
senses	hearing	0	en	en	univ	G_V	G_N
0	senses	After	univ	en	en	G_N	G_X
After	0	some	en	univ	en	G_X	PSP
some	After	time	en	en	en	PSP	DT
time	some	he	en	en	hi	DT	G_N
he	time	draws	hi	en	en	G_N	G_V
draws	he	those	en	hi	en	G_V	G_V
those	draws	Priyank's	en	en	ne	G_V	DT
Priyank's	those	structure	ne	en	en	DT	G_N
structure	Priyank's	on	en	ne	en	G_N	G_N
on	structure	the	en	en	en	G_N	PSP
the	on	board	en	en	en	PSP	DT
board	the	0	en	en	univ	DT	G_N
0	board	It	univ	en	en	G_N	G_X
It	0	turns	en	univ	en	G_X	G_PRP
turns	It	out	en	en	en	G_PRP	G_V
out	turns	he	en	en	hi	G_V	G_PRT
he	out	was	hi	en	en	G_PRT	G_V
was	he	talking	en	hi	en	G_V	G_V
talking	was	about	en	en	en	G_V	G_V
about	talking	freons	en	en	en	G_V	PSP
freons	about	...	en	en	univ	PSP	G_X
...	freons	####	univ	en	####	G_X	G_X
####	...	Priyank	####	univ	ne	G_X	####
Priyank	####	####	ne	####	####	####	G_N
####	Priyank	#287	####	ne	univ	G_N	####
#287	####	:	univ	####	univ	####	#
:	#287	Once	univ	univ	en	#	G_X
Once	:	upon	en	univ	en	G_X	G_R
upon	Once	a	en	en	en	G_R	PSP
a	upon	time	en	en	en	PSP	DT
time	a	there	en	en	en	DT	G_N
there	time	was	en	en	en	G_N	G_PRP
was	there	a	en	en	en	G_PRP	G_V
a	was	crooked	en	en	en	G_V	DT
crooked	a	GS	en	en	acro	DT	G_J
GS	crooked	who	acro	en	en	G_J	G_N
who	GS	did	en	acro	en	G_N	G_PRP
did	who	not	en	en	en	G_PRP	G_V
not	did	notify	en	en	en	G_V	G_PRT
notify	not	students	en	en	en	G_PRT	G_V
students	notify	about	en	en	en	G_V	G_N
about	students	an	en	en	en	G_N	PSP
an	about	exchange	en	en	en	PSP	DT
exchange	an	program	en	en	en	DT	G_J
program	exchange	so	en	en	en	G_J	G_N
so	program	that	en	en	en	G_N	G_R
that	so	he	en	en	hi	G_R	G_PRP
he	that	could	hi	en	en	G_PRP	G_V
could	he	send	en	hi	en	G_V	G_V
send	could	3	en	en	univ	G_V	G_V
3	send	of	univ	en	en	G_V	$
of	3	his	en	univ	en	$	PSP
his	of	friends	en	en	en	PSP	G_PRP
friends	his	for	en	en	en	G_PRP	G_N
for	friends	the	en	en	en	G_N	PSP
the	for	same	en	en	en	PSP	DT
same	the	0	en	en	univ	DT	G_J
0	same	####	univ	en	####	G_J	G_X
####	0	Holy	####	univ	en	G_X	####
Holy	####	Crap	en	####	en	####	G_J
Crap	Holy	...	en	en	univ	G_J	G_N
...	Crap	####	univ	en	####	G_N	G_X
####	...	#286	####	univ	univ	G_X	####
#286	####	:	univ	####	univ	####	#
:	#286	4	univ	univ	univ	#	G_X
4	:	years	univ	univ	en	G_X	$
years	4	ago	en	univ	en	$	G_N
ago	years	a	en	en	en	G_N	G_R
a	ago	Xavier's	en	en	ne	G_R	DT
Xavier's	a	girl	ne	en	en	DT	G_J
girl	Xavier's	met	en	ne	en	G_J	G_N
met	girl	an	en	en	en	G_N	G_V
an	met	IITian	en	en	ne	G_V	DT
IITian	an	and	ne	en	en	DT	G_N
and	IITian	they	en	ne	en	G_N	CC
they	and	started	en	en	en	CC	G_PRP
started	they	going	en	en	en	G_PRP	G_V
going	started	out	en	en	en	G_V	G_V
out	going	0	en	en	univ	G_V	G_PRT
0	out	They	univ	en	en	G_PRT	G_X
They	0	then	en	univ	en	G_X	G_PRP
then	They	broke	en	en	en	G_PRP	G_R
broke	then	up	en	en	en	G_R	G_V
up	broke	because	en	en	en	G_V	G_PRT
because	up	of	en	en	en	G_PRT	PSP
of	because	stupid	en	en	en	PSP	PSP
stupid	of	problems	en	en	en	PSP	G_J
problems	stupid	0	en	en	univ	G_J	G_N
0	problems	The	univ	en	en	G_N	G_X
The	0	probability	en	univ	en	G_X	DT
probability	The	of	en	en	en	DT	G_N
of	probability	you	en	en	en	G_N	PSP
you	of	reading	en	en	en	PSP	G_PRP
reading	you	this	en	en	en	G_PRP	G_V
this	reading	is	en	en	en	G_V	G_PRP
is	this	virtually	en	en	en	G_PRP	G_V
virtually	is	nil	en	en	en	G_V	G_R
nil	virtually	but	en	en	en	G_R	G_N
but	nil	I	en	en	en	G_N	CC
I	but	do	en	en	hi	CC	G_PRP
do	I	wish	hi	en	en	G_PRP	G_V
wish	do	we	en	hi	en	G_V	G_V
we	wish	had	en	en	en	G_V	G_PRP
had	we	never	en	en	en	G_PRP	G_V
never	had	broken	en	en	en	G_V	G_R
broken	never	up	en	en	en	G_R	G_V
up	broken	0	en	en	univ	G_V	G_PRT
0	up	I	univ	en	en	G_PRT	G_X
I	0	know	en	univ	en	G_X	G_PRP
know	I	yoU'RE	en	en	en	G_PRP	G_V
yoU'RE	know	still	en	en	en	G_V	G_PRP
still	yoU'RE	single	en	en	en	G_PRP	G_R
single	still	but	en	en	en	G_R	G_SYM
but	single	I	en	en	en	G_SYM	CC
I	but	haven't	en	en	en	CC	G_PRP
haven't	I	been	en	en	en	G_PRP	G_V
been	haven't	able	en	en	en	G_V	G_V
able	been	to	en	en	en	G_V	G_J
to	able	tell	en	en	en	G_J	G_PRT
tell	to	you	en	en	en	G_PRT	G_V
you	tell	my	en	en	en	G_V	G_PRP
my	you	real	en	en	en	G_PRP	DT
real	my	feelings	en	en	en	DT	G_J
feelings	real	0	en	en	univ	G_J	G_N
0	feelings	If	univ	en	en	G_N	G_X
If	0	somehow	en	univ	en	G_X	PSP
somehow	If	you	en	en	en	PSP	G_R
you	somehow	magically	en	en	en	G_R	G_PRP
magically	you	see	en	en	en	G_PRP	G_R
see	magically	this	en	en	en	G_R	G_V
this	see	and	en	en	en	G_V	G_PRP
and	this	msg	en	en	en	G_PRP	CC
msg	and	me	en	en	en	CC	G_V
me	msg	I	en	en	en	G_V	G_PRP
I	me	know	en	en	en	G_PRP	G_PRP
know	I	the	en	en	en	G_PRP	G_V
the	know	universe	en	en	en	G_V	DT
universe	the	is	en	en	en	DT	G_N
is	universe	giving	en	en	en	G_N	G_V
giving	is	me	en	en	en	G_V	G_V
me	giving	a	en	en	en	G_V	G_PRP
a	me	sign	en	en	en	G_PRP	DT
sign	a	that	en	en	en	DT	G_V
that	sign	we	en	en	en	G_V	G_PRP
we	that	should	en	en	en	G_PRP	G_PRP
should	we	be	en	en	en	G_PRP	G_V
be	should	together	en	en	en	G_V	G_V
together	be	again	en	en	en	G_V	G_R
again	together	0	en	en	univ	G_R	G_R
0	again	####	univ	en	####	G_R	G_X
####	0	And	####	univ	en	G_X	####
And	####	then	en	####	en	####	CC
then	And	the	en	en	en	CC	G_R
the	then	universe	en	en	en	G_R	DT
universe	the	\	en	en	univ	DT	G_N
\	universe	double_quotes	univ	en	univ	G_N	G_N
double_quotes	\	burrrrPed\	univ	univ	en	G_N	G_X
burrrrPed\	double_quotes	double_quotes	en	univ	univ	G_X	G_PRT
double_quotes	burrrrPed\	;)	univ	en	univ	G_PRT	G_X
;)	double_quotes	####	univ	univ	####	G_X	E
####	;)	True	####	univ	en	E	####
True	####	love	en	####	en	####	G_J
love	True	is	en	en	en	G_J	G_V
is	love	the	en	en	en	G_V	G_V
the	is	most	en	en	en	G_V	DT
most	the	tuffest	en	en	en	DT	G_R
tuffest	most	thg	en	en	en	G_R	G_J
thg	tuffest	as	en	en	en	G_J	G_N
as	thg	like	en	en	en	G_N	PSP
like	as	to	en	en	en	PSP	G_R
to	like	get	en	en	en	G_R	G_PRT
get	to	a	en	en	en	G_PRT	G_V
a	get	job	en	en	en	G_V	DT
job	a	of	en	en	en	DT	G_N
of	job	choice	en	en	en	G_N	PSP
choice	of	0	en	en	univ	PSP	G_N
0	choice	So	univ	en	en	G_N	G_X
So	0	dont	en	univ	en	G_X	PSP
dont	So	loose	en	en	en	PSP	G_V
loose	dont	it	en	en	en	G_V	G_V
it	loose	due	en	en	en	G_V	G_PRP
due	it	to	en	en	en	G_PRP	G_V
to	due	any	en	en	en	G_V	G_PRT
any	to	stupid	en	en	en	G_PRT	DT
stupid	any	ego	en	en	en	DT	G_J
ego	stupid	or	en	en	en	G_J	G_N
or	ego	unexplainable	en	en	en	G_N	CC
unexplainable	or	feelings	en	en	en	CC	G_J
feelings	unexplainable	or	en	en	en	G_J	G_N
or	feelings	misunderstandings	en	en	en	G_N	CC
misunderstandings	or	..	en	en	univ	CC	G_N
..	misunderstandings	If	univ	en	en	G_N	G_X
If	..	u	en	univ	en	G_X	PSP
u	If	r	en	en	en	PSP	G_PRP
r	u	so	en	en	en	G_PRP	G_V
so	r	sure	en	en	en	G_V	G_R
sure	so	she	en	en	en	G_R	G_J
she	sure	is	en	en	en	G_J	G_PRP
is	she	single	en	en	en	G_PRP	G_V
single	is	yet	en	en	en	G_V	G_SYM
yet	single	....	en	en	univ	G_SYM	G_R
....	yet	go	univ	en	en	G_R	G_X
go	....	urself	en	univ	en	G_X	G_V
urself	go	...	en	en	univ	G_V	G_PRP
...	urself	search	univ	en	en	G_PRP	G_X
search	...	her	en	univ	en	G_X	G_N
her	search	anyhow	en	en	en	G_N	G_PRP
anyhow	her	,	en	en	univ	G_PRP	G_R
,	anyhow	clear	univ	en	en	G_R	G_X
clear	,	the	en	univ	en	G_X	G_V
the	clear	differences	en	en	en	G_V	DT
differences	the	&	en	en	en	DT	G_N
&	differences	get	en	en	en	G_N	CC
get	&	her	en	en	en	CC	G_V
her	get	back	en	en	en	G_V	G_PRP
back	her	as	en	en	en	G_PRP	G_N
as	back	the	en	en	en	G_N	PSP
the	as	lucmist	en	en	en	PSP	DT
lucmist	the	charm	en	en	en	DT	G_J
charm	lucmist	ever	en	en	en	G_J	G_N
ever	charm	!!.	en	en	univ	G_N	G_R
!!.	ever	I	univ	en	en	G_R	G_X
I	!!.	wish	en	univ	en	G_X	G_PRP
wish	I	u	en	en	en	G_PRP	G_V
u	wish	a	en	en	en	G_V	G_PRP
a	u	ultimate	en	en	en	G_PRP	DT
ultimate	a	very	en	en	en	DT	G_J
very	ultimate	good	en	en	en	G_J	G_R
good	very	luck	en	en	en	G_R	G_J
luck	good	...	en	en	univ	G_J	G_N
...	luck	all	univ	en	en	G_N	G_X
all	...	thd	en	univ	en	G_X	DT
thd	all	very	en	en	en	DT	DT
very	thd	best	en	en	en	DT	G_R
best	very	,	en	en	univ	G_R	G_J
,	best	god	univ	en	en	G_J	G_X
god	,	bless	en	univ	en	G_X	G_N
bless	god	0	en	en	univ	G_N	G_V
0	bless	####	univ	en	####	G_V	G_X
####	0	Now	####	univ	en	G_X	####
Now	####	I	en	####	en	####	G_R
I	Now	know	en	en	en	G_R	G_PRP
know	I	why	en	en	en	G_PRP	G_V
why	know	u	en	en	en	G_V	G_R
u	why	guys	en	en	en	G_R	G_PRP
guys	u	broke	en	en	en	G_PRP	G_N
broke	guys	up	en	en	en	G_N	G_V
up	broke	?	en	en	univ	G_V	G_PRT
?	up	Yaar	univ	en	hi	G_PRT	G_X
Yaar	?	...	hi	univ	univ	G_X	G_N
...	Yaar	Xavier's	univ	hi	ne	G_N	G_X
Xavier's	...	ki	ne	univ	hi	G_X	G_N
ki	Xavier's	bandi	hi	ne	hi	G_N	PSP
bandi	ki	ko	hi	hi	hi	PSP	G_N
ko	bandi	\	hi	hi	univ	G_N	PSP
\	ko	double_quotes	univ	hi	univ	PSP	G_N
double_quotes	\	Theory	univ	univ	en	G_N	G_X
Theory	double_quotes	of	en	univ	en	G_X	G_N
of	Theory	Probability\	en	en	en	G_N	PSP
Probability\	of	double_quotes	en	en	univ	PSP	G_N
double_quotes	Probability\	kya	univ	en	hi	G_N	G_X
kya	double_quotes	Ghantaa	hi	univ	hi	G_X	G_PRP
Ghantaa	kya	chamkega	hi	hi	hi	G_PRP	G_N
chamkega	Ghantaa	???!!!	hi	hi	univ	G_N	G_V
???!!!	chamkega	####	univ	hi	####	G_V	G_X
####	???!!!	Man	####	univ	en	G_X	####
Man	####	up	en	####	en	####	G_N
up	Man	and	en	en	en	G_N	G_PRT
and	up	move	en	en	en	G_PRT	CC
move	and	on	en	en	en	CC	G_V
on	move	!	en	en	univ	G_V	PSP
!	on	####	univ	en	####	PSP	G_X
####	!	[	####	univ	univ	G_X	####
[	####	Admin	univ	####	en	####	G_X
Admin	[	Note	en	univ	en	G_X	G_N
Note	Admin	]	en	en	univ	G_N	G_V
]	Note	In	univ	en	en	G_V	G_X
In	]	a	en	univ	en	G_X	PSP
a	In	plane	en	en	en	PSP	DT
plane	a	on	en	en	en	DT	G_N
on	plane	the	en	en	en	G_N	PSP
the	on	way	en	en	en	PSP	DT
way	the	to	en	en	en	DT	G_N
to	way	Bombay	en	en	ne	G_N	G_PRT
Bombay	to	after	ne	en	en	G_PRT	G_N
after	Bombay	a	en	ne	en	G_N	PSP
a	after	few	en	en	en	PSP	DT
few	a	years	en	en	en	DT	G_J
years	few	!	en	en	univ	G_J	G_N
!	years	I'm	univ	en	en	G_N	G_X
I'm	!	gonna	en	univ	en	G_X	G_N
gonna	I'm	be	en	en	en	G_N	G_V
be	gonna	walking	en	en	en	G_V	G_V
walking	be	around	en	en	en	G_V	G_V
around	walking	aimlessly	en	en	en	G_V	PSP
aimlessly	around	sometime	en	en	en	PSP	G_R
sometime	aimlessly	in	en	en	en	G_R	G_R
in	sometime	the	en	en	en	G_R	PSP
the	in	next	en	en	en	PSP	DT
next	the	couple	en	en	en	DT	G_R
couple	next	of	en	en	en	G_R	G_N
of	couple	days	en	en	en	G_N	PSP
days	of	;)	en	en	univ	PSP	G_N
;)	days	####	univ	en	####	G_N	E
####	;)	#285	####	univ	univ	E	####
#285	####	:	univ	####	univ	####	#
:	#285	Its	univ	univ	en	#	G_X
Its	:	been	en	univ	en	G_X	G_PRP
been	Its	nearly	en	en	en	G_PRP	G_V
nearly	been	4	en	en	univ	G_V	G_R
4	nearly	years	univ	en	en	G_R	$
years	4	out	en	univ	en	$	G_N
out	years	of	en	en	en	G_N	G_PRT
of	out	IITB	en	en	acro	G_PRT	PSP
IITB	of	0	acro	en	univ	PSP	G_N
0	IITB	Everytime	univ	acro	en	G_N	G_X
Everytime	0	I	en	univ	en	G_X	G_R
I	Everytime	run	en	en	en	G_R	G_PRP
run	I	through	en	en	en	G_PRP	G_N
through	run	content	en	en	en	G_N	CC
content	through	on	en	en	en	CC	G_N
on	content	coursera	en	en	hi	G_N	PSP
coursera	on	,	hi	en	univ	PSP	G_N
,	coursera	OCW	univ	hi	acro	G_N	G_X
OCW	,	and	acro	univ	en	G_X	G_N
and	OCW	other	en	acro	en	G_N	CC
other	and	open	en	en	en	CC	G_J
open	other	educational	en	en	en	G_J	G_V
educational	open	platforms	en	en	en	G_V	G_J
platforms	educational	,	en	en	univ	G_J	G_N
,	platforms	I	univ	en	en	G_N	G_X
I	,	feel	en	univ	en	G_X	G_PRP
feel	I	regret	en	en	en	G_PRP	G_V
regret	feel	0	en	en	univ	G_V	G_V
0	regret	Why	univ	en	en	G_V	G_X
Why	0	?	en	univ	univ	G_X	G_R
?	Why	I	univ	en	en	G_R	G_X
I	?	never	en	univ	en	G_X	G_PRP
never	I	really	en	en	en	G_PRP	G_R
really	never	learned	en	en	en	G_R	G_R
learned	really	anything	en	en	en	G_R	G_V
anything	learned	at	en	en	en	G_V	G_N
at	anything	IIT	en	en	en	G_N	PSP
IIT	at	0	en	en	univ	PSP	G_N
0	IIT	Reason	univ	en	en	G_N	G_X
Reason	0	:	en	univ	univ	G_X	G_N
:	Reason	Me	univ	en	hi	G_N	G_X
Me	:	,	hi	univ	univ	G_X	PSP
,	Me	Profs	univ	hi	en	PSP	G_X
Profs	,	,	en	univ	univ	G_X	G_N
,	Profs	Environment	univ	en	en	G_N	G_X
Environment	,	,	en	univ	univ	G_X	G_N
,	Environment	Culture	univ	en	en	G_N	G_X
Culture	,	.....	en	univ	univ	G_X	G_N
.....	Culture	0	univ	en	univ	G_N	G_X
0	.....	Education	univ	univ	en	G_X	G_X
Education	0	at	en	univ	en	G_X	G_N
at	Education	IIT	en	en	en	G_N	PSP
IIT	at	was	en	en	en	PSP	G_N
was	IIT	a	en	en	en	G_N	G_V
a	was	breeze	en	en	en	G_V	DT
breeze	a	for	en	en	en	DT	G_N
for	breeze	me	en	en	en	G_N	PSP
me	for	0	en	en	univ	PSP	G_PRP
0	me	I	univ	en	en	G_PRP	G_X
I	0	studied	en	univ	en	G_X	G_PRP
studied	I	on	en	en	en	G_PRP	G_V
on	studied	the	en	en	en	G_V	PSP
the	on	last	en	en	en	PSP	DT
last	the	day	en	en	hi	DT	G_J
day	last	and	hi	en	en	G_J	G_V
and	day	was	en	hi	en	G_V	CC
was	and	placed	en	en	en	CC	G_V
placed	was	in	en	en	en	G_V	G_V
in	placed	the	en	en	en	G_V	PSP
the	in	top	en	en	en	PSP	DT
top	the	20%	en	en	univ	DT	G_J
20%	top	easily	univ	en	en	G_J	$
easily	20%	0	en	univ	univ	$	G_R
0	easily	I	univ	en	en	G_R	G_X
I	0	knew	en	univ	en	G_X	G_PRP
knew	I	I	en	en	en	G_PRP	G_V
I	knew	would	en	en	en	G_V	G_PRP
would	I	never	en	en	en	G_PRP	G_V
never	would	do	en	en	hi	G_V	G_R
do	never	\	hi	en	univ	G_R	G_V
\	do	double_quotes	univ	hi	univ	G_V	G_N
double_quotes	\	Core\	univ	univ	en	G_N	G_X
Core\	double_quotes	double_quotes	en	univ	univ	G_X	G_J
double_quotes	Core\	0	univ	en	univ	G_J	G_X
0	double_quotes	(	univ	univ	univ	G_X	G_X
(	0	Jobs	univ	univ	en	G_X	G_X
Jobs	(	were	en	univ	en	G_X	G_N
were	Jobs	cool	en	en	en	G_N	G_V
cool	were	man	en	en	en	G_V	G_J
man	cool	)	en	en	univ	G_J	G_N
)	man	0	univ	en	univ	G_N	G_X
0	)	IITB	univ	univ	acro	G_X	G_X
IITB	0	was	acro	univ	en	G_X	G_N
was	IITB	a	en	acro	en	G_N	G_V
a	was	stamp	en	en	en	G_V	DT
stamp	a	and	en	en	en	DT	G_N
and	stamp	that's	en	en	en	G_N	CC
that's	and	it	en	en	en	CC	G_N
it	that's	0	en	en	univ	G_N	G_PRP
0	it	When	univ	en	en	G_PRP	G_X
When	0	you	en	univ	en	G_X	G_R
you	When	see	en	en	en	G_R	G_PRP
see	you	the	en	en	en	G_PRP	G_V
the	see	lecturers	en	en	en	G_V	DT
lecturers	the	at	en	en	en	DT	G_N
at	lecturers	the	en	en	en	G_N	PSP
the	at	top	en	en	en	PSP	DT
top	the	US	en	en	ne	DT	G_J
US	top	univs-	ne	en	en	G_J	G_N
univs-	US	you	en	ne	en	G_N	G_N
you	univs-	quake	en	en	en	G_N	G_PRP
quake	you	with	en	en	en	G_PRP	G_V
with	quake	intellectual	en	en	en	G_V	PSP
intellectual	with	fervor	en	en	en	PSP	G_J
fervor	intellectual	0	en	en	univ	G_J	G_N
0	fervor	In	univ	en	en	G_N	G_X
In	0	IIT-	en	univ	acro	G_X	PSP
IIT-	In	you	acro	en	en	PSP	G_N
you	IIT-	despise	en	acro	en	G_N	G_PRP
despise	you	them	en	en	en	G_PRP	G_V
them	despise	0	en	en	univ	G_V	G_PRP
0	them	The	univ	en	en	G_PRP	G_X
The	0	end	en	univ	en	G_X	DT
end	The	result	en	en	en	DT	G_V
result	end	:	en	en	univ	G_V	G_N
:	result	I	univ	en	en	G_N	G_X
I	:	got	en	univ	en	G_X	G_PRP
got	I	my	en	en	en	G_PRP	G_V
my	got	job	en	en	en	G_V	DT
job	my	,	en	en	univ	DT	G_N
,	job	am	univ	en	en	G_N	G_X
am	,	a	en	univ	en	G_X	G_V
a	am	manager	en	en	en	G_V	DT
manager	a	at	en	en	en	DT	G_N
at	manager	an	en	en	en	G_N	PSP
an	at	MNC	en	en	acro	PSP	DT
MNC	an	-	acro	en	univ	DT	G_N
-	MNC	but	univ	acro	en	G_N	G_X
but	-	I	en	univ	en	G_X	CC
I	but	have	en	en	en	CC	G_PRP
have	I	never	en	en	en	G_PRP	G_V
never	have	had	en	en	en	G_V	G_R
had	never	a	en	en	en	G_R	G_V
a	had	real	en	en	en	G_V	DT
real	a	college	en	en	en	DT	G_J
college	real	education	en	en	en	G_J	G_N
education	college	....	en	en	univ	G_N	G_N
....	education	0	univ	en	univ	G_N	G_X
0	....	\	univ	univ	univ	G_X	G_X
\	0	double_quotes	univ	univ	univ	G_X	G_N
double_quotes	\	The	univ	univ	en	G_N	G_X
The	double_quotes	purpose	en	univ	en	G_X	DT
purpose	The	of	en	en	en	DT	G_N
of	purpose	a	en	en	en	G_N	PSP
a	of	real	en	en	en	PSP	DT
real	a	education	en	en	en	DT	G_J
education	real	is	en	en	en	G_J	G_N
is	education	to	en	en	en	G_N	G_V
to	is	change	en	en	en	G_V	G_PRT
change	to	you\	en	en	en	G_PRT	G_N
you\	change	double_quotes	en	en	univ	G_N	G_PRP
double_quotes	you\	0	univ	en	univ	G_PRP	G_X
0	double_quotes	Now-	univ	univ	en	G_X	G_X
Now-	0	the	en	univ	en	G_X	G_R
the	Now-	last	en	en	en	G_R	DT
last	the	4	en	en	univ	DT	G_J
4	last	years	univ	en	en	G_J	$
years	4	HAVE	en	univ	en	$	G_N
HAVE	years	changed	en	en	en	G_N	G_V
changed	HAVE	me	en	en	en	G_V	G_V
me	changed	-	en	en	univ	G_V	G_PRP
-	me	I've	univ	en	en	G_PRP	G_X
I've	-	read	en	univ	en	G_X	G_N
read	I've	up	en	en	en	G_N	G_V
up	read	on	en	en	en	G_V	G_PRT
on	up	western	en	en	en	G_PRT	PSP
western	on	and	en	en	en	PSP	G_J
and	western	eastern	en	en	en	G_J	CC
eastern	and	philosophy	en	en	en	CC	G_J
philosophy	eastern	;	en	en	univ	G_J	G_N
;	philosophy	met	univ	en	en	G_N	G_X
met	;	and	en	univ	en	G_X	G_V
and	met	lived	en	en	en	G_V	CC
lived	and	with	en	en	en	CC	G_V
with	lived	people	en	en	en	G_V	PSP
people	with	who	en	en	en	PSP	G_N
who	people	were	en	en	en	G_N	G_PRP
were	who	humble	en	en	en	G_PRP	G_V
humble	were	and	en	en	en	G_V	G_J
and	humble	brilliant	en	en	en	G_J	CC
brilliant	and	;	en	en	univ	CC	G_J
;	brilliant	traveled	univ	en	en	G_J	G_X
traveled	;	,	en	univ	univ	G_X	G_V
,	traveled	failed	univ	en	en	G_V	G_X
failed	,	and	en	univ	en	G_X	G_J
and	failed	succeeded	en	en	en	G_J	CC
succeeded	and	alone	en	en	en	CC	G_V
alone	succeeded	0	en	en	univ	G_V	G_J
0	alone	What	univ	en	en	G_J	G_X
What	0	is	en	univ	en	G_X	G_PRP
is	What	the	en	en	en	G_PRP	G_V
the	is	take	en	en	en	G_V	DT
take	the	away	en	en	en	DT	G_V
away	take	?.	en	en	univ	G_V	G_R
?.	away	0	univ	en	univ	G_R	G_X
0	?.	a	univ	univ	en	G_X	G_X
a	0	0	en	univ	univ	G_X	DT
0	a	I	univ	en	en	DT	G_X
I	0	hope	en	univ	en	G_X	G_PRP
hope	I	some	en	en	en	G_PRP	G_V
some	hope	of	en	en	en	G_V	DT
of	some	you	en	en	en	DT	PSP
you	of	may	en	en	hi	PSP	G_PRP
may	you	have	hi	en	en	G_PRP	PSP
have	may	the	en	hi	en	PSP	G_V
the	have	courage	en	en	en	G_V	DT
courage	the	to	en	en	en	DT	G_N
to	courage	say	en	en	hi	G_N	G_PRT
say	to	NO	hi	en	en	G_PRT	PSP
NO	say	to	en	hi	en	PSP	DT
to	NO	a	en	en	en	DT	G_PRT
a	to	safe	en	en	en	G_PRT	DT
safe	a	stream	en	en	en	DT	G_J
stream	safe	and	en	en	en	G_J	G_N
and	stream	take	en	en	en	G_N	CC
take	and	something	en	en	en	CC	G_V
something	take	you	en	en	en	G_V	G_N
you	something	like	en	en	en	G_N	G_PRP
like	you	(	en	en	univ	G_PRP	G_R
(	like	or	univ	en	en	G_R	G_X
or	(	just	en	univ	en	G_X	CC
just	or	say	en	en	hi	CC	G_J
say	just	no	hi	en	en	G_J	PSP
no	say	to	en	hi	en	PSP	G_PRT
to	no	IIT	en	en	en	G_PRT	G_PRT
IIT	to	)	en	en	univ	G_PRT	G_N
)	IIT	(	univ	en	univ	G_N	G_X
(	)	I'm	univ	univ	en	G_X	G_X
I'm	(	not	en	univ	en	G_X	G_N
not	I'm	perfect-	en	en	en	G_N	G_PRT
perfect-	not	I	en	en	en	G_PRT	G_J
I	perfect-	got	en	en	en	G_J	G_PRP
got	I	into	en	en	en	G_PRP	G_V
into	got	the	en	en	en	G_V	PSP
the	into	wrong	en	en	en	PSP	DT
wrong	the	stream	en	en	en	DT	G_J
stream	wrong	and	en	en	en	G_J	G_N
and	stream	wasted	en	en	en	G_N	CC
wasted	and	4	en	en	univ	CC	G_V
4	wasted	years	univ	en	en	G_V	$
years	4	there	en	univ	en	$	G_N
there	years	)	en	en	univ	G_N	G_PRP
)	there	..	univ	en	univ	G_PRP	G_X
..	)	0	univ	univ	univ	G_X	G_X
0	..	b	univ	univ	hi	G_X	G_X
b	0	0	hi	univ	univ	G_X	G_PRT
0	b	IMHO	univ	hi	univ	G_PRT	G_X
IMHO	0	:)	univ	univ	univ	G_X	G_PRT
:)	IMHO	-	univ	univ	univ	G_PRT	E
-	:)	students	univ	univ	en	E	G_X
students	-	at	en	univ	en	G_X	G_N
at	students	IIT	en	en	en	G_N	PSP
IIT	at	need	en	en	en	PSP	G_N
need	IIT	to	en	en	en	G_N	G_N
to	need	be	en	en	en	G_N	G_PRT
be	to	a	en	en	en	G_PRT	G_V
a	be	bit	en	en	en	G_V	DT
bit	a	more	en	en	en	DT	CC
more	bit	humble	en	en	en	CC	G_SYM
humble	more	0	en	en	univ	G_SYM	G_J
0	humble	The	univ	en	en	G_J	G_X
The	0	hubris	en	univ	en	G_X	DT
hubris	The	and	en	en	en	DT	G_J
and	hubris	over-confidence	en	en	en	G_J	CC
over-confidence	and	of	en	en	en	CC	G_J
of	over-confidence	a	en	en	en	G_J	PSP
a	of	large	en	en	en	PSP	DT
large	a	section	en	en	en	DT	G_N
section	large	there	en	en	en	G_N	G_N
there	section	is	en	en	en	G_N	G_PRP
is	there	built	en	en	en	G_PRP	G_V
built	is	on	en	en	en	G_V	G_V
on	built	an	en	en	en	G_V	PSP
an	on	edifice	en	en	en	PSP	DT
edifice	an	of	en	en	en	DT	G_N
of	edifice	ignorance	en	en	en	G_N	PSP
ignorance	of	0	en	en	univ	PSP	G_N
0	ignorance	If	univ	en	en	G_N	G_X
If	0	you're	en	univ	en	G_X	PSP
you're	If	as	en	en	en	PSP	G_N
as	you're	perplexed	en	en	en	G_N	PSP
perplexed	as	as	en	en	en	PSP	G_J
as	perplexed	I	en	en	en	G_J	PSP
I	as	was	en	en	en	PSP	G_PRP
was	I	about	en	en	en	G_PRP	G_V
about	was	this	en	en	en	G_V	PSP
this	about	cockiness	en	en	en	PSP	G_PRP
cockiness	this	-	en	en	univ	G_PRP	G_N
-	cockiness	atleast	univ	en	en	G_N	G_X
atleast	-	now	en	univ	en	G_X	G_R
now	atleast	you	en	en	en	G_R	G_R
you	now	know	en	en	en	G_R	G_PRP
know	you	you're	en	en	en	G_PRP	G_V
you're	know	not	en	en	en	G_V	G_N
not	you're	alone	en	en	en	G_N	G_PRT
