index	tag	word	label
11590	PSP	in	en
11591	G_N	IITB	acro
11592	G_X	.	univ
11593	G_V	He	hi
11594	G_R	never	en
11595	G_V	tells	en
11596	G_PRP	me	en
11597	PSP	about	en
11598	G_PRP	his	en
11599	G_N	grades	en
11600	CC	and	en
11601	G_N	courses	en
11602	CC	or	en
11603	G_R	how	en
11604	G_J	many	en
11605	G_N	problems	en
11606	G_V	he	hi
11607	G_V	has	en
11608	G_V	faced	en
11609	PSP	in	en
11610	G_N	IITB	acro
11611	CC	but	en
11612	G_PRP	I	en
11613	G_J	just	en
11614	G_V	want	en
11615	G_PRT	to	en
11616	G_V	tell	en
11617	G_PRP	him	en
11618	G_R	whatever	univ
11619	PSP	are	hi
11620	DT	your	en
11621	G_N	grades	en
11622	G_X	...	univ
11623	G_J	better	en
11624	G_R	then	en
11625	G_N	mine	hi
11626	CC	or	en
11627	G_PRT	not	en
11628	G_X	...	univ
11629	G_PRP	I	en
11630	G_V	will	en
11631	G_R	always	en
11632	G_V	respect	en
11633	G_PRP	you	en
11634	G_X	...	univ
11635	G_PRP	You	en
11636	PSP	are	hi
11637	DT	my	en
11638	G_N	inspiration	en
11639	PSP	in	en
11640	G_N	life	en
11641	CC	and	en
11642	G_PRP	you	en
11643	PSP	are	hi
11644	DT	the	en
11645	G_R	most	en
11646	G_J	hardworking	en
11647	G_N	person	en
11648	G_N	I've	en
11649	G_R	ever	en
11650	G_V	seen	en
11651	PSP	in	en
11652	DT	my	en
11653	G_N	life	en
11654	PSP	after	en
11655	DT	our	en
11656	G_N	father	en
11657	G_X	..	univ
11658	E	:)	univ
11659	CC	toh	hi
11660	G_R	seedhe	hi
11661	G_V	bol	hi
11662	G_V	de	hi
11663	G_N	yaar	hi
11664	G_PRP	usko	hi
11665	G_X	..	univ
11666	G_J	achha	hi
11667	G_V	lagega	hi
11668	G_V	use	en
11669	G_X	..	univ
11670	G_N	confess	en
11671	G_V	karne	hi
11672	PSP	ki	hi
11673	G_J	alag	hi
11674	G_PRT	hi	hi
11675	G_N	chul	hi
11676	G_V	machi	hi
11677	G_V	hoti	hi
11678	G_V	hain	hi
11679	G_N	sala	hi
11680	#	#264	univ
11681	G_X	:	univ
11682	G_V	Got	en
11683	G_V	placed	en
11684	PSP	in	en
11685	G_N	Schlum	ne
11686	CC	but	en
11687	G_V	had	en
11688	$	two	univ
11689	G_N	backlogs	en
11690	G_PRT	to	en
11691	G_V	clear	en
11692	G_X	.	univ
11693	G_N	Dad	en
11694	G_V	struck	en
11695	DT	a	en
11696	G_N	deal	en
11697	PSP	with	en
11698	G_N	Prof	en
11699	G_X	.	univ
11700	G_R	Only	en
11701	G_V	had	en
11702	G_PRT	to	en
11703	G_V	come	en
11704	G_N	back	en
11705	G_V	end	en
11706	PSP	of	en
11707	G_R	next	en
11708	G_N	sem	en
11709	G_X	,	univ
11710	G_V	take	en
11711	$	two	univ
11712	G_J	mock	en
11713	G_N	tests	en
11714	G_X	.	univ
11715	G_V	Cleared	en
11716	G_N	both	univ
11717	G_N	courses	en
11718	G_X	.	univ
11719	#	#Aero	univ
11720	G_N	rocks	en
11721	G_X	!	univ
11722	G_PRT	Yes	en
11723	G_N	Aero	ne
11724	G_R	totally	en
11725	G_N	rocks	en
11726	E	;)	univ
11727	G_X	~	univ
11728	G_N	Ed	ne
11729	G_PRT	heeheh	univ
11730	G_N	Aero-09	univ
11731	G_X	!!.	univ
11732	G_N	Pawan	ne
11733	G_R	Tez	ne
11734	G_V	dekh	hi
11735	G_N	pehle	hi
11736	G_PRP	kya	hi
11737	G_PRP	kya	hi
11738	G_V	hota	hi
11739	G_V	tha	hi
11740	G_N	aero	ne
11741	G_N	m	en
11742	E	:P	univ
11743	#	#263	univ
11744	G_X	:	univ
11745	G_PRP	I	en
11746	G_V	got	en
11747	DT	the	en
11748	G_N	CC	acro
11749	G_PRT	to	en
11750	G_V	shut	en
11751	G_R	down	en
11752	G_N	Planetromeo	en
11753	G_X	!	univ
11754	CC	And	en
11755	G_PRP	you	en
11756	G_V	cant	en
11757	G_R	even	en
11758	G_V	imagine	en
11759	G_PRP	who	en
11760	G_PRP	I	en
11761	G_V	am	en
11762	G_X	.	univ
11763	#	#MoodICG2k13	univ
11764	#	#262	univ
11765	G_X	:	univ
11766	G_PRP	I	en
11767	G_R	once	en
11768	G_V	borrowed	en
11769	DT	a	en
11770	G_N	ruler	en
11771	PSP	from	en
11772	DT	a	en
11773	G_N	girl	en
11774	PSP	in	en
11775	DT	my	en
11776	G_N	class	en
11777	G_X	,	univ
11778	G_V	used	en
11779	G_PRP	it	en
11780	G_PRT	to	en
11781	G_V	measure	en
11782	DT	my	en
11783	G_N	penis	en
11784	CC	and	en
11785	G_V	returned	en
11786	G_PRP	it	en
11787	G_N	back	en
11788	G_PRT	to	en
11789	G_PRP	her	en
11790	G_X	.	univ
11791	G_PRP	You	en
11792	G_V	should	en
11793	G_V	have	en
11794	G_V	borrowed	en
11795	G_N	\	univ
11796	G_X	double_quotes	univ
11797	G_N	Vernier	ne
11798	G_N	Callipers\	ne
11799	G_X	double_quotes	univ
11800	PSP	from	en
11801	DT	the	en
11802	G_N	lab	en
11803	G_X	...!!	univ
11804	E	:P	univ
11805	G_N	dost	hi
11806	G_V	borrow	en
11807	G_PRP	her	en
11808	G_N	water	en
11809	G_N	bottle	en
11810	E	:D	univ
11811	#	#261	univ
11812	G_X	:	univ
11813	PSP	Hi	hi
11814	G_N	admin	en
11815	G_X	,	univ
11816	G_R	now	en
11817	G_PRP	you	en
11818	G_V	have	en
11819	G_V	done	en
11820	G_R	enough	en
11821	PSP	of	en
11822	G_PRT	shit	en
11823	G_X	,	univ
11824	G_R	now	en
11825	G_V	do	hi
11826	G_N	something	en
11827	PSP	for	en
11828	DT	the	en
11829	G_N	guys	en
11830	G_R	still	en
11831	G_V	suffering	en
11832	PSP	at	en
11833	G_N	IITB	acro
11834	G_X	,	univ
11835	G_V	do	hi
11836	G_V	arrange	en
11837	G_N	socials	en
11838	PSP	with	en
11839	G_N	Sophia	ne
11840	CC	and	en
11841	G_J	other	en
11842	G_N	colleges	en
11843	G_X	,	univ
11844	G_R	then	en
11845	G_PRP	you	en
11846	G_V	will	en
11847	G_V	get	en
11848	G_N	news	en
11849	PSP	of	en
11850	G_N	things	en
11851	G_J	worthy	en
11852	PSP	of	en
11853	G_V	confessing	en
11854	G_X	!!!	univ
11855	PSP	From	en
11856	G_SYM	one	en
11857	G_N	admin	en
11858	G_PRT	to	en
11859	DT	another	en
11860	E	_/\\_	univ
11861	G_R	sometimes	en
11862	G_R	even	en
11863	G_PRP	we	en
11864	G_V	feel	en
11865	G_PRP	we	en
11866	PSP	are	hi
11867	G_PRT	not	en
11868	G_J	worthy	en
11869	PSP	of	en
11870	G_V	knowing	en
11871	G_N	Eddie	ne
11872	G_X	,	univ
11873	DT	our	en
11874	G_J	super	en
11875	G_N	senior	en
11876	G_X	.	univ
11877	G_X	~	univ
11878	G_N	Jerry	ne
11879	G_PRT	Well	en
11880	DT	the	en
11881	G_N	reason	en
11882	G_PRP	we	en
11883	G_V	have	en
11884	G_R	so	en
11885	G_J	much	en
11886	G_N	stuff	en
11887	G_N	worth	en
11888	G_V	confessing	en
11889	PSP	about	en
11890	G_V	is	en
11891	PSP	because	en
11892	G_PRP	we	en
11893	G_R	actually	en
11894	G_V	went	en
11895	G_PRT	out	en
11896	CC	and	en
11897	G_V	did	en
11898	G_N	stuff	en
11899	G_R	instead	en
11900	PSP	of	en
11901	G_V	sitting	en
11902	PSP	on	en
11903	G_N	Facebook	ne
11904	G_X	(	univ
11905	G_PRP	we	en
11906	G_V	didn't	en
11907	G_R	even	en
11908	G_V	have	en
11909	DT	the	en
11910	G_X	Internet	en
11911	G_X	)	univ
11912	G_X	.	univ
11913	G_PRT	Go	en
11914	G_R	ahead	en
11915	G_X	,	univ
11916	G_V	try	en
11917	G_V	arranging	en
11918	DT	a	en
11919	G_N	social	en
11920	G_X	,	univ
11921	G_PRP	you	en
11922	G_V	will	en
11923	G_R	automatically	en
11924	G_V	interact	en
11925	PSP	with	en
11926	G_J	real	en
11927	G_N	girls	en
11928	G_X	,	univ
11929	G_R	instead	en
11930	PSP	of	en
11931	DT	the	en
11932	G_N	pornstars	en
11933	G_N	you're	en
11934	G_R	probably	en
11935	G_SYM	more	en
11936	G_V	used	en
11937	G_PRT	to	en
11938	E	:p	univ
11939	G_X	~	univ
11940	G_N	Ed	ne
11941	G_N	Eddie	ne
11942	G_X	...	univ
11943	E	_/\\_	univ
11944	E	:D	univ
11945	G_PRT	Hahaha	univ
11946	G_X	.	univ
11947	G_J	Good	en
11948	G_V	reply	en
11949	$	#260	univ
11950	G_X	:	univ
11951	G_PRT	Hell	en
11952	G_PRT	yeah	en
11953	G_X	!	univ
11954	G_V	Scored	en
11955	G_X	.	univ
11956	CC	Before	en
11957	G_X	.	univ
11958	G_V	Graduating	en
11959	G_X	.	univ
11960	G_R	Seriously	en
11961	G_X	,	univ
11962	G_PRP	this	en
11963	G_V	is	en
11964	DT	the	en
11965	G_N	highlight	en
11966	PSP	of	en
11967	DT	your	en
11968	G_N	life	en
11969	G_X	?	univ
11970	G_PRT	Hey	en
11971	G_V	dont	en
11972	G_V	rain	en
11973	CC	on	en
11974	DT	the	en
11975	G_J	poor	en
11976	G_N	guy's	en
11977	G_N	parade	en
11978	G_X	.	univ
11979	DT	Some	en
11980	G_J	poor	en
11981	G_N	IITians	ne
11982	G_V	have	en
11983	G_V	had	en
11984	CC	to	en
11985	G_V	wait	en
11986	G_J	several	en
11987	G_N	years	en
11988	PSP	after	en
11989	G_N	IIT	acro
11990	CC	to	en
11991	G_N	score	en
11992	@	@emp	univ
11993	G_X	:	univ
11994	G_PRP	What	en
11995	G_PRP	u	en
11996	G_V	got	en
11997	G_N	man	en
11998	G_X	....????	univ
11999	DT	It	en
12000	G_V	is	en
12001	G_V	written	en
12002	PSP	by	en
12003	DT	a	en
12004	G_N	girl	en
12005	PSP	and	en
12006	PSP	as	en
12007	G_PRP	u	en
12008	G_V	r	en
12009	G_R	not	en
12010	G_J	Indian	ne
12011	G_PRP	u	en
12012	G_V	may	en
12013	G_R	not	en
12014	G_V	know	en
12015	G_PRP	what	en
12016	G_V	is	en
12017	G_X	\	univ
12018	G_X	double_quotes	univ
12019	G_X	SCORE\	en
12020	G_X	double_quotes	univ
12021	G_X	!!!	univ
12022	G_PRP	I	en
12023	G_V	believe	en
12024	DT	an	en
12025	G_J	incomplete	en
12026	G_N	confession	en
12027	G_V	is	en
12028	DT	an	en
12029	G_J	inconclusive	en
12030	G_N	confession	en
12031	G_X	.	univ
12032	DT	The	en
12033	G_N	guy	en
12034	G_V	is	en
12035	G_R	only	en
12036	G_V	stating	en
12037	DT	the	en
12038	G_J	obvious	en
12039	G_X	?	univ
12040	G_PRP	you	en
12041	G_V	have	en
12042	PSP	to	en
12043	G_V	score	en
12044	G_R	enough	en
12045	PSP	to	en
12046	G_V	pass	en
12047	G_R	anyway	en
12048	G_R	otherwise	en
12049	G_R	how	en
12050	G_R	else	en
12051	G_V	will	en
12052	G_PRP	you	en
12053	G_V	graduate	en
12054	G_X	?	univ
12055	E	;-)	univ
12056	$	#259	univ
12057	G_X	:	univ
12058	$	One	en
12059	CC	of	en
12060	G_PRP	he	en
12061	G_V	tricks	en
12062	G_PRP	I	en
12063	G_V	have	en
12064	G_V	used	en
12065	G_J	several	en
12066	G_N	times	en
12067	G_R	successfully	en
12068	PSP	in	en
12069	G_V	order	en
12070	CC	to	en
12071	G_V	get	en
12072	CC	an	en
12073	G_N	II	en
12074	G_R	instead	en
12075	CC	of	en
12076	G_N	FR	acro
12077	PSP	or	en
12078	E	XX	acro
12079	G_R	especially	en
12080	G_R	when	en
12081	G_V	bunking	en
12082	CC	an	en
12083	G_N	endsem	en
12084	G_X	,	univ
12085	G_V	is	en
12086	CC	to	en
12087	G_V	buy	en
12088	G_J	ayurvedic	hi
12089	G_N	Jivodaya	ne
12090	G_N	Netraprabha	ne
12091	G_N	eyedrops	en
12092	G_X	,	univ
12093	G_V	bunk	en
12094	DT	the	en
12095	G_N	endsem	en
12096	G_X	,	univ
12097	G_R	halfway	en
12098	PSP	thru	en
12099	G_V	go	en
12100	CC	to	en
12101	G_N	prof's	en
12102	G_N	office	en
12103	G_X	(	univ
12104	G_R	when	en
12105	G_PRP	you	en
12106	G_V	know	en
12107	DT	the	en
12108	G_N	lab	en
12109	G_X	sidey	en
12110	PSP	or	en
12111	DT	the	en
12112	G_X	TA	acro
12113	G_V	is	en
12114	G_V	invigilating	en
12115	G_X	)	univ
12116	G_V	put	en
12117	$	1	univ
12118	G_N	drop	en
12119	CC	of	en
12120	G_X	Netraprabha	ne
12121	PSP	in	en
12122	DT	each	en
12123	G_N	eye	en
12124	PSP	and	en
12125	G_V	enter	en
12126	DT	the	en
12127	G_N	office	en
12128	G_X	(	univ
12129	G_PRP	you	en
12130	G_V	need	en
12131	CC	to	en
12132	G_V	do	en
12133	G_PRP	this	en
12134	G_J	real	en
12135	G_R	quick	en
12136	G_X	)	univ
12137	G_X	.	univ
12138	PSP	By	en
12139	G_PRP	this	en
12140	G_N	time	en
12141	DT	your	en
12142	G_N	eyes	en
12143	G_V	will	en
12144	G_V	be	en
12145	G_R	super	en
12146	G_J	red	en
12147	G_J	watering	en
12148	PSP	and	en
12149	G_J	dark	en
12150	G_J	black	en
12151	G_N	tears	en
12152	G_V	will	en
12153	G_V	be	en
12154	G_V	running	en
12155	G_PRT	down	en
12156	DT	your	en
12157	G_N	face	en
12158	G_X	,	univ
12159	G_PRP	this	en
12160	G_V	is	en
12161	G_R	when	en
12162	G_PRP	you	en
12163	G_V	lean	en
12164	CC	on	en
12165	G_PRP	his	en
12166	G_N	desk	en
12167	PSP	and	en
12168	G_R	pathetically	en
12169	G_V	tell	en
12170	DT	the	en
12171	G_N	prof	en
12172	G_PRP	you	en
12173	G_V	have	en
12174	G_J	acute	en
12175	G_J	contagious	en
12176	G_J	viral	en
12177	G_N	conjunctivitis	en
12178	PSP	and	en
12179	G_PRP	you	en
12180	G_V	are	en
12181	G_R	very	en
12182	G_J	sorry	en
12183	G_PRP	that	en
12184	G_PRP	you	en
12185	G_V	couldn't	en
12186	G_V	attend	en
12187	DT	the	en
12188	G_N	endsem	en
12189	G_X	.	univ
12190	PSP	By	en
12191	G_PRP	this	en
12192	G_N	time	en
12193	DT	your	en
12194	G_N	eyes	en
12195	G_V	will	en
12196	G_V	be	en
12197	G_J	blood	en
12198	G_J	red	en
12199	G_V	burning	en
12200	PSP	and	en
12201	G_N	tears	en
12202	G_V	will	en
12203	G_V	be	en
12204	G_V	streaming	en
12205	CC	onto	en
12206	DT	the	en
12207	G_N	prof's	en
12208	G_N	desk	en
12209	G_X	,	univ
12210	G_PRP	he	en
12211	G_V	will	en
12212	G_V	jump	en
12213	G_R	back	en
12214	PSP	in	en
12215	G_N	fear	en
12216	CC	of	en
12217	G_N	contamination	en
12218	PSP	and	en
12219	G_V	scream	en
12220	CC	at	en
12221	G_PRP	you	en
12222	CC	to	en
12223	G_V	get	en
12224	DT	the	en
12225	G_N	fuck	en
12226	PSP	out	en
12227	CC	of	en
12228	G_PRP	his	en
12229	G_N	office	en
12230	G_X	.	univ
12231	PSP	Of	en
12232	G_N	course	en
12233	G_PRP	you	en
12234	G_V	need	en
12235	CC	to	en
12236	G_V	do	en
12237	DT	all	en
12238	G_PRP	this	en
12239	PSP	in	en
12240	G_J	less	en
12241	PSP	than	en
12242	$	30	univ
12243	G_N	seconds	en
12244	G_X	,	univ
12245	PSP	because	en
12246	G_V	that's	en
12247	G_R	when	en
12248	DT	the	en
12249	G_N	eye	en
12250	G_N	drops	en
12251	G_V	have	en
12252	G_V	finished	en
12253	DT	their	en
12254	G_J	initial	en
12255	G_V	burning	en
12256	G_N	effect	en
12257	PSP	and	en
12258	DT	your	en
12259	G_N	eyes	en
12260	G_R	now	en
12261	G_V	feel	en
12262	G_J	cool	en
12263	PSP	and	en
12264	G_J	heavenly	en
12265	G_J	peaceful	en
12266	G_X	(	univ
12267	G_J	careful	en
12268	DT	the	en
12269	G_J	fucking	en
12270	G_N	drops	en
12271	G_V	are	en
12272	G_J	addictive	en
12273	G_X	)	univ
12274	PSP	and	en
12275	DT	the	en
12276	G_J	redness	en
12277	G_V	goes	en
12278	G_R	away	en
12279	G_X	.	univ
12280	G_PRP	I	en
12281	G_V	have	en
12282	G_V	conned	en
12283	G_X	profs	en
12284	$	4	univ
12285	G_N	times	en
12286	CC	with	en
12287	G_PRP	this	en
12288	G_N	tactic	en
12289	G_X	,	univ
12290	G_R	successfully	en
12291	G_V	getting	en
12292	G_N	II	en
12293	G_R	instead	en
12294	CC	of	en
12295	G_X	XX	acro
12296	PSP	and	en
12297	G_V	getting	en
12298	CC	an	en
12299	G_J	entire	en
12300	G_N	summer/winter	en
12301	CC	to	en
12302	G_N	mug	en
12303	CC	at	en
12304	G_N	leisure	en
12305	G_X	.	univ
12306	G_J	Awesome	en
12307	G_R	even	en
12308	PSP	if	en
12309	G_J	fake	en
12310	G_V	sounding	en
12311	G_N	II	en
12312	G_V	does	en
12313	G_R	not	en
12314	G_V	warrant	en
12315	G_PRP	you	en
12316	DT	a	en
12317	G_N	re-exam	en
12318	G_X	.	univ
12319	G_N	DUGC	acro
12320	G_V	takes	en
12321	G_X	(	univ
12322	G_PRT	up	en
12323	G_X	)	univ
12324	DT	your	en
12325	G_N	case	en
12326	PSP	and	en
12327	G_R	then	en
12328	G_V	decides	en
12329	PSP	whether	en
12330	PSP	or	en
12331	G_R	not	en
12332	G_PRP	you	en
12333	G_V	deserve	en
12334	$	one	en
12335	G_X	.	univ
12336	G_PRP	I	en
12337	G_V	did	en
12338	G_PRP	this	en
12339	G_SYM	twice	en
12340	G_X	,	univ
12341	PSP	by	en
12342	G_V	getting	en
12343	DT	a	en
12344	G_X	'	univ
12345	G_J	pink	en
12346	G_X	'	univ
12347	G_N	slip	en
12348	PSP	after	en
12349	G_V	convincing	en
12350	DT	the	en
12351	G_N	doc	en
12352	G_PRP	that	en
12353	G_PRP	I	en
12354	G_X	'	univ
12355	G_V	fainted	en
12356	G_X	'	univ
12357	$	#258	univ
12358	G_X	[	univ
12359	G_X	M2K	acro
12360	G_X	]:	univ
12361	G_R	back	en
12362	PSP	in	en
12363	DT	the	en
12364	G_X	'	univ
12365	$	90s	univ
12366	$	H9	univ
12367	G_V	used	en
12368	CC	to	en
12369	G_V	organize	en
12370	G_X	\	univ
12371	G_X	double_quotes	univ
12372	G_N	socials\	en
12373	G_X	double_quotes	univ
12374	CC	with	en
12375	G_N	Sophia	ne
12376	G_N	college	en
12377	G_X	.	univ
12378	G_R	Essentially	en
12379	G_PRP	we	en
12380	G_V	would	en
12381	G_V	arrange	en
12382	G_J	mega	en
12383	G_N	booze	en
12384	G_X	,	univ
12385	G_N	weed	en
12386	G_X	etc	en
12387	G_X	,	univ
12388	G_V	hire	en
12389	DT	a	en
12390	G_N	bus	en
12391	PSP	and	en
12392	G_V	send	en
12393	DT	it	en
12394	CC	to	en
12395	G_N	Sophia	ne
12396	G_X	,	univ
12397	G_PRP	they	en
12398	G_V	would	en
12399	G_V	fill	en
12400	DT	it	en
12401	CC	with	en
12402	DT	all	en
12403	G_X	sorts	en
12404	CC	of	en
12405	G_N	girls	en
12406	G_X	,	univ
12407	G_N	bus	en
12408	G_V	comes	en
12409	G_R	back	en
12410	CC	to	en
12411	$	H9	univ
12412	G_X	,	univ
12413	G_N	party	en
12414	G_V	happens	en
12415	PSP	in	en
12416	DT	the	en
12417	G_N	party	en
12418	G_N	hall	en
12419	CC	on	en
12420	G_J	top	en
12421	CC	on	en
12422	DT	the	en
12423	G_N	mess	en
12424	G_N	hall	en
12425	G_X	...	univ
12426	G_X	Everyone	en
12427	G_V	would	en
12428	G_V	be	en
12429	G_J	drunk	en
12430	PSP	and	en
12431	G_V	wasted	en
12432	G_X	,	univ
12433	PSP	and	en
12434	G_N	boys	en
12435	PSP	&	en
12436	G_N	girls	en
12437	DT	all	en
12438	G_V	had	en
12439	G_N	fun	en
12440	E	;)	univ
12441	G_R	Then	en
12442	PSP	in	en
12443	$	1997	univ
12444	DT	some	en
12445	G_N	moron	en
12446	G_V	OD'd	en
12447	PSP	and	en
12448	G_V	created	en
12449	DT	a	en
12450	G_J	public	en
12451	G_N	nuisance	en
12452	G_X	,	univ
12453	PSP	and	en
12454	DT	all	en
12455	G_N	socials	en
12456	G_V	got	en
12457	G_V	banned	en
12458	G_X	.	univ
12459	G_R	No	en
12460	G_J	more	en
12461	G_N	Sophia	ne
12462	G_N	socials	en
12463	PSP	after	en
12464	G_PRP	that	en
12465	E	:(	univ
12466	G_X	.	univ
12467	G_X	.	univ
12468	G_X	.	univ
12469	G_X	.	univ
12470	G_R	Here	en
12471	G_V	is	en
12472	DT	a	en
12473	G_N	photo	en
12474	CC	of	en
12475	DT	the	en
12476	G_J	last	en
12477	G_N	social	en
12478	G_V	held	en
12479	CC	at	en
12480	G_X	H9	univ
12481	G_X	terrace	en
12482	CC	on	en
12483	PSP	4	en
12484	G_X	Feb	en
12485	$	1997	univ
12486	G_X	.	univ
12487	G_PRP	I	en
12488	G_V	am	en
12489	$	one	en
12490	CC	of	en
12491	DT	the	en
12492	G_N	people	en
12493	PSP	in	en
12494	DT	it	en
12495	G_X	!	univ
12496	G_N	Eddie	ne
12497	G_X	,	univ
12498	G_PRP	You	en
12499	G_V	are	en
12500	DT	a	en
12501	G_N	guy(provable	en
12502	G_X	!	univ
12503	G_X	)	univ
12504	G_X	.	univ
12505	DT	My	en
12506	G_N	observations	en
12507	CC	on	en
12508	DT	your	en
12509	G_V	commenting	en
12510	G_N	style	en
12511	PSP	and	en
12512	DT	a	en
12513	G_J	comparative	en
12514	G_N	observation	en
12515	CC	on	en
12516	DT	the	en
12517	G_N	guys	en
12518	PSP	in	en
12519	DT	that	en
12520	G_N	photo	en
12521	G_X	,	univ
12522	G_PRP	you	en
12523	G_V	must	en
12524	G_V	be	en
12525	DT	the	en
12526	G_N	guy	en
12527	G_V	raising	en
12528	G_PRP	his	en
12529	G_J	left	en
12530	G_N	hand	en
12531	PSP	or	en
12532	DT	the	en
12533	G_N	guy	en
12534	PSP	in	en
12535	DT	the	en
12536	G_J	yellow	en
12537	G_N	shirt	en
12538	G_X	.	univ
12539	G_PRP	That	en
12540	G_V	s	en
12541	DT	all	en
12542	DT	your	en
12543	G_N	honor	en
12544	G_X	!!!	univ
12545	E	;)	univ
12546	G_PRP	I	en
12547	G_V	Wonder	en
12548	G_PRP	who	en
12549	DT	it	en
12550	G_V	is	en
12551	G_X	?	univ
12552	E	:-P	univ
12553	G_V	do	en
12554	G_PRP	i	en
12555	G_V	get	en
12556	G_N	beer	en
12557	PSP	and	en
12558	G_N	pizza	en
12559	PSP	as	en
12560	G_V	well	en
12561	G_X	m2k	ne
12562	G_X	?	univ
12563	G_N	Valfi	ne
12564	PSP	ki	hi
12565	G_N	photo	en
12566	G_N	lag	hi
12567	G_V	rahi	hi
12568	G_PRT	hai	hi
12569	G_X	.	univ
12570	G_X	\	univ
12571	G_X	double_quotes	univ
12572	G_V	fill	en
12573	DT	it	en
12574	PSP	with	en
12575	DT	all	en
12576	G_N	sorts	en
12577	PSP	of	en
12578	G_N	girls\	en
12579	G_X	double_quotes	univ
12580	G_X	.	univ
12581	G_X	.	univ
12582	G_PRT	WTF	acro
12583	G_X	?	univ
12584	G_PRT	hiiii	en
12585	DT	An	en
12586	G_J	open	en
12587	G_N	invitation	en
12588	CC	to	en
12589	G_V	guess	en
12590	G_PRP	which	en
12591	$	one	en
12592	CC	of	en
12593	DT	these	en
12594	G_V	is	en
12595	G_PRP	me	en
12596	E	;)	univ
12597	G_N	daaru	hi
12598	PSP	and	en
12599	G_N	pizza	en
12600	G_V	will	en
12601	G_V	flow	en
12602	PSP	without	en
12603	G_V	stopping	en
12604	G_R	when	en
12605	G_PRP	I	en
12606	G_X	;	univ
12607	G_V	m	en
12608	G_J	next	en
12609	CC	on	en
12610	G_N	campus	en
12611	G_X	(	ne
12612	CC	for	en
12613	DT	a	en
12614	G_J	few	en
12615	G_N	hours	en
12616	CC	at	en
12617	G_J	least	en
12618	G_X	)	univ
12619	G_X	~	univ
12620	G_X	Ed	ne
12621	G_X	[	univ
12622	G_X	PS	en
12623	G_X	:	univ
12624	G_PRP	I	en
12625	G_V	have	en
12626	G_R	never	en
12627	G_V	mentioned	en
12628	PSP	whether	en
12629	G_PRP	I	en
12630	G_V	was	en
12631	DT	a	en
12632	G_N	girl	en
12633	PSP	or	en
12634	DT	a	en
12635	G_N	guy	en
12636	G_X	,	univ
12637	G_R	so	en
12638	G_J	happy	en
12639	G_V	guessing	en
12640	G_X	]	univ
12641	G_J	Dear	en
12642	G_N	confessor	en
12643	G_X	.	univ
12644	G_PRT	Well	en
12645	DT	its	en
12646	G_R	still	en
12647	G_R	on	en
12648	PSP	and	en
12649	DT	these	en
12650	G_N	days	en
12651	DT	the	en
12652	G_N	kids	en
12653	G_V	call	en
12654	DT	it	en
12655	G_X	\	univ
12656	G_X	double_quotes	univ
12657	G_X	mi	en
12658	G_X	\	univ
12659	G_X	double_quotes	univ
12660	G_R	Now	en
12661	G_PRP	I	en
12662	G_V	know	en
12663	G_J	American	ne
12664	G_N	pie	en
12665	G_V	was	en
12666	G_V	based	en
12667	PSP	on	en
12668	G_J	real	en
12669	G_N	life	en
12670	G_N	incident	en
12671	G_X	.	univ
12672	G_N	bhaiya	hi
12673	G_R	where	en
12674	G_V	r	hi
12675	G_PRP	u	en
12676	G_X	.	univ
12677	G_PRP	i	en
12678	G_V	can't	en
12679	G_V	spot	en
12680	G_PRP	u	en
12681	G_X	.......	univ
12682	G_N	vapas	hi
12683	G_V	chalu	hi
12684	G_V	karwaaoo	hi
12685	G_N	yaar	hi
12686	G_PRP	What	en
12687	DT	a	en
12688	G_N	loss	en
12689	G_X	!!!	univ
12690	E	:(	univ
12691	E	o.O	univ
12692	E	:(	univ
12693	G_J	holy	en
12694	G_N	shit	en
12695	G_X	:	univ
12696	G_X	*	univ
12697	$	#258	univ
12698	G_X	:	univ
12699	PSP	For	en
12700	DT	all	en
12701	G_PRP	you	en
12702	G_J	tharki	hi
12703	G_N	junta	hi
12704	PSP	out	en
12705	G_R	there	en
12706	G_X	...	univ
12707	G_N	studdd	en
12708	G_X	!!!!!!!!!!!!!!	univ
12709	$	#257	univ
12710	G_X	:	univ
12711	DT	A	en
12712	G_J	beautiful	en
12713	G_N	girl	en
12714	G_X	,	univ
12715	G_PRP	who	en
12716	G_V	is	en
12717	DT	my	en
12718	G_X	FB-friend	en
12719	PSP	since	en
12720	$	2011	univ
12721	G_X	,	univ
12722	G_V	liked	en
12723	DT	my	en
12724	G_N	status	en
12725	G_N	today	ne
12726	PSP	for	en
12727	DT	the	en
12728	G_J	first	en
12729	G_N	time	en
12730	G_R	ever	en
12731	G_X	.	univ
12732	G_PRP	I	en
12733	G_V	am	en
12734	G_PRP	very^infinity	en
12735	G_J	happy	en
12736	G_X	.	univ
12737	E	:)	univ
12738	E	:)	univ
12739	G_PRT	Uhhh	univ
12740	G_PRP	what	en
12741	G_R	ever	en
12742	G_V	happened	en
12743	PSP	to	en
12744	DT	the	en
12745	G_X	\	univ
12746	G_X	double_quotes	univ
12747	G_PRP	this	en
12748	G_N	page	en
12749	G_V	is	en
12750	G_V	dedicated	en
12751	PSP	to	en
12752	G_J	quality	en
12753	G_N	confessions\	en
12754	G_X	double_quotes	univ
12755	G_N	motto	en
12756	G_X	?	univ
12757	G_PRP	I	en
12758	G_V	thought	en
12759	G_N	stuff	en
12760	PSP	like	en
12761	G_PRP	this	en
