id	tag	word	prev_word	next_word	label
11811	#	#261		:	univ
11812	G_X	:	#261	Hi	univ
11813	PSP	Hi	:	admin	hi
11814	G_N	admin	Hi	,	en
11815	G_X	,	admin	now	univ
11816	G_R	now	,	you	en
11817	G_PRP	you	now	have	en
11818	G_V	have	you	done	en
11819	G_V	done	have	enough	en
11820	G_R	enough	done	of	en
11821	PSP	of	enough	shit	en
11822	G_PRT	shit	of	,	en
11823	G_X	,	shit	now	univ
11824	G_R	now	,	do	en
11825	G_V	do	now	something	hi
11826	G_N	something	do	for	en
11827	PSP	for	something	the	en
11828	DT	the	for	guys	en
11829	G_N	guys	the	still	en
11830	G_R	still	guys	suffering	en
11831	G_V	suffering	still	at	en
11832	PSP	at	suffering	IITB	en
11833	G_N	IITB	at	,	acro
11834	G_X	,	IITB	do	univ
11835	G_V	do	,	arrange	hi
11836	G_V	arrange	do	socials	en
11837	G_N	socials	arrange	with	en
11838	PSP	with	socials	Sophia	en
11839	G_N	Sophia	with	and	ne
11840	CC	and	Sophia	other	en
11841	G_J	other	and	colleges	en
11842	G_N	colleges	other	,	en
11843	G_X	,	colleges	then	univ
11844	G_R	then	,	you	en
11845	G_PRP	you	then	will	en
11846	G_V	will	you	get	en
11847	G_V	get	will	news	en
11848	G_N	news	get	of	en
11849	PSP	of	news	things	en
11850	G_N	things	of	worthy	en
11851	G_J	worthy	things	of	en
11852	PSP	of	worthy	confessing	en
11853	G_V	confessing	of	!!!	en
11854	G_X	!!!	confessing		univ
11855	PSP	From		one	en
11856	G_SYM	one	From	admin	en
11857	G_N	admin	one	to	en
11858	G_PRT	to	admin	another	en
11859	DT	another	to	_/\\_	en
11860	E	_/\\_	another	sometimes	univ
11861	G_R	sometimes	_/\\_	even	en
11862	G_R	even	sometimes	we	en
11863	G_PRP	we	even	feel	en
11864	G_V	feel	we	we	en
11865	G_PRP	we	feel	are	en
11866	PSP	are	we	not	hi
11867	G_PRT	not	are	worthy	en
11868	G_J	worthy	not	of	en
11869	PSP	of	worthy	knowing	en
11870	G_V	knowing	of	Eddie	en
11871	G_N	Eddie	knowing	,	ne
11872	G_X	,	Eddie	our	univ
11873	DT	our	,	super	en
11874	G_J	super	our	senior	en
11875	G_N	senior	super	0	en
11876	G_X	0	senior	~	univ
11877	G_X	~	0	Jerry	univ
11878	G_N	Jerry	~		ne
11879	G_PRT	Well		the	en
11880	DT	the	Well	reason	en
11881	G_N	reason	the	we	en
11882	G_PRP	we	reason	have	en
11883	G_V	have	we	so	en
11884	G_R	so	have	much	en
11885	G_J	much	so	stuff	en
11886	G_N	stuff	much	worth	en
11887	G_N	worth	stuff	confessing	en
11888	G_V	confessing	worth	about	en
11889	PSP	about	confessing	is	en
11890	G_V	is	about	because	en
11891	PSP	because	is	we	en
11892	G_PRP	we	because	actually	en
11893	G_R	actually	we	went	en
11894	G_V	went	actually	out	en
11895	G_PRT	out	went	and	en
11896	CC	and	out	did	en
11897	G_V	did	and	stuff	en
11898	G_N	stuff	did	instead	en
11899	G_R	instead	stuff	of	en
11900	PSP	of	instead	sitting	en
11901	G_V	sitting	of	on	en
11902	PSP	on	sitting	Facebook	en
11903	G_N	Facebook	on	(	ne
11904	G_X	(	Facebook	we	univ
11905	G_PRP	we	(	didn't	en
11906	G_V	didn't	we	even	en
11907	G_R	even	didn't	have	en
11908	G_V	have	even	the	en
11909	DT	the	have	Internet	en
11910	G_X	Internet	the	)	en
11911	G_X	)	Internet	0	univ
11912	G_X	0	)	Go	univ
11913	G_PRT	Go	0	ahead	en
11914	G_R	ahead	Go	,	en
11915	G_X	,	ahead	try	univ
11916	G_V	try	,	arranging	en
11917	G_V	arranging	try	a	en
11918	DT	a	arranging	social	en
11919	G_N	social	a	,	en
11920	G_X	,	social	you	univ
11921	G_PRP	you	,	will	en
11922	G_V	will	you	automatically	en
11923	G_R	automatically	will	interact	en
11924	G_V	interact	automatically	with	en
11925	PSP	with	interact	real	en
11926	G_J	real	with	girls	en
11927	G_N	girls	real	,	en
11928	G_X	,	girls	instead	univ
11929	G_R	instead	,	of	en
11930	PSP	of	instead	the	en
11931	DT	the	of	pornstars	en
11932	G_N	pornstars	the	you're	en
11933	G_N	you're	pornstars	probably	en
11934	G_R	probably	you're	more	en
11935	G_SYM	more	probably	used	en
11936	G_V	used	more	to	en
11937	G_PRT	to	used	:p	en
11938	E	:p	to	~	univ
11939	G_X	~	:p	Ed	univ
11940	G_N	Ed	~		ne
11941	G_N	Eddie		...	ne
11942	G_X	...	Eddie	_/\\_	univ
11943	E	_/\\_	...	:D	univ
11944	E	:D	_/\\_		univ
11945	G_PRT	Hahaha		0	univ
11946	G_X	0	Hahaha	Good	univ
11947	G_J	Good	0	reply	en
11948	G_V	reply	Good		en
11949	$	#260		:	univ
11950	G_X	:	#260	Hell	univ
11951	G_PRT	Hell	:	yeah	en
11952	G_PRT	yeah	Hell	!	en
11953	G_X	!	yeah	Scored	univ
11954	G_V	Scored	!	0	en
11955	G_X	0	Scored	Before	univ
11956	CC	Before	0	0	en
11957	G_X	0	Before	Graduating	univ
11958	G_V	Graduating	0	0	en
11959	G_X	0	Graduating		univ
11960	G_R	Seriously		,	en
11961	G_X	,	Seriously	this	univ
11962	G_PRP	this	,	is	en
11963	G_V	is	this	the	en
11964	DT	the	is	highlight	en
11965	G_N	highlight	the	of	en
11966	PSP	of	highlight	your	en
11967	DT	your	of	life	en
11968	G_N	life	your	?	en
11969	G_X	?	life		univ
11970	G_PRT	Hey		dont	en
11971	G_V	dont	Hey	rain	en
11972	G_V	rain	dont	on	en
11973	CC	on	rain	the	en
11974	DT	the	on	poor	en
11975	G_J	poor	the	guy's	en
11976	G_N	guy's	poor	parade	en
11977	G_N	parade	guy's	0	en
11978	G_X	0	parade	Some	univ
11979	DT	Some	0	poor	en
11980	G_J	poor	Some	IITians	en
11981	G_N	IITians	poor	have	ne
11982	G_V	have	IITians	had	en
11983	G_V	had	have	to	en
11984	CC	to	had	wait	en
11985	G_V	wait	to	several	en
11986	G_J	several	wait	years	en
11987	G_N	years	several	after	en
11988	PSP	after	years	IIT	en
11989	G_N	IIT	after	to	acro
11990	CC	to	IIT	score	en
11991	G_N	score	to		en
11992	@	@emp		:	univ
11993	G_X	:	@emp	What	univ
11994	G_PRP	What	:	u	en
11995	G_PRP	u	What	got	en
11996	G_V	got	u	man	en
11997	G_N	man	got	....????	en
11998	G_X	....????	man	It	univ
11999	DT	It	....????	is	en
12000	G_V	is	It	written	en
12001	G_V	written	is	by	en
12002	PSP	by	written	a	en
12003	DT	a	by	girl	en
12004	G_N	girl	a	and	en
12005	PSP	and	girl	as	en
12006	PSP	as	and	u	en
12007	G_PRP	u	as	r	en
12008	G_V	r	u	not	en
12009	G_R	not	r	Indian	en
12010	G_J	Indian	not	u	ne
12011	G_PRP	u	Indian	may	en
12012	G_V	may	u	not	en
12013	G_R	not	may	know	en
12014	G_V	know	not	what	en
12015	G_PRP	what	know	is	en
12016	G_V	is	what	\	en
12017	G_X	\	is	double_quotes	univ
12018	G_X	double_quotes	\	SCORE\	univ
12019	G_X	SCORE\	double_quotes	double_quotes	en
12020	G_X	double_quotes	SCORE\	!!!	univ
12021	G_X	!!!	double_quotes		univ
12022	G_PRP	I		believe	en
12023	G_V	believe	I	an	en
12024	DT	an	believe	incomplete	en
12025	G_J	incomplete	an	confession	en
12026	G_N	confession	incomplete	is	en
12027	G_V	is	confession	an	en
12028	DT	an	is	inconclusive	en
12029	G_J	inconclusive	an	confession	en
12030	G_N	confession	inconclusive	0	en
12031	G_X	0	confession	The	univ
12032	DT	The	0	guy	en
12033	G_N	guy	The	is	en
12034	G_V	is	guy	only	en
12035	G_R	only	is	stating	en
12036	G_V	stating	only	the	en
12037	DT	the	stating	obvious	en
12038	G_J	obvious	the	?	en
12039	G_X	?	obvious	you	univ
12040	G_PRP	you	?	have	en
12041	G_V	have	you	to	en
12042	PSP	to	have	score	en
12043	G_V	score	to	enough	en
12044	G_R	enough	score	to	en
12045	PSP	to	enough	pass	en
12046	G_V	pass	to	anyway	en
12047	G_R	anyway	pass	otherwise	en
12048	G_R	otherwise	anyway	how	en
12049	G_R	how	otherwise	else	en
12050	G_R	else	how	will	en
12051	G_V	will	else	you	en
12052	G_PRP	you	will	graduate	en
12053	G_V	graduate	you	?	en
12054	G_X	?	graduate	;-)	univ
12055	E	;-)	?		univ
12056	$	#259		:	univ
12057	G_X	:	#259	One	univ
12058	$	One	:	of	en
12059	CC	of	One	he	en
12060	G_PRP	he	of	tricks	en
12061	G_V	tricks	he	I	en
12062	G_PRP	I	tricks	have	en
12063	G_V	have	I	used	en
12064	G_V	used	have	several	en
12065	G_J	several	used	times	en
12066	G_N	times	several	successfully	en
12067	G_R	successfully	times	in	en
12068	PSP	in	successfully	order	en
12069	G_V	order	in	to	en
12070	CC	to	order	get	en
12071	G_V	get	to	an	en
12072	CC	an	get	II	en
12073	G_N	II	an	instead	en
12074	G_R	instead	II	of	en
12075	CC	of	instead	FR	en
12076	G_N	FR	of	or	acro
12077	PSP	or	FR	XX	en
12078	E	XX	or	especially	acro
12079	G_R	especially	XX	when	en
12080	G_R	when	especially	bunking	en
12081	G_V	bunking	when	an	en
12082	CC	an	bunking	endsem	en
12083	G_N	endsem	an	,	en
12084	G_X	,	endsem	is	univ
12085	G_V	is	,	to	en
12086	CC	to	is	buy	en
12087	G_V	buy	to	ayurvedic	en
12088	G_J	ayurvedic	buy	Jivodaya	hi
12089	G_N	Jivodaya	ayurvedic	Netraprabha	ne
12090	G_N	Netraprabha	Jivodaya	eyedrops	ne
12091	G_N	eyedrops	Netraprabha	,	en
12092	G_X	,	eyedrops	bunk	univ
12093	G_V	bunk	,	the	en
12094	DT	the	bunk	endsem	en
12095	G_N	endsem	the	,	en
12096	G_X	,	endsem	halfway	univ
12097	G_R	halfway	,	thru	en
12098	PSP	thru	halfway	go	en
12099	G_V	go	thru	to	en
12100	CC	to	go	prof's	en
12101	G_N	prof's	to	office	en
12102	G_N	office	prof's	(	en
12103	G_X	(	office	when	univ
12104	G_R	when	(	you	en
12105	G_PRP	you	when	know	en
12106	G_V	know	you	the	en
12107	DT	the	know	lab	en
12108	G_N	lab	the	sidey	en
12109	G_X	sidey	lab	or	en
12110	PSP	or	sidey	the	en
12111	DT	the	or	TA	en
12112	G_X	TA	the	is	acro
12113	G_V	is	TA	invigilating	en
12114	G_V	invigilating	is	)	en
12115	G_X	)	invigilating	put	univ
12116	G_V	put	)	1	en
12117	$	1	put	drop	univ
12118	G_N	drop	1	of	en
12119	CC	of	drop	Netraprabha	en
12120	G_X	Netraprabha	of	in	ne
12121	PSP	in	Netraprabha	each	en
12122	DT	each	in	eye	en
12123	G_N	eye	each	and	en
12124	PSP	and	eye	enter	en
12125	G_V	enter	and	the	en
12126	DT	the	enter	office	en
12127	G_N	office	the	(	en
12128	G_X	(	office	you	univ
12129	G_PRP	you	(	need	en
12130	G_V	need	you	to	en
12131	CC	to	need	do	en
12132	G_V	do	to	this	en
12133	G_PRP	this	do	real	en
12134	G_J	real	this	quick	en
12135	G_R	quick	real	)	en
12136	G_X	)	quick	0	univ
12137	G_X	0	)	By	univ
12138	PSP	By	0	this	en
12139	G_PRP	this	By	time	en
12140	G_N	time	this	your	en
12141	DT	your	time	eyes	en
12142	G_N	eyes	your	will	en
12143	G_V	will	eyes	be	en
12144	G_V	be	will	super	en
12145	G_R	super	be	red	en
12146	G_J	red	super	watering	en
12147	G_J	watering	red	and	en
12148	PSP	and	watering	dark	en
12149	G_J	dark	and	black	en
12150	G_J	black	dark	tears	en
12151	G_N	tears	black	will	en
12152	G_V	will	tears	be	en
12153	G_V	be	will	running	en
12154	G_V	running	be	down	en
12155	G_PRT	down	running	your	en
12156	DT	your	down	face	en
12157	G_N	face	your	,	en
12158	G_X	,	face	this	univ
12159	G_PRP	this	,	is	en
12160	G_V	is	this	when	en
12161	G_R	when	is	you	en
12162	G_PRP	you	when	lean	en
12163	G_V	lean	you	on	en
12164	CC	on	lean	his	en
12165	G_PRP	his	on	desk	en
12166	G_N	desk	his	and	en
12167	PSP	and	desk	pathetically	en
12168	G_R	pathetically	and	tell	en
12169	G_V	tell	pathetically	the	en
12170	DT	the	tell	prof	en
12171	G_N	prof	the	you	en
12172	G_PRP	you	prof	have	en
12173	G_V	have	you	acute	en
12174	G_J	acute	have	contagious	en
12175	G_J	contagious	acute	viral	en
12176	G_J	viral	contagious	conjunctivitis	en
12177	G_N	conjunctivitis	viral	and	en
12178	PSP	and	conjunctivitis	you	en
12179	G_PRP	you	and	are	en
12180	G_V	are	you	very	en
12181	G_R	very	are	sorry	en
12182	G_J	sorry	very	that	en
12183	G_PRP	that	sorry	you	en
12184	G_PRP	you	that	couldn't	en
12185	G_V	couldn't	you	attend	en
12186	G_V	attend	couldn't	the	en
12187	DT	the	attend	endsem	en
12188	G_N	endsem	the	0	en
12189	G_X	0	endsem	By	univ
12190	PSP	By	0	this	en
12191	G_PRP	this	By	time	en
12192	G_N	time	this	your	en
12193	DT	your	time	eyes	en
12194	G_N	eyes	your	will	en
12195	G_V	will	eyes	be	en
12196	G_V	be	will	blood	en
12197	G_J	blood	be	red	en
12198	G_J	red	blood	burning	en
12199	G_V	burning	red	and	en
12200	PSP	and	burning	tears	en
12201	G_N	tears	and	will	en
12202	G_V	will	tears	be	en
12203	G_V	be	will	streaming	en
12204	G_V	streaming	be	onto	en
12205	CC	onto	streaming	the	en
12206	DT	the	onto	prof's	en
12207	G_N	prof's	the	desk	en
12208	G_N	desk	prof's	,	en
12209	G_X	,	desk	he	univ
12210	G_PRP	he	,	will	en
12211	G_V	will	he	jump	en
12212	G_V	jump	will	back	en
12213	G_R	back	jump	in	en
12214	PSP	in	back	fear	en
12215	G_N	fear	in	of	en
12216	CC	of	fear	contamination	en
12217	G_N	contamination	of	and	en
12218	PSP	and	contamination	scream	en
12219	G_V	scream	and	at	en
12220	CC	at	scream	you	en
12221	G_PRP	you	at	to	en
12222	CC	to	you	get	en
12223	G_V	get	to	the	en
12224	DT	the	get	fuck	en
12225	G_N	fuck	the	out	en
12226	PSP	out	fuck	of	en
12227	CC	of	out	his	en
12228	G_PRP	his	of	office	en
12229	G_N	office	his	0	en
12230	G_X	0	office	Of	univ
12231	PSP	Of	0	course	en
12232	G_N	course	Of	you	en
12233	G_PRP	you	course	need	en
12234	G_V	need	you	to	en
12235	CC	to	need	do	en
12236	G_V	do	to	all	en
12237	DT	all	do	this	en
12238	G_PRP	this	all	in	en
12239	PSP	in	this	less	en
12240	G_J	less	in	than	en
12241	PSP	than	less	30	en
12242	$	30	than	seconds	univ
12243	G_N	seconds	30	,	en
12244	G_X	,	seconds	because	univ
12245	PSP	because	,	that's	en
12246	G_V	that's	because	when	en
12247	G_R	when	that's	the	en
12248	DT	the	when	eye	en
12249	G_N	eye	the	drops	en
12250	G_N	drops	eye	have	en
12251	G_V	have	drops	finished	en
12252	G_V	finished	have	their	en
12253	DT	their	finished	initial	en
12254	G_J	initial	their	burning	en
12255	G_V	burning	initial	effect	en
12256	G_N	effect	burning	and	en
12257	PSP	and	effect	your	en
12258	DT	your	and	eyes	en
12259	G_N	eyes	your	now	en
12260	G_R	now	eyes	feel	en
12261	G_V	feel	now	cool	en
12262	G_J	cool	feel	and	en
12263	PSP	and	cool	heavenly	en
12264	G_J	heavenly	and	peaceful	en
12265	G_J	peaceful	heavenly	(	en
12266	G_X	(	peaceful	careful	univ
12267	G_J	careful	(	the	en
12268	DT	the	careful	fucking	en
12269	G_J	fucking	the	drops	en
12270	G_N	drops	fucking	are	en
12271	G_V	are	drops	addictive	en
12272	G_J	addictive	are	)	en
12273	G_X	)	addictive	and	univ
12274	PSP	and	)	the	en
12275	DT	the	and	redness	en
12276	G_J	redness	the	goes	en
12277	G_V	goes	redness	away	en
12278	G_R	away	goes	0	en
12279	G_X	0	away	I	univ
12280	G_PRP	I	0	have	en
12281	G_V	have	I	conned	en
12282	G_V	conned	have	profs	en
12283	G_X	profs	conned	4	en
12284	$	4	profs	times	univ
12285	G_N	times	4	with	en
12286	CC	with	times	this	en
12287	G_PRP	this	with	tactic	en
12288	G_N	tactic	this	,	en
12289	G_X	,	tactic	successfully	univ
12290	G_R	successfully	,	getting	en
12291	G_V	getting	successfully	II	en
12292	G_N	II	getting	instead	en
12293	G_R	instead	II	of	en
12294	CC	of	instead	XX	en
12295	G_X	XX	of	and	acro
12296	PSP	and	XX	getting	en
12297	G_V	getting	and	an	en
12298	CC	an	getting	entire	en
12299	G_J	entire	an	summer/winter	en
12300	G_N	summer/winter	entire	to	en
12301	CC	to	summer/winter	mug	en
12302	G_N	mug	to	at	en
12303	CC	at	mug	leisure	en
12304	G_N	leisure	at	0	en
12305	G_X	0	leisure		univ
12306	G_J	Awesome		even	en
12307	G_R	even	Awesome	if	en
12308	PSP	if	even	fake	en
12309	G_J	fake	if	sounding	en
12310	G_V	sounding	fake		en
12311	G_N	II		does	en
12312	G_V	does	II	not	en
12313	G_R	not	does	warrant	en
12314	G_V	warrant	not	you	en
12315	G_PRP	you	warrant	a	en
12316	DT	a	you	re-exam	en
12317	G_N	re-exam	a	0	en
12318	G_X	0	re-exam	DUGC	univ
12319	G_N	DUGC	0	takes	acro
12320	G_V	takes	DUGC	(	en
12321	G_X	(	takes	up	univ
12322	G_PRT	up	(	)	en
12323	G_X	)	up	your	univ
12324	DT	your	)	case	en
12325	G_N	case	your	and	en
12326	PSP	and	case	then	en
12327	G_R	then	and	decides	en
12328	G_V	decides	then	whether	en
12329	PSP	whether	decides	or	en
12330	PSP	or	whether	not	en
12331	G_R	not	or	you	en
12332	G_PRP	you	not	deserve	en
12333	G_V	deserve	you	one	en
12334	$	one	deserve	0	en
12335	G_X	0	one		univ
12336	G_PRP	I		did	en
12337	G_V	did	I	this	en
12338	G_PRP	this	did	twice	en
12339	G_SYM	twice	this	,	en
12340	G_X	,	twice	by	univ
12341	PSP	by	,	getting	en
12342	G_V	getting	by	a	en
12343	DT	a	getting	'	en
12344	G_X	'	a	pink	univ
12345	G_J	pink	'	'	en
12346	G_X	'	pink	slip	univ
12347	G_N	slip	'	after	en
12348	PSP	after	slip	convincing	en
12349	G_V	convincing	after	the	en
12350	DT	the	convincing	doc	en
12351	G_N	doc	the	that	en
12352	G_PRP	that	doc	I	en
12353	G_PRP	I	that	'	en
12354	G_X	'	I	fainted	univ
12355	G_V	fainted	'	'	en
12356	G_X	'	fainted		univ
12357	$	#258		[	univ
12358	G_X	[	#258	M2K	univ
12359	G_X	M2K	[	]:	acro
12360	G_X	]:	M2K	back	univ
12361	G_R	back	]:	in	en
12362	PSP	in	back	the	en
12363	DT	the	in	'	en
12364	G_X	'	the	90s	univ
12365	$	90s	'	H9	univ
12366	$	H9	90s	used	univ
12367	G_V	used	H9	to	en
12368	CC	to	used	organize	en
12369	G_V	organize	to	\	en
12370	G_X	\	organize	double_quotes	univ
12371	G_X	double_quotes	\	socials\	univ
12372	G_N	socials\	double_quotes	double_quotes	en
12373	G_X	double_quotes	socials\	with	univ
12374	CC	with	double_quotes	Sophia	en
12375	G_N	Sophia	with	college	ne
12376	G_N	college	Sophia	0	en
12377	G_X	0	college	Essentially	univ
12378	G_R	Essentially	0	we	en
12379	G_PRP	we	Essentially	would	en
12380	G_V	would	we	arrange	en
12381	G_V	arrange	would	mega	en
12382	G_J	mega	arrange	booze	en
12383	G_N	booze	mega	,	en
12384	G_X	,	booze	weed	univ
12385	G_N	weed	,	etc	en
12386	G_X	etc	weed	,	en
12387	G_X	,	etc	hire	univ
12388	G_V	hire	,	a	en
12389	DT	a	hire	bus	en
12390	G_N	bus	a	and	en
12391	PSP	and	bus	send	en
12392	G_V	send	and	it	en
12393	DT	it	send	to	en
12394	CC	to	it	Sophia	en
12395	G_N	Sophia	to	,	ne
12396	G_X	,	Sophia	they	univ
12397	G_PRP	they	,	would	en
12398	G_V	would	they	fill	en
12399	G_V	fill	would	it	en
12400	DT	it	fill	with	en
12401	CC	with	it	all	en
12402	DT	all	with	sorts	en
12403	G_X	sorts	all	of	en
12404	CC	of	sorts	girls	en
12405	G_N	girls	of	,	en
12406	G_X	,	girls	bus	univ
12407	G_N	bus	,	comes	en
12408	G_V	comes	bus	back	en
12409	G_R	back	comes	to	en
12410	CC	to	back	H9	en
12411	$	H9	to	,	univ
12412	G_X	,	H9	party	univ
12413	G_N	party	,	happens	en
12414	G_V	happens	party	in	en
12415	PSP	in	happens	the	en
12416	DT	the	in	party	en
12417	G_N	party	the	hall	en
12418	G_N	hall	party	on	en
12419	CC	on	hall	top	en
12420	G_J	top	on	on	en
12421	CC	on	top	the	en
12422	DT	the	on	mess	en
12423	G_N	mess	the	hall	en
12424	G_N	hall	mess	...	en
12425	G_X	...	hall	Everyone	univ
12426	G_X	Everyone	...	would	en
12427	G_V	would	Everyone	be	en
12428	G_V	be	would	drunk	en
12429	G_J	drunk	be	and	en
12430	PSP	and	drunk	wasted	en
12431	G_V	wasted	and	,	en
12432	G_X	,	wasted	and	univ
12433	PSP	and	,	boys	en
12434	G_N	boys	and	&	en
12435	PSP	&	boys	girls	en
12436	G_N	girls	&	all	en
12437	DT	all	girls	had	en
12438	G_V	had	all	fun	en
12439	G_N	fun	had	;)	en
12440	E	;)	fun	Then	univ
12441	G_R	Then	;)	in	en
12442	PSP	in	Then	1997	en
12443	$	1997	in	some	univ
12444	DT	some	1997	moron	en
12445	G_N	moron	some	OD'd	en
12446	G_V	OD'd	moron	and	en
12447	PSP	and	OD'd	created	en
12448	G_V	created	and	a	en
12449	DT	a	created	public	en
12450	G_J	public	a	nuisance	en
12451	G_N	nuisance	public	,	en
12452	G_X	,	nuisance	and	univ
12453	PSP	and	,	all	en
12454	DT	all	and	socials	en
12455	G_N	socials	all	got	en
12456	G_V	got	socials	banned	en
12457	G_V	banned	got	0	en
12458	G_X	0	banned	No	univ
12459	G_R	No	0	more	en
12460	G_J	more	No	Sophia	en
12461	G_N	Sophia	more	socials	ne
12462	G_N	socials	Sophia	after	en
12463	PSP	after	socials	that	en
12464	G_PRP	that	after	:(	en
12465	E	:(	that	0	univ
12466	G_X	0	:(	0	univ
12467	G_X	0	0	0	univ
12468	G_X	0	0	0	univ
12469	G_X	0	0	Here	univ
12470	G_R	Here	0	is	en
12471	G_V	is	Here	a	en
12472	DT	a	is	photo	en
12473	G_N	photo	a	of	en
12474	CC	of	photo	the	en
12475	DT	the	of	last	en
12476	G_J	last	the	social	en
12477	G_N	social	last	held	en
12478	G_V	held	social	at	en
12479	CC	at	held	H9	en
12480	G_X	H9	at	terrace	univ
12481	G_X	terrace	H9	on	en
12482	CC	on	terrace	4	en
12483	PSP	4	on	Feb	en
12484	G_X	Feb	4	1997	en
12485	$	1997	Feb	0	univ
12486	G_X	0	1997	I	univ
12487	G_PRP	I	0	am	en
12488	G_V	am	I	one	en
12489	$	one	am	of	en
12490	CC	of	one	the	en
12491	DT	the	of	people	en
12492	G_N	people	the	in	en
12493	PSP	in	people	it	en
12494	DT	it	in	!	en
12495	G_X	!	it		univ
12496	G_N	Eddie		,	ne
12497	G_X	,	Eddie	You	univ
12498	G_PRP	You	,	are	en
12499	G_V	are	You	a	en
12500	DT	a	are	guy(provable	en
12501	G_N	guy(provable	a	!	en
12502	G_X	!	guy(provable	)	univ
12503	G_X	)	!	0	univ
12504	G_X	0	)	My	univ
12505	DT	My	0	observations	en
12506	G_N	observations	My	on	en
12507	CC	on	observations	your	en
12508	DT	your	on	commenting	en
12509	G_V	commenting	your	style	en
12510	G_N	style	commenting	and	en
12511	PSP	and	style	a	en
12512	DT	a	and	comparative	en
12513	G_J	comparative	a	observation	en
12514	G_N	observation	comparative	on	en
12515	CC	on	observation	the	en
12516	DT	the	on	guys	en
12517	G_N	guys	the	in	en
12518	PSP	in	guys	that	en
12519	DT	that	in	photo	en
12520	G_N	photo	that	,	en
12521	G_X	,	photo	you	univ
12522	G_PRP	you	,	must	en
12523	G_V	must	you	be	en
12524	G_V	be	must	the	en
12525	DT	the	be	guy	en
12526	G_N	guy	the	raising	en
12527	G_V	raising	guy	his	en
12528	G_PRP	his	raising	left	en
12529	G_J	left	his	hand	en
12530	G_N	hand	left	or	en
12531	PSP	or	hand	the	en
12532	DT	the	or	guy	en
12533	G_N	guy	the	in	en
12534	PSP	in	guy	the	en
12535	DT	the	in	yellow	en
12536	G_J	yellow	the	shirt	en
12537	G_N	shirt	yellow	0	en
12538	G_X	0	shirt	That	univ
12539	G_PRP	That	0	s	en
12540	G_V	s	That	all	en
12541	DT	all	s	your	en
12542	DT	your	all	honor	en
12543	G_N	honor	your	!!!	en
12544	G_X	!!!	honor	;)	univ
12545	E	;)	!!!		univ
12546	G_PRP	I		Wonder	en
12547	G_V	Wonder	I	who	en
12548	G_PRP	who	Wonder	it	en
12549	DT	it	who	is	en
12550	G_V	is	it	?	en
12551	G_X	?	is	:-P	univ
12552	E	:-P	?	do	univ
12553	G_V	do	:-P	i	en
12554	G_PRP	i	do	get	en
12555	G_V	get	i	beer	en
12556	G_N	beer	get	and	en
12557	PSP	and	beer	pizza	en
12558	G_N	pizza	and	as	en
12559	PSP	as	pizza	well	en
12560	G_V	well	as	m2k	en
12561	G_X	m2k	well	?	ne
12562	G_X	?	m2k		univ
12563	G_N	Valfi		ki	ne
12564	PSP	ki	Valfi	photo	hi
12565	G_N	photo	ki	lag	en
12566	G_N	lag	photo	rahi	hi
12567	G_V	rahi	lag	hai	hi
12568	G_PRT	hai	rahi	0	hi
12569	G_X	0	hai		univ
12570	G_X	\		double_quotes	univ
12571	G_X	double_quotes	\	fill	univ
12572	G_V	fill	double_quotes	it	en
12573	DT	it	fill	with	en
12574	PSP	with	it	all	en
12575	DT	all	with	sorts	en
12576	G_N	sorts	all	of	en
12577	PSP	of	sorts	girls\	en
12578	G_N	girls\	of	double_quotes	en
12579	G_X	double_quotes	girls\	0	univ
12580	G_X	0	double_quotes	0	univ
12581	G_X	0	0	WTF	univ
12582	G_PRT	WTF	0	?	acro
12583	G_X	?	WTF		univ
12584	G_PRT	hiiii			en
12585	DT	An		open	en
12586	G_J	open	An	invitation	en
12587	G_N	invitation	open	to	en
12588	CC	to	invitation	guess	en
12589	G_V	guess	to	which	en
12590	G_PRP	which	guess	one	en
12591	$	one	which	of	en
12592	CC	of	one	these	en
12593	DT	these	of	is	en
12594	G_V	is	these	me	en
12595	G_PRP	me	is	;)	en
12596	E	;)	me	daaru	univ
12597	G_N	daaru	;)	and	hi
12598	PSP	and	daaru	pizza	en
12599	G_N	pizza	and	will	en
12600	G_V	will	pizza	flow	en
12601	G_V	flow	will	without	en
12602	PSP	without	flow	stopping	en
12603	G_V	stopping	without	when	en
12604	G_R	when	stopping	I	en
12605	G_PRP	I	when	;	en
12606	G_X	;	I	m	univ
12607	G_V	m	;	next	en
12608	G_J	next	m	on	en
12609	CC	on	next	campus	en
12610	G_N	campus	on	(	en
12611	G_X	(	campus	for	ne
12612	CC	for	(	a	en
12613	DT	a	for	few	en
12614	G_J	few	a	hours	en
12615	G_N	hours	few	at	en
12616	CC	at	hours	least	en
12617	G_J	least	at	)	en
12618	G_X	)	least	~	univ
12619	G_X	~	)	Ed	univ
12620	G_X	Ed	~	[	ne
12621	G_X	[	Ed	PS	univ
12622	G_X	PS	[	:	en
12623	G_X	:	PS	I	univ
12624	G_PRP	I	:	have	en
12625	G_V	have	I	never	en
12626	G_R	never	have	mentioned	en
12627	G_V	mentioned	never	whether	en
12628	PSP	whether	mentioned	I	en
12629	G_PRP	I	whether	was	en
12630	G_V	was	I	a	en
12631	DT	a	was	girl	en
12632	G_N	girl	a	or	en
12633	PSP	or	girl	a	en
12634	DT	a	or	guy	en
12635	G_N	guy	a	,	en
12636	G_X	,	guy	so	univ
