id	tag	word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
12735	G_J	happy	en	en	univ	G_PRP	0	0
12736	G_X	.	univ	en	univ	G_J	0	0
12737	E	:)	univ	univ	univ	G_X	0	0
12738	E	:)	univ	univ		E	0	0
12739	G_PRT	Uhhh	univ		en		0	0
12740	G_PRP	what	en	univ	en	G_PRT	0	0
12741	G_R	ever	en	en	en	G_PRP	0	0
12742	G_V	happened	en	en	en	G_R	0	0
12743	PSP	to	en	en	en	G_V	0	0
12744	DT	the	en	en	univ	PSP	0	0
12745	G_X	\	univ	en	univ	DT	0	0
12746	G_X	double_quotes	univ	univ	en	G_X	0	0
12747	G_PRP	this	en	univ	en	G_X	0	0
12748	G_N	page	en	en	en	G_PRP	0	0
12749	G_V	is	en	en	en	G_N	0	0
12750	G_V	dedicated	en	en	en	G_V	0	0
12751	PSP	to	en	en	en	G_V	0	0
12752	G_J	quality	en	en	en	PSP	0	0
12753	G_N	confessions\	en	en	univ	G_J	0	0
12754	G_X	double_quotes	univ	en	en	G_N	0	0
12755	G_N	motto	en	univ	univ	G_X	0	0
12756	G_X	?	univ	en	en	G_N	0	0
12757	G_PRP	I	en	univ	en	G_X	0	0
12758	G_V	thought	en	en	en	G_PRP	0	0
12759	G_N	stuff	en	en	en	G_V	0	0
12760	PSP	like	en	en	en	G_N	0	0
12761	G_PRP	this	en	en	en	PSP	0	0
12762	G_V	made	en	en	en	G_PRP	0	0
12763	DT	its	en	en	en	G_V	0	0
12764	G_N	way	en	en	en	DT	0	0
12765	PSP	to	en	en	en	G_N	0	0
12766	DT	the	en	en	en	PSP	0	0
12767	G_J	other	en	en	en	DT	0	0
12768	G_N	confessions	en	en	en	G_J	0	0
12769	G_N	page	en	en	univ	G_N	0	0
12770	G_X	...	univ	en		G_N	0	0
12771	G_PRT	hey	univ		en		0	0
12772	G_N	buddy	en	univ	en	G_PRT	0	0
12773	DT	its	en	en	en	G_N	0	0
12774	G_J	party	en	en	en	DT	0	0
12775	G_N	time	en	en	univ	G_J	0	0
12776	G_X	.....	univ	en	univ	G_N	0	0
12777	PSP	@	univ	univ		G_X	0	0
12778	G_J	same	en		en		0	0
12779	G_R	here	en	en	en	G_J	0	0
12780	G_N	bro	en	en	en	G_R	0	0
12781	G_J	same	en	en	en	G_N	0	0
12782	G_R	here	en	en	univ	G_J	0	0
12783	G_X	..	univ	en		G_R	0	0
12784	$	#256	univ		univ		0	1
12785	G_X	:	univ	univ	en	$	0	0
12786	G_PRP	I	en	univ	en	G_X	0	0
12787	G_R	never	en	en	en	G_PRP	0	0
12788	G_V	studied	en	en	hi	G_R	0	0
12789	PSP	in	hi	en	en	G_V	0	0
12790	DT	the	en	hi	acro	PSP	0	0
12791	G_N	IIT	acro	en	en	DT	0	0
12792	G_N	system	en	acro	univ	G_N	0	0
12793	G_X	.	univ	en	en	G_N	0	0
12794	G_R	When	en	univ	en	G_X	0	0
12795	G_PRP	I	en	en	en	G_R	0	0
12796	G_V	was	en	en	en	G_PRP	0	0
12797	G_V	selected	en	en	en	G_V	0	0
12798	PSP	as	en	en	en	G_V	0	0
12799	G_N	faculty	en	en	en	PSP	0	0
12800	CC	at	en	en	acro	G_N	0	0
12801	G_N	IITB	acro	en	en	CC	0	0
12802	G_PRP	I	en	acro	en	G_N	0	0
12803	G_V	was	en	en	en	G_PRP	0	0
12804	G_R	really	en	en	en	G_V	0	0
12805	G_J	tense	en	en	en	G_R	0	0
12806	PSP	to	en	en	en	G_J	0	0
12807	G_V	teach	en	en	en	PSP	0	0
12808	G_PRP	what	en	en	en	G_V	0	0
12809	G_PRP	I	en	en	en	G_PRP	0	0
12810	G_V	thought	en	en	en	G_PRP	0	0
12811	G_V	were	en	en	en	G_V	0	0
12812	G_J	super	en	en	en	G_V	0	0
12813	G_J	brilliant	en	en	ne	G_J	0	0
12814	G_N	IITians	ne	en	univ	G_J	0	0
12815	G_X	.	univ	ne	en	G_N	0	0
12816	PSP	After	en	univ	en	G_X	0	0
12817	DT	a	en	en	en	PSP	0	0
12818	G_J	few	en	en	en	DT	0	0
12819	G_N	months	en	en	en	G_J	0	0
12820	G_N	months	en	en	en	G_N	0	0
12821	PSP	of	en	en	en	G_N	0	0
12822	G_V	joining	en	en	en	PSP	0	0
12823	G_PRP	I	en	en	en	G_V	0	0
12824	G_V	realized	en	en	en	G_PRP	0	0
12825	DT	that	en	en	en	G_V	0	0
12826	G_J	many	en	en	en	DT	0	0
12827	PSP	of	en	en	en	G_J	0	0
12828	DT	my	en	en	en	PSP	0	0
12829	G_N	senior	en	en	en	DT	0	0
12830	G_N	profs/colleagues	en	en	en	G_N	0	0
12831	G_V	are	en	en	en	G_N	0	0
12832	G_J	useless	en	en	en	G_V	0	0
12833	G_J	old	en	en	en	G_J	0	0
12834	G_N	farts	en	en	en	G_J	0	0
12835	G_PRP	who	en	en	en	G_N	0	0
12836	G_V	have	en	en	en	G_PRP	0	0
12837	G_J	worse	en	en	en	G_V	0	0
12838	G_N	teaching	en	en	en	G_J	0	0
12839	G_N	skill	en	en	en	G_N	0	0
12840	PSP	than	en	en	en	G_N	0	0
12841	G_PRP	me	en	en	univ	PSP	0	0
12842	G_X	.	univ	en	en	G_PRP	0	0
12843	DT	This	en	univ	en	G_X	0	0
12844	G_V	feeling	en	en	en	DT	0	0
12845	G_V	boosted	en	en	en	G_V	0	0
12846	DT	my	en	en	en	G_V	0	0
12847	G_N	confidence	en	en	en	DT	0	0
12848	PSP	and	en	en	ne	G_N	0	0
12849	G_R	now	ne	en	en	PSP	0	0
12850	G_X	I'm	en	ne	en	G_R	0	0
12851	G_V	having	en	en	en	G_X	0	0
12852	DT	a	en	en	en	G_V	0	0
12853	G_J	great	en	en	en	DT	0	0
12854	G_N	time	en	en	en	G_J	0	0
12855	G_R	here	en	en	en	G_N	0	0
12856	G_V	doing	en	en	en	G_R	0	0
12857	G_R	quite	en	en	en	G_V	0	0
12858	G_J	good	en	en	univ	G_R	0	0
12859	G_N	;)	univ	en		G_J	0	0
12860	$	#255	univ		univ		0	1
12861	G_X	:	univ	univ	en	$	0	0
12862	G_PRP	I	en	univ	en	G_X	0	0
12863	G_V	lived	en	en	en	G_PRP	0	0
12864	PSP	in	en	en	acro	G_V	0	0
12865	G_N	IITB	acro	en	en	PSP	0	0
12866	PSP	for	en	acro	univ	G_N	0	0
12867	$	23	univ	en	en	PSP	0	1
12868	G_N	years	en	univ	en	$	0	0
12869	PSP	of	en	en	en	G_N	0	0
12870	DT	my	en	en	en	PSP	0	0
12871	G_N	life	en	en	univ	DT	0	0
12872	G_X	,	univ	en	en	G_N	0	0
12873	DT	my	en	univ	en	G_X	0	0
12874	G_N	school	en	en	en	DT	0	0
12875	G_V	was	en	en	en	G_N	0	0
12876	PSP	in	en	en	acro	G_V	0	0
12877	G_N	IITB	acro	en	univ	PSP	0	0
12878	G_X	,	univ	acro	en	G_N	0	0
12879	G_PRP	I	en	univ	en	G_X	0	0
12880	G_V	learned	en	en	en	G_PRP	0	0
12881	G_V	swimming	en	en	en	G_V	0	0
12882	G_R	there	en	en	univ	G_V	0	0
12883	G_X	,	univ	en	en	G_R	0	0
12884	G_V	learned	en	univ	en	G_X	0	0
12885	G_R	how	en	en	en	G_V	0	0
12886	G_J	beautiful	en	en	en	G_R	0	0
12887	G_N	things	en	en	en	G_J	0	0
12888	G_V	could	en	en	en	G_N	0	0
12889	G_V	get	en	en	univ	G_V	0	0
12890	G_X	,	univ	en	en	G_V	0	0
12891	G_V	saw	en	univ	en	G_X	0	0
12892	G_R	how	en	en	en	G_V	0	0
12893	DT	the	en	en	en	G_R	0	0
12894	G_N	world	en	en	en	DT	0	0
12895	G_J	famous	en	en	en	G_N	0	0
12896	G_N	college	en	en	en	G_J	0	0
12897	G_V	is	en	en	en	G_N	0	0
12898	PSP	from	en	en	en	G_V	0	0
12899	DT	the	en	en	en	PSP	0	0
12900	G_R	inside	en	en	univ	DT	0	0
12901	G_X	,	univ	en	en	G_R	0	0
12902	G_V	living	en	univ	en	G_X	0	0
12903	G_R	there	en	en	en	G_V	0	0
12904	PSP	as	en	en	en	G_R	0	0
12905	DT	a	en	en	en	PSP	0	0
12906	G_N	family	en	en	en	DT	0	0
12907	G_N	member	en	en	en	G_N	0	0
12908	PSP	by	en	en	en	G_N	0	0
12909	G_R	not	en	en	en	PSP	0	0
12910	G_V	giving	en	en	acro	G_R	0	0
12911	G_N	JEE	acro	en	en	G_V	0	0
12912	CC	at	en	acro	en	G_N	0	0
12913	DT	all	en	en	univ	CC	0	0
12914	G_X	,	univ	en	en	DT	0	0
12915	DT	all	en	univ	en	G_X	0	0
12916	DT	my	en	en	en	DT	0	0
12917	G_J	first	en	en	en	DT	0	0
12918	G_N	things	en	en	en	G_J	0	0
12919	G_V	started	en	en	en	G_N	0	0
12920	G_R	here	en	en	univ	G_V	0	0
12921	G_X	,	univ	en	en	G_R	0	0
12922	DT	my	en	univ	univ	G_X	0	0
12923	G_J	1st	univ	en	en	DT	0	0
12924	G_N	love	en	univ	univ	G_J	0	0
12925	G_X	,	univ	en	univ	G_N	0	0
12926	G_J	1st	univ	univ	en	G_X	0	0
12927	G_N	jump	en	univ	en	G_J	0	0
12928	PSP	in	en	en	en	G_N	0	0
12929	DT	the	en	en	en	PSP	0	0
12930	G_N	swimming	en	en	en	DT	0	0
12931	G_N	pool	en	en	univ	G_N	0	0
12932	G_X	,	univ	en	univ	G_N	0	0
12933	G_J	1st	univ	univ	en	G_X	0	0
12934	G_N	time	en	univ	en	G_J	0	0
12935	G_V	saw	en	en	en	G_N	0	0
12936	G_N	leopard	en	en	en	G_V	0	0
12937	PSP	in	en	en	acro	G_N	0	0
12938	G_N	IITB	acro	en	en	PSP	0	0
12939	G_R	when	en	acro	en	G_N	0	0
12940	G_J	small	en	en	univ	G_R	0	0
12941	G_X	,	univ	en	univ	G_J	0	0
12942	G_J	1st	univ	univ	en	G_X	0	0
12943	G_N	dance	en	univ	en	G_J	0	0
12944	G_N	show	en	en	univ	G_N	0	0
12945	G_X	,	univ	en	univ	G_N	0	0
12946	G_J	1st	univ	univ	en	G_X	0	0
12947	G_N	cycle	en	univ	en	G_J	0	0
12948	$	one	en	en	acro	G_N	0	1
12949	G_N	IITB	acro	en	en	$	0	0
12950	G_N	student	en	acro	en	G_N	0	0
12951	G_V	gifted	en	en	en	G_N	0	0
12952	G_PRP	me	en	en	en	G_V	0	0
12953	G_PRP	I	en	en	en	G_PRP	0	0
12954	G_V	used	en	en	en	G_PRP	0	0
12955	PSP	to	en	en	en	G_V	0	0
12956	G_V	bug	en	en	en	PSP	0	0
12957	G_PRP	him	en	en	en	G_V	0	0
12958	DT	all	en	en	en	G_PRP	0	0
12959	DT	the	en	en	en	DT	0	0
12960	G_N	time	en	en	en	DT	0	0
12961	PSP	to	en	en	en	G_N	0	0
12962	G_V	teach	en	en	en	PSP	0	0
12963	G_PRP	me	en	en	univ	G_V	0	0
12964	G_X	.	univ	en	en	G_PRP	0	0
12965	G_PRP	I	en	univ	en	G_X	0	0
12966	G_V	attended	en	en	en	G_PRP	0	0
12967	G_N	Mood	en	en	ne	G_V	0	0
12968	G_N	Indigo	ne	en	en	G_N	0	0
12969	CC	since	en	ne	en	G_N	0	0
12970	G_PRP	I	en	en	en	CC	0	0
12971	G_V	was	en	en	en	G_PRP	0	0
12972	PSP	in	en	en	en	G_V	0	0
12973	G_J	4th	en	en	en	PSP	0	0
12974	G_N	grade	en	en	en	G_J	0	0
12975	PSP	till	en	en	en	G_N	0	0
12976	G_PRP	I	en	en	en	PSP	0	0
12977	G_V	turned	en	en	univ	G_PRP	0	0
12978	$	23	univ	en	en	G_V	0	1
12979	PSP	without	en	univ	en	$	0	0
12980	G_N	fail	en	en	univ	PSP	0	0
12981	G_X	...	univ	en	en	G_N	0	0
12982	DT	It	en	univ	en	G_X	0	0
12983	G_V	was	en	en	en	DT	0	0
12984	PSP	like	en	en	en	G_V	0	0
12985	DT	a	en	en	en	PSP	0	0
12986	G_N	ritual	en	en	en	DT	0	0
12987	PSP	to	en	en	en	G_N	0	0
12988	G_V	attend	en	en	en	PSP	0	0
12989	G_J	whether	en	en	en	G_V	0	0
12990	G_N	friends	en	en	en	G_J	0	0
12991	CC	with	en	en	en	G_N	0	0
12992	G_PRP	you	en	en	en	CC	0	0
12993	PSP	or	en	en	en	G_PRP	0	0
12994	G_R	not	en	en	univ	PSP	0	0
12995	G_X	,	univ	en	en	G_R	0	0
12996	PSP	and	en	univ	en	G_X	0	0
12997	G_V	being	en	en	en	PSP	0	0
12998	DT	a	en	en	en	G_V	0	0
12999	G_N	family	en	en	en	DT	0	0
13000	G_N	member	en	en	en	G_N	0	0
13001	G_N	entry	en	en	en	G_N	0	0
13002	G_V	was	en	en	en	G_N	0	0
13003	G_R	very	en	en	en	G_V	0	0
13004	G_J	easy	en	en	en	G_R	0	0
13005	PSP	if	en	en	en	G_J	0	0
13006	G_R	not	en	en	en	PSP	0	0
13007	$	one	en	en	en	G_R	0	1
13008	G_N	phone	en	en	en	$	0	0
13009	G_N	call	en	en	en	G_N	0	0
13010	G_V	used	en	en	en	G_N	0	0
13011	PSP	to	en	en	en	G_V	0	0
13012	G_V	solve	en	en	en	PSP	0	0
13013	DT	the	en	en	en	G_V	0	0
13014	G_N	problem	en	en	univ	DT	0	0
13015	G_X	.	univ	en	en	G_N	0	0
13016	PSP	After	en	univ	en	G_X	0	0
13017	G_V	moving	en	en	en	PSP	0	0
13018	PSP	out	en	en	en	G_V	0	0
13019	PSP	of	en	en	en	PSP	0	0
13020	G_PRP	this	en	en	en	PSP	0	0
13021	G_N	place	en	en	en	G_PRP	0	0
13022	G_PRP	I	en	en	en	G_N	0	0
13023	G_V	realized	en	en	en	G_PRP	0	0
13024	G_PRP	I	en	en	en	G_V	0	0
13025	G_V	was	en	en	en	G_PRP	0	0
13026	G_V	living	en	en	en	G_V	0	0
13027	PSP	in	en	en	en	G_V	0	0
13028	G_N	heaven	en	en	univ	PSP	0	0
13029	G_X	,	univ	en	en	G_N	0	0
13030	DT	the	en	univ	en	G_X	0	0
13031	G_J	outside	en	en	en	DT	0	0
13032	G_N	world	en	en	en	G_J	0	0
13033	G_V	is	en	en	en	G_N	0	0
13034	G_R	so	en	en	en	G_V	0	0
13035	G_J	sick	en	en	univ	G_R	0	0
13036	G_X	,	univ	en	en	G_J	0	0
13037	G_R	so	en	univ	en	G_X	0	0
13038	G_J	crowded	en	en	univ	G_R	0	0
13039	G_X	,	univ	en	en	G_J	0	0
13040	G_R	so	en	univ	en	G_X	0	0
13041	G_J	many	en	en	en	G_R	0	0
13042	G_N	people	en	en	en	G_J	0	0
13043	PSP	around	en	en	univ	G_N	0	0
13044	G_X	,	univ	en	en	PSP	0	0
13045	G_N	horns	en	univ	univ	G_X	0	0
13046	G_X	,	univ	en	en	G_N	0	0
13047	G_V	yelling	en	univ	en	G_X	0	0
13048	CC	at	en	en	en	G_V	0	0
13049	DT	each	en	en	en	CC	0	0
13050	G_J	other	en	en	en	DT	0	0
13051	G_PRT	etc	en	en	univ	G_J	0	0
13052	G_X	...	univ	en	en	G_PRT	0	0
13053	PSP	inside	en	univ	acro	G_X	0	0
13054	G_N	IITB	acro	en	en	PSP	0	0
13055	PSP	inside	en	acro	en	G_N	0	0
13056	DT	the	en	en	en	PSP	0	0
13057	G_J	only	en	en	en	DT	0	0
13058	G_N	noise	en	en	en	G_J	0	0
13059	G_V	was	en	en	en	G_N	0	0
13060	PSP	of	en	en	en	G_V	0	0
13061	DT	the	en	en	en	PSP	0	0
13062	G_J	calm	en	en	en	DT	0	0
13063	G_N	campus	en	en	en	G_J	0	0
13064	PSP	and	en	en	en	G_N	0	0
13065	DT	the	en	en	en	PSP	0	0
13066	G_J	breezy	en	en	en	DT	0	0
13067	G_N	trees	en	en	univ	G_J	0	0
13068	G_X	...	univ	en	en	G_N	0	0
13069	G_PRP	I	en	univ	en	G_X	0	0
13070	G_V	Love	en	en	acro	G_PRP	0	0
13071	G_N	IITB	acro	en	en	G_V	0	0
13072	PSP	like	en	acro	en	G_N	0	0
13073	G_N	anything	en	en	en	PSP	0	0
13074	PSP	and	en	en	en	G_N	0	0
13075	G_PRP	I	en	en	en	PSP	0	0
13076	G_V	miss	en	en	en	G_PRP	0	0
13077	DT	it	en	en	en	G_V	0	0
13078	PSP	to	en	en	en	DT	0	0
13079	DT	the	en	en	en	PSP	0	0
13080	G_N	core	en	en	univ	DT	0	0
13081	G_X	...	univ	en	univ	G_N	0	0
13082	G_PRT	MUAAhh	univ	univ	en	G_X	0	0
13083	PSP	to	en	univ	acro	G_PRT	0	0
13084	G_N	IITB	acro	en		PSP	0	0
13085	G_X	???	univ		univ		0	0
13086	G_X	????	univ	univ	univ	G_X	0	0
13087	G_X	????	univ	univ	univ	G_X	0	0
13088	G_X	????	univ	univ	univ	G_X	0	0
13089	G_X	??	univ	univ	univ	G_X	0	0
13090	G_X	????	univ	univ	univ	G_X	0	0
13091	G_X	??	univ	univ	univ	G_X	0	0
13092	G_X	????	univ	univ	univ	G_X	0	0
13093	G_X	???	univ	univ	univ	G_X	0	0
13094	G_X	??	univ	univ	univ	G_X	0	0
13095	G_X	/	univ	univ	univ	G_X	0	0
13096	E	:)	univ	univ		G_X	0	0
13097	$	#254	univ		univ		0	1
13098	G_X	[	univ	univ	acro	$	0	0
13099	G_X	M2K	acro	univ	univ	G_X	0	0
13100	G_X	]:	univ	acro	en	G_X	0	0
13101	G_V	Welcome	en	univ	en	G_X	0	0
13102	PSP	to	en	en	en	G_V	0	0
13103	DT	the	en	en	en	PSP	0	0
13104	G_N	club	en	en	univ	DT	0	0
13105	G_X	[\\m/]	univ	en	en	G_N	0	0
13106	G_V	bet	en	univ	en	G_X	0	0
13107	DT	your	en	en	en	G_V	0	0
13108	G_N	stories	en	en	en	DT	0	0
13109	G_V	aren't	en	en	en	G_N	0	0
13110	G_R	as	en	en	en	G_V	0	0
13111	G_J	entertaining	en	en	en	G_R	0	0
13112	PSP	as	en	en	en	G_J	0	0
13113	G_PRP	mine	en	en	univ	PSP	0	0
13114	E	;)	univ	en		G_PRP	0	0
13115	$	#253	univ		univ		0	1
13116	G_X	:	univ	univ	univ	$	0	0
13117	G_X	[\\m/]	univ	univ	en	G_X	0	0
13118	G_PRP	I	en	univ	en	G_X	0	0
13119	G_V	am	en	en	en	G_PRP	0	0
13120	DT	the	en	en	en	G_V	0	0
13121	G_J	same	en	en	en	DT	0	0
13122	G_N	person	en	en	en	G_J	0	0
13123	G_PRP	who	en	en	en	G_N	0	0
13124	G_V	wrote	en	en	univ	G_PRP	0	0
13125	$	#242	univ	en	univ	G_V	0	1
13126	G_X	.	univ	univ	en	$	0	0
13127	PSP	From	en	univ	en	G_X	0	0
13128	G_R	now	en	en	en	PSP	0	0
13129	PSP	on	en	en	en	G_R	0	0
13130	G_PRP	I	en	en	en	PSP	0	0
13131	G_V	am	en	en	en	G_PRP	0	0
13132	G_V	planning	en	en	en	G_V	0	0
13133	PSP	to	en	en	en	G_V	0	0
13134	G_V	mention	en	en	en	PSP	0	0
13135	DT	my	en	en	en	G_V	0	0
13136	G_N	selection	en	en	en	DT	0	0
13137	PSP	of	en	en	en	G_N	0	0
13138	G_N	confessions	en	en	en	PSP	0	0
13139	PSP	in	en	en	en	G_N	0	0
13140	DT	my	en	en	en	PSP	0	0
13141	G_N	resume	en	en	univ	DT	0	0
13142	G_X	.	univ	en	en	G_N	0	0
13143	G_PRP	I	en	univ	en	G_X	0	0
13144	G_V	don't	en	en	en	G_PRP	0	0
13145	G_V	have	en	en	en	G_V	0	0
13146	G_N	anything	en	en	en	G_V	0	0
13147	PSP	to	en	en	en	G_N	0	0
13148	G_V	write	en	en	en	PSP	0	0
13149	PSP	and	en	en	en	G_V	0	0
13150	G_J	next	en	en	en	PSP	0	0
13151	G_X	sem	en	en	en	G_J	0	0
13152	G_PRP	I	en	en	en	G_X	0	0
13153	G_V	would	en	en	en	G_PRP	0	0
13154	G_V	be	en	en	en	G_V	0	0
13155	G_V	sitting	en	en	en	G_V	0	0
13156	PSP	for	en	en	en	G_V	0	0
13157	G_N	placements	en	en	univ	PSP	0	0
13158	G_X	.	univ	en	univ	G_N	0	0
13159	E	:D	univ	univ	univ	G_X	0	0
13160	G_X	.	univ	univ	univ	E	0	0
13161	G_X	.	univ	univ	en	G_X	0	0
13162	PSP	By	en	univ	en	G_X	0	0
13163	DT	the	en	en	en	PSP	0	0
13164	G_N	way	en	en	univ	DT	0	0
13165	G_X	,	univ	en	univ	G_N	0	0
13166	$	#231	univ	univ	en	G_X	0	1
13167	G_V	was	en	univ	en	$	0	0
13168	G_R	also	en	en	en	G_V	0	0
13169	PSP	from	en	en	en	G_R	0	0
13170	G_PRP	me	en	en	univ	PSP	0	0
13171	G_X	...	univ	en	en	G_PRP	0	0
13172	PSP	and	en	univ	en	G_X	0	0
13173	G_PRP	I	en	en	en	PSP	0	0
13174	G_V	was	en	en	en	G_PRP	0	0
13175	G_V	planning	en	en	en	G_V	0	0
13176	PSP	to	en	en	en	G_V	0	0
13177	G_V	hit	en	en	en	PSP	0	0
13178	G_PRP	that	en	en	en	G_V	0	0
13179	DT	4thie	en	en	en	G_PRP	0	0
13180	G_N	bitch	en	en	en	DT	0	0
13181	G_J	hard	en	en	univ	G_N	0	0
13182	G_X	...	univ	en	hi	G_J	0	0
13183	G_X	Behanchod	hi	univ	en	G_X	0	0
13184	G_N	4thie	en	hi	hi	G_X	0	0
13185	G_V	hoke	hi	en	en	G_N	0	0
13186	G_N	freshie	en	hi	en	G_V	0	0
13187	G_N	type	en	en	hi	G_N	0	0
13188	G_N	chutiyap	hi	en	hi	G_N	0	0
13189	G_V	karta	hi	hi	hi	G_N	0	0
13190	G_V	hai	hi	hi	univ	G_V	0	0
13191	G_X	.	univ	hi		G_V	0	0
13192	#	#252	univ		univ		1	0
13193	G_X	:	univ	univ	en	#	0	0
13194	G_PRP	I	en	univ	en	G_X	0	0
13195	G_V	am	en	en	en	G_PRP	0	0
13196	G_R	not	en	en	en	G_V	0	0
13197	DT	an	en	en	ne	G_R	0	0
13198	G_N	IITian	ne	en	en	DT	0	0
13199	PSP	but	en	ne	en	G_N	0	0
13200	G_PRP	this	en	en	en	PSP	0	0
13201	G_V	is	en	en	en	G_PRP	0	0
13202	CC	for	en	en	en	G_V	0	0
13203	DT	a	en	en	en	CC	0	0
13204	G_N	guy	en	en	en	DT	0	0
13205	PSP	in	en	en	acro	G_N	0	0
13206	G_N	IITB	acro	en	en	PSP	0	0
13207	G_X	Mech	en	acro	univ	G_N	0	0
13208	G_X	.	univ	en	ne	G_X	0	0
13209	G_N	T.S.	ne	univ	en	G_X	0	0
13210	G_N	you're	en	ne	en	G_N	0	0
13211	DT	an	en	en	en	G_N	0	0
13212	G_J	overgrown	en	en	en	DT	0	0
13213	G_J	pompous	en	en	en	G_J	0	0
13214	G_J	inflated	en	en	en	G_J	0	0
13215	G_N	braggart	en	en	univ	G_J	0	0
13216	G_X	,	univ	en	en	G_N	0	0
13217	G_V	stop	en	univ	en	G_X	0	0
13218	G_V	flaunting	en	en	en	G_V	0	0
13219	G_PRP	that	en	en	en	G_V	0	0
13220	G_N	you're	en	en	en	G_PRP	0	0
13221	DT	an	en	en	ne	G_N	0	0
13222	G_N	IITian	ne	en	univ	DT	0	0
13223	G_X	.	univ	ne	en	G_N	0	0
13224	DT	Some	en	univ	en	G_X	0	0
13225	PSP	of	en	en	en	DT	0	0
13226	G_PRP	you	en	en	en	PSP	0	0
13227	G_V	deserve	en	en	en	G_PRP	0	0
13228	G_V	respect	en	en	en	G_V	0	0
13229	PSP	but	en	en	en	G_V	0	0
13230	G_R	not	en	en	en	PSP	0	0
13231	G_N	guys	en	en	en	G_R	0	0
13232	PSP	like	en	en	en	G_N	0	0
13233	G_PRP	you	en	en	en	PSP	0	0
13234	G_PRP	who	en	en	en	G_PRP	0	0
13235	G_V	don't	en	en	en	G_PRP	0	0
13236	G_V	respect	en	en	en	G_V	0	0
13237	G_N	girls	en	en	en	G_V	0	0
13238	PSP	and	en	en	en	G_N	0	0
13239	G_V	treat	en	en	en	PSP	0	0
13240	G_PRP	them	en	en	en	G_V	0	0
13241	PSP	as	en	en	en	G_PRP	0	0
13242	G_N	objects	en	en	univ	PSP	0	0
13243	G_X	.	univ	en	en	G_N	0	0
13244	G_PRP	I	en	univ	en	G_X	0	0
13245	G_V	have	en	en	en	G_PRP	0	0
13246	G_V	said	en	en	en	G_V	0	0
13247	DT	all	en	en	en	G_V	0	0
13248	G_PRP	this	en	en	en	DT	0	0
13249	PSP	on	en	en	en	G_PRP	0	0
13250	DT	your	en	en	en	PSP	0	0
13251	G_N	face	en	en	en	DT	0	0
13252	G_R	too	en	en	en	G_N	0	0
13253	PSP	so	en	en	en	G_R	0	0
13254	DT	it	en	en	en	PSP	0	0
13255	G_V	won't	en	en	en	DT	0	0
13256	G_V	be	en	en	en	G_V	0	0
13257	G_R	that	en	en	en	G_V	0	0
13258	G_J	hard	en	en	en	G_R	0	0
13259	CC	for	en	en	en	G_J	0	0
13260	G_PRP	you	en	en	en	CC	0	0
13261	PSP	to	en	en	en	G_PRP	0	0
13262	G_V	guess	en	en	en	PSP	0	0
13263	G_PRP	who	en	en	en	G_V	0	0
13264	G_PRP	this	en	en	en	G_PRP	0	0
13265	G_V	is	en	en	univ	G_PRP	0	0
13266	G_X	.	univ	en	en	G_V	0	0
13267	G_R	Just	en	univ	en	G_X	0	0
13268	DT	a	en	en	en	G_R	0	0
13269	G_J	last	en	en	en	DT	0	0
13270	G_N	reminder	en	en	en	G_J	0	0
13271	G_V	start	en	en	en	G_N	0	0
13272	G_V	respecting	en	en	en	G_V	0	0
13273	G_N	girls	en	en	en	G_V	0	0
13274	PSP	before	en	en	en	G_N	0	0
13275	DT	its	en	en	en	PSP	0	0
13276	G_R	too	en	en	en	DT	0	0
13277	G_J	late	en	en	univ	G_R	0	0
13278	G_X	.	univ	en	en	G_J	0	0
13279	G_PRP	They	en	univ	en	G_X	0	0
13280	G_V	aren't	en	en	en	G_PRP	0	0
13281	G_N	toys	en	en	en	G_V	0	0
13282	CC	for	en	en	en	G_N	0	0
13283	G_PRP	you	en	en	en	CC	0	0
13284	PSP	to	en	en	en	G_PRP	0	0
13285	G_V	mess	en	en	en	PSP	0	0
13286	G_R	around	en	en	univ	G_V	0	0
13287	G_X	!	univ	en	en	G_R	0	0
13288	PSP	With	en	univ	en	G_X	0	0
13289	G_N	love	en	en	univ	PSP	0	0
13290	G_X	,	univ	en	en	G_N	0	0
13291	DT	your	en	univ	ne	G_X	0	0
13292	G_N	Lucknow	ne	en	en	DT	0	0
13293	G_V	schoolmate	en	ne	univ	G_N	0	0
13294	G_X	.	univ	en	en	G_V	0	0
13295	G_PRP	I	en	univ	en	G_X	0	0
13296	G_V	wish	en	en	en	G_PRP	0	0
13297	G_PRP	I	en	en	en	G_V	0	0
13298	G_R	never	en	en	en	G_PRP	0	0
13299	G_V	had	en	en	en	G_R	0	0
13300	DT	a	en	en	en	G_V	0	0
13301	G_N	person	en	en	en	DT	0	0
13302	PSP	like	en	en	en	G_N	0	0
13303	G_PRP	you	en	en	en	PSP	0	0
13304	PSP	in	en	en	en	G_PRP	0	0
13305	DT	my	en	en	en	PSP	0	0
13306	G_N	life	en	en	en	DT	0	0
13307	PSP	and	en	en	en	G_N	0	0
13308	G_PRP	I	en	en	en	PSP	0	0
13309	G_V	am	en	en	en	G_PRP	0	0
13310	G_V	ashamed	en	en	en	G_V	0	0
13311	G_PRP	that	en	en	en	G_V	0	0
13312	G_PRP	I	en	en	en	G_PRP	0	0
13313	G_V	called	en	en	en	G_PRP	0	0
