 0 1 2
12202 to en G_PRT
12203 her en G_PRP
12204 . univ G_X
12205 #### #### ####
12206 You en G_PRP
12207 should en G_V
12208 have en G_V
12209 borrowed en G_V
12210 \ univ G_N
12211 "	univ	G_X
Vernier	ne	G_N
Callipers\	ne	G_N
" univ G_X
12212 from en PSP
12213 the en DT
12214 lab en G_N
12215 ...!! univ G_X
12216 :P univ E
12217 #### #### ####
12218 dost hi G_N
12219 borrow en G_V
12220 her en G_PRP
12221 water en G_N
12222 bottle en G_N
12223 :D univ E
12224 #### #### ####
12225 #261 univ #
12226 : univ G_X
12227 Hi hi PSP
12228 admin en G_N
12229 , univ G_X
12230 now en G_R
12231 you en G_PRP
12232 have en G_V
12233 done en G_V
12234 enough en G_R
12235 of en PSP
12236 shit en G_PRT
12237 , univ G_X
12238 now en G_R
12239 do hi G_V
12240 something en G_N
12241 for en PSP
12242 the en DT
12243 guys en G_N
12244 still en G_R
12245 suffering en G_V
12246 at en PSP
12247 IITB acro G_N
12248 , univ G_X
12249 do hi G_V
12250 arrange en G_V
12251 socials en G_N
12252 with en PSP
12253 Sophia ne G_N
12254 and en CC
12255 other en G_J
12256 colleges en G_N
12257 , univ G_X
12258 then en G_R
12259 you en G_PRP
12260 will en G_V
12261 get en G_V
12262 news en G_N
12263 of en PSP
12264 things en G_N
12265 worthy en G_J
12266 of en PSP
12267 confessing en G_V
12268 !!! univ G_X
12269 #### #### ####
12270 From en PSP
12271 one en G_SYM
12272 admin en G_N
12273 to en G_PRT
12274 another en DT
12275 _/\\_ univ E
12276 sometimes en G_R
12277 even en G_R
12278 we en G_PRP
12279 feel en G_V
12280 we en G_PRP
12281 are hi PSP
12282 not en G_PRT
12283 worthy en G_J
12284 of en PSP
12285 knowing en G_V
12286 Eddie ne G_N
12287 , univ G_X
12288 our en DT
12289 super en G_J
12290 senior en G_N
12291 . univ G_X
12292 ~ univ G_X
12293 Jerry ne G_N
12294 #### #### ####
12295 Well en G_PRT
12296 the en DT
12297 reason en G_N
12298 we en G_PRP
12299 have en G_V
12300 so en G_R
12301 much en G_J
12302 stuff en G_N
12303 worth en G_N
12304 confessing en G_V
12305 about en PSP
12306 is en G_V
12307 because en PSP
12308 we en G_PRP
12309 actually en G_R
12310 went en G_V
12311 out en G_PRT
12312 and en CC
12313 did en G_V
12314 stuff en G_N
12315 instead en G_R
12316 of en PSP
12317 sitting en G_V
12318 on en PSP
12319 Facebook ne G_N
12320 ( univ G_X
12321 we en G_PRP
12322 didn't en G_V
12323 even en G_R
12324 have en G_V
12325 the en DT
12326 Internet en G_X
12327 ) univ G_X
12328 . univ G_X
12329 Go en G_PRT
12330 ahead en G_R
12331 , univ G_X
12332 try en G_V
12333 arranging en G_V
12334 a en DT
12335 social en G_N
12336 , univ G_X
12337 you en G_PRP
12338 will en G_V
12339 automatically en G_R
12340 interact en G_V
12341 with en PSP
12342 real en G_J
12343 girls en G_N
12344 , univ G_X
12345 instead en G_R
12346 of en PSP
12347 the en DT
12348 pornstars en G_N
12349 you're en G_N
12350 probably en G_R
12351 more en G_SYM
12352 used en G_V
12353 to en G_PRT
12354 :p univ E
12355 ~ univ G_X
12356 Ed ne G_N
12357 #### #### ####
12358 Eddie ne G_N
12359 ... univ G_X
12360 _/\\_ univ E
12361 :D univ E
12362 #### #### ####
12363 Hahaha univ G_PRT
12364 . univ G_X
12365 Good en G_J
12366 reply en G_V
12367 #### #### ####
12368 #260 univ $
12369 : univ G_X
12370 Hell en G_PRT
12371 yeah en G_PRT
12372 ! univ G_X
12373 Scored en G_V
12374 . univ G_X
12375 Before en CC
12376 . univ G_X
12377 Graduating en G_V
12378 . univ G_X
12379 #### #### ####
12380 Seriously en G_R
12381 , univ G_X
12382 this en G_PRP
12383 is en G_V
12384 the en DT
12385 highlight en G_N
12386 of en PSP
12387 your en DT
12388 life en G_N
12389 ? univ G_X
12390 #### #### ####
12391 Hey en G_PRT
12392 dont en G_V
12393 rain en G_V
12394 on en CC
12395 the en DT
12396 poor en G_J
12397 guy's en G_N
12398 parade en G_N
12399 . univ G_X
12400 Some en DT
12401 poor en G_J
12402 IITians ne G_N
12403 have en G_V
12404 had en G_V
12405 to en CC
12406 wait en G_V
12407 several en G_J
12408 years en G_N
12409 after en PSP
12410 IIT acro G_N
12411 to en CC
12412 score en G_N
12413 #### #### ####
12414 @emp univ @
12415 : univ G_X
12416 What en G_PRP
12417 u en G_PRP
12418 got en G_V
12419 man en G_N
12420 ....???? univ G_X
12421 It en DT
12422 is en G_V
12423 written en G_V
12424 by en PSP
12425 a en DT
12426 girl en G_N
12427 and en PSP
12428 as en PSP
12429 u en G_PRP
12430 r en G_V
12431 not en G_R
12432 Indian ne G_J
12433 u en G_PRP
12434 may en G_V
12435 not en G_R
12436 know en G_V
12437 what en G_PRP
12438 is en G_V
12439 \ univ G_X
12440 "	univ	G_X
SCORE\	en	G_X
" univ G_X
12441 !!! univ G_X
12442 #### #### ####
12443 I en G_PRP
12444 believe en G_V
12445 an en DT
12446 incomplete en G_J
12447 confession en G_N
12448 is en G_V
12449 an en DT
12450 inconclusive en G_J
12451 confession en G_N
12452 . univ G_X
12453 The en DT
12454 guy en G_N
12455 is en G_V
12456 only en G_R
12457 stating en G_V
12458 the en DT
12459 obvious en G_J
12460 ? univ G_X
12461 you en G_PRP
12462 have en G_V
12463 to en PSP
12464 score en G_V
12465 enough en G_R
12466 to en PSP
12467 pass en G_V
12468 anyway en G_R
12469 otherwise en G_R
12470 how en G_R
12471 else en G_R
12472 will en G_V
12473 you en G_PRP
12474 graduate en G_V
12475 ? univ G_X
12476 ;-) univ E
12477 #### #### ####
12478 #259 univ $
12479 : univ G_X
12480 One en $
12481 of en CC
12482 he en G_PRP
12483 tricks en G_V
12484 I en G_PRP
12485 have en G_V
12486 used en G_V
12487 several en G_J
12488 times en G_N
12489 successfully en G_R
12490 in en PSP
12491 order en G_V
12492 to en CC
12493 get en G_V
12494 an en CC
12495 II en G_N
12496 instead en G_R
12497 of en CC
12498 FR acro G_N
12499 or en PSP
12500 XX acro E
12501 especially en G_R
12502 when en G_R
12503 bunking en G_V
12504 an en CC
12505 endsem en G_N
12506 , univ G_X
12507 is en G_V
12508 to en CC
12509 buy en G_V
12510 ayurvedic hi G_J
12511 Jivodaya ne G_N
12512 Netraprabha ne G_N
12513 eyedrops en G_N
12514 , univ G_X
12515 bunk en G_V
12516 the en DT
12517 endsem en G_N
12518 , univ G_X
12519 halfway en G_R
12520 thru en PSP
12521 go en G_V
12522 to en CC
12523 prof's en G_N
12524 office en G_N
12525 ( univ G_X
12526 when en G_R
12527 you en G_PRP
12528 know en G_V
12529 the en DT
12530 lab en G_N
12531 sidey en G_X
12532 or en PSP
12533 the en DT
12534 TA acro G_X
12535 is en G_V
12536 invigilating en G_V
12537 ) univ G_X
12538 put en G_V
12539 1 univ $
12540 drop en G_N
12541 of en CC
12542 Netraprabha ne G_X
12543 in en PSP
12544 each en DT
12545 eye en G_N
12546 and en PSP
12547 enter en G_V
12548 the en DT
12549 office en G_N
12550 ( univ G_X
12551 you en G_PRP
12552 need en G_V
12553 to en CC
12554 do en G_V
12555 this en G_PRP
12556 real en G_J
12557 quick en G_R
12558 ) univ G_X
12559 . univ G_X
12560 By en PSP
12561 this en G_PRP
12562 time en G_N
12563 your en DT
12564 eyes en G_N
12565 will en G_V
12566 be en G_V
12567 super en G_R
12568 red en G_J
12569 watering en G_J
12570 and en PSP
12571 dark en G_J
12572 black en G_J
12573 tears en G_N
12574 will en G_V
12575 be en G_V
12576 running en G_V
12577 down en G_PRT
12578 your en DT
12579 face en G_N
12580 , univ G_X
12581 this en G_PRP
12582 is en G_V
12583 when en G_R
12584 you en G_PRP
12585 lean en G_V
12586 on en CC
12587 his en G_PRP
12588 desk en G_N
12589 and en PSP
12590 pathetically en G_R
12591 tell en G_V
12592 the en DT
12593 prof en G_N
12594 you en G_PRP
12595 have en G_V
12596 acute en G_J
12597 contagious en G_J
12598 viral en G_J
12599 conjunctivitis en G_N
12600 and en PSP
12601 you en G_PRP
12602 are en G_V
12603 very en G_R
12604 sorry en G_J
12605 that en G_PRP
12606 you en G_PRP
12607 couldn't en G_V
12608 attend en G_V
12609 the en DT
12610 endsem en G_N
12611 . univ G_X
12612 By en PSP
12613 this en G_PRP
12614 time en G_N
12615 your en DT
12616 eyes en G_N
12617 will en G_V
12618 be en G_V
12619 blood en G_J
12620 red en G_J
12621 burning en G_V
12622 and en PSP
12623 tears en G_N
12624 will en G_V
12625 be en G_V
12626 streaming en G_V
12627 onto en CC
12628 the en DT
12629 prof's en G_N
12630 desk en G_N
12631 , univ G_X
12632 he en G_PRP
12633 will en G_V
12634 jump en G_V
12635 back en G_R
12636 in en PSP
12637 fear en G_N
12638 of en CC
12639 contamination en G_N
12640 and en PSP
12641 scream en G_V
12642 at en CC
12643 you en G_PRP
12644 to en CC
12645 get en G_V
12646 the en DT
12647 fuck en G_N
12648 out en PSP
12649 of en CC
12650 his en G_PRP
12651 office en G_N
12652 . univ G_X
12653 Of en PSP
12654 course en G_N
12655 you en G_PRP
12656 need en G_V
12657 to en CC
12658 do en G_V
12659 all en DT
12660 this en G_PRP
12661 in en PSP
12662 less en G_J
12663 than en PSP
12664 30 univ $
12665 seconds en G_N
12666 , univ G_X
12667 because en PSP
12668 that's en G_V
12669 when en G_R
12670 the en DT
12671 eye en G_N
12672 drops en G_N
12673 have en G_V
12674 finished en G_V
12675 their en DT
12676 initial en G_J
12677 burning en G_V
12678 effect en G_N
12679 and en PSP
12680 your en DT
12681 eyes en G_N
12682 now en G_R
12683 feel en G_V
12684 cool en G_J
12685 and en PSP
12686 heavenly en G_J
12687 peaceful en G_J
12688 ( univ G_X
12689 careful en G_J
12690 the en DT
12691 fucking en G_J
12692 drops en G_N
12693 are en G_V
12694 addictive en G_J
12695 ) univ G_X
12696 and en PSP
12697 the en DT
12698 redness en G_J
12699 goes en G_V
12700 away en G_R
12701 . univ G_X
12702 I en G_PRP
12703 have en G_V
12704 conned en G_V
12705 profs en G_X
12706 4 univ $
12707 times en G_N
12708 with en CC
12709 this en G_PRP
12710 tactic en G_N
12711 , univ G_X
12712 successfully en G_R
12713 getting en G_V
12714 II en G_N
12715 instead en G_R
12716 of en CC
12717 XX acro G_X
12718 and en PSP
12719 getting en G_V
12720 an en CC
12721 entire en G_J
12722 summer/winter en G_N
12723 to en CC
12724 mug en G_N
12725 at en CC
12726 leisure en G_N
12727 . univ G_X
12728 #### #### ####
12729 Awesome en G_J
12730 even en G_R
12731 if en PSP
12732 fake en G_J
12733 sounding en G_V
12734 #### #### ####
12735 II en G_N
12736 does en G_V
12737 not en G_R
12738 warrant en G_V
12739 you en G_PRP
12740 a en DT
12741 re-exam en G_N
12742 . univ G_X
12743 DUGC acro G_N
12744 takes en G_V
12745 ( univ G_X
12746 up en G_PRT
12747 ) univ G_X
12748 your en DT
12749 case en G_N
12750 and en PSP
12751 then en G_R
12752 decides en G_V
12753 whether en PSP
12754 or en PSP
12755 not en G_R
12756 you en G_PRP
12757 deserve en G_V
12758 one en $
12759 . univ G_X
12760 #### #### ####
12761 I en G_PRP
12762 did en G_V
12763 this en G_PRP
12764 twice en G_SYM
12765 , univ G_X
12766 by en PSP
12767 getting en G_V
12768 a en DT
12769 ' univ G_X
12770 pink en G_J
12771 ' univ G_X
12772 slip en G_N
12773 after en PSP
12774 convincing en G_V
12775 the en DT
12776 doc en G_N
12777 that en G_PRP
12778 I en G_PRP
12779 ' univ G_X
12780 fainted en G_V
12781 ' univ G_X
12782 #### #### ####
12783 #258 univ $
12784 [ univ G_X
12785 M2K acro G_X
12786 ]: univ G_X
12787 back en G_R
12788 in en PSP
12789 the en DT
12790 ' univ G_X
12791 90s univ $
12792 H9 univ $
12793 used en G_V
12794 to en CC
12795 organize en G_V
12796 \ univ G_X
12797 "	univ	G_X
socials\	en	G_N
" univ G_X
12798 with en CC
12799 Sophia ne G_N
12800 college en G_N
12801 . univ G_X
12802 Essentially en G_R
12803 we en G_PRP
12804 would en G_V
12805 arrange en G_V
12806 mega en G_J
12807 booze en G_N
12808 , univ G_X
12809 weed en G_N
12810 etc en G_X
12811 , univ G_X
12812 hire en G_V
12813 a en DT
12814 bus en G_N
12815 and en PSP
12816 send en G_V
12817 it en DT
12818 to en CC
12819 Sophia ne G_N
12820 , univ G_X
12821 they en G_PRP
12822 would en G_V
12823 fill en G_V
12824 it en DT
12825 with en CC
12826 all en DT
12827 sorts en G_X
12828 of en CC
12829 girls en G_N
12830 , univ G_X
12831 bus en G_N
12832 comes en G_V
12833 back en G_R
12834 to en CC
12835 H9 univ $
12836 , univ G_X
12837 party en G_N
12838 happens en G_V
12839 in en PSP
12840 the en DT
12841 party en G_N
12842 hall en G_N
12843 on en CC
12844 top en G_J
12845 on en CC
12846 the en DT
12847 mess en G_N
12848 hall en G_N
12849 ... univ G_X
12850 Everyone en G_X
12851 would en G_V
12852 be en G_V
12853 drunk en G_J
12854 and en PSP
12855 wasted en G_V
12856 , univ G_X
12857 and en PSP
12858 boys en G_N
12859 & en PSP
12860 girls en G_N
12861 all en DT
12862 had en G_V
12863 fun en G_N
12864 ;) univ E
12865 Then en G_R
12866 in en PSP
12867 1997 univ $
12868 some en DT
12869 moron en G_N
12870 OD'd en G_V
12871 and en PSP
12872 created en G_V
12873 a en DT
12874 public en G_J
12875 nuisance en G_N
12876 , univ G_X
12877 and en PSP
12878 all en DT
12879 socials en G_N
12880 got en G_V
12881 banned en G_V
12882 . univ G_X
12883 No en G_R
12884 more en G_J
12885 Sophia ne G_N
12886 socials en G_N
12887 after en PSP
12888 that en G_PRP
12889 :( univ E
12890 . univ G_X
12891 . univ G_X
12892 . univ G_X
12893 . univ G_X
12894 Here en G_R
12895 is en G_V
12896 a en DT
12897 photo en G_N
12898 of en CC
12899 the en DT
12900 last en G_J
12901 social en G_N
12902 held en G_V
12903 at en CC
12904 H9 univ G_X
12905 terrace en G_X
12906 on en CC
12907 4 en PSP
12908 Feb en G_X
12909 1997 univ $
12910 . univ G_X
12911 I en G_PRP
12912 am en G_V
12913 one en $
12914 of en CC
12915 the en DT
12916 people en G_N
12917 in en PSP
12918 it en DT
12919 ! univ G_X
12920 #### #### ####
12921 Eddie ne G_N
12922 , univ G_X
12923 You en G_PRP
12924 are en G_V
12925 a en DT
12926 guy(provable en G_N
12927 ! univ G_X
12928 ) univ G_X
12929 . univ G_X
12930 My en DT
12931 observations en G_N
12932 on en CC
12933 your en DT
12934 commenting en G_V
12935 style en G_N
12936 and en PSP
12937 a en DT
12938 comparative en G_J
12939 observation en G_N
12940 on en CC
12941 the en DT
12942 guys en G_N
12943 in en PSP
12944 that en DT
12945 photo en G_N
12946 , univ G_X
12947 you en G_PRP
12948 must en G_V
12949 be en G_V
12950 the en DT
12951 guy en G_N
12952 raising en G_V
12953 his en G_PRP
12954 left en G_J
12955 hand en G_N
12956 or en PSP
12957 the en DT
12958 guy en G_N
12959 in en PSP
12960 the en DT
12961 yellow en G_J
12962 shirt en G_N
12963 . univ G_X
12964 That en G_PRP
12965 s en G_V
12966 all en DT
12967 your en DT
12968 honor en G_N
12969 !!! univ G_X
12970 ;) univ E
12971 #### #### ####
12972 I en G_PRP
12973 Wonder en G_V
12974 who en G_PRP
12975 it en DT
12976 is en G_V
12977 ? univ G_X
12978 :-P univ E
12979 do en G_V
12980 i en G_PRP
12981 get en G_V
12982 beer en G_N
12983 and en PSP
12984 pizza en G_N
12985 as en PSP
12986 well en G_V
12987 m2k ne G_X
12988 ? univ G_X
12989 #### #### ####
12990 Valfi ne G_N
12991 ki hi PSP
12992 photo en G_N
12993 lag hi G_N
12994 rahi hi G_V
12995 hai hi G_PRT
12996 . univ G_X
12997 #### #### ####
12998 \ univ G_X
12999 "	univ	G_X
fill	en	G_V
it	en	DT
with	en	PSP
all	en	DT
sorts	en	G_N
of	en	PSP
girls\	en	G_N
" univ G_X
13000 . univ G_X
13001 . univ G_X
13002 WTF acro G_PRT
13003 ? univ G_X
13004 #### #### ####
13005 hiiii en G_PRT
13006 #### #### ####
13007 An en DT
13008 open en G_J
13009 invitation en G_N
13010 to en CC
13011 guess en G_V
13012 which en G_PRP
13013 one en $
13014 of en CC
13015 these en DT
13016 is en G_V
13017 me en G_PRP
13018 ;) univ E
13019 daaru hi G_N
13020 and en PSP
13021 pizza en G_N
13022 will en G_V
13023 flow en G_V
13024 without en PSP
13025 stopping en G_V
13026 when en G_R
13027 I en G_PRP
13028 ; univ G_X
13029 m en G_V
13030 next en G_J
13031 on en CC
13032 campus en G_N
13033 ( ne G_X
13034 for en CC
13035 a en DT
13036 few en G_J
13037 hours en G_N
13038 at en CC
13039 least en G_J
13040 ) univ G_X
13041 ~ univ G_X
13042 Ed ne G_X
13043 [ univ G_X
13044 PS en G_X
13045 : univ G_X
13046 I en G_PRP
13047 have en G_V
13048 never en G_R
13049 mentioned en G_V
13050 whether en PSP
13051 I en G_PRP
13052 was en G_V
13053 a en DT
13054 girl en G_N
13055 or en PSP
13056 a en DT
13057 guy en G_N
13058 , univ G_X
13059 so en G_R
13060 happy en G_J
13061 guessing en G_V
13062 ] univ G_X
13063 #### #### ####
13064 Dear en G_J
13065 confessor en G_N
13066 . univ G_X
13067 Well en G_PRT
13068 its en DT
13069 still en G_R
13070 on en G_R
13071 and en PSP
13072 these en DT
13073 days en G_N
13074 the en DT
13075 kids en G_N
13076 call en G_V
13077 it en DT
13078 \ univ G_X
13079 "	univ	G_X
mi	en	G_X
\	univ	G_X
" univ G_X
13080 #### #### ####
13081 Now en G_R
13082 I en G_PRP
13083 know en G_V
13084 American ne G_J
13085 pie en G_N
13086 was en G_V
13087 based en G_V
13088 on en PSP
13089 real en G_J
13090 life en G_N
13091 incident en G_N
13092 . univ G_X
13093 #### #### ####
13094 bhaiya hi G_N
13095 where en G_R
13096 r hi G_V
13097 u en G_PRP
13098 . univ G_X
13099 i en G_PRP
13100 can't en G_V
13101 spot en G_V
13102 u en G_PRP
13103 ....... univ G_X
13104 #### #### ####
13105 vapas hi G_N
13106 chalu hi G_V
13107 karwaaoo hi G_V
13108 yaar hi G_N
13109 #### #### ####
13110 What en G_PRP
13111 a en DT
13112 loss en G_N
13113 !!! univ G_X
13114 :( univ E
13115 #### #### ####
13116 o.O univ E
13117 :( univ E
13118 #### #### ####
13119 holy en G_J
13120 shit en G_N
13121 : univ G_X
13122 * univ G_X
13123 #### #### ####
13124 #258 univ $
13125 : univ G_X
13126 For en PSP
13127 all en DT
13128 you en G_PRP
13129 tharki hi G_J
13130 junta hi G_N
13131 out en PSP
13132 there en G_R
13133 ... univ G_X
13134 #### #### ####
13135 studdd en G_N
13136 !!!!!!!!!!!!!! univ G_X
13137 #### #### ####
13138 #257 univ $
13139 : univ G_X
13140 A en DT
13141 beautiful en G_J
13142 girl en G_N
13143 , univ G_X
13144 who en G_PRP
13145 is en G_V
13146 my en DT
13147 FB-friend en G_X
13148 since en PSP
13149 2011 univ $
13150 , univ G_X
13151 liked en G_V
13152 my en DT
13153 status en G_N
13154 today ne G_N
13155 for en PSP
13156 the en DT
13157 first en G_J
13158 time en G_N
13159 ever en G_R
13160 . univ G_X
13161 I en G_PRP
13162 am en G_V
13163 very^infinity en G_PRP
13164 happy en G_J
13165 . univ G_X
13166 :) univ E
13167 :) univ E
13168 #### #### ####
13169 Uhhh univ G_PRT
13170 what en G_PRP
13171 ever en G_R
13172 happened en G_V
13173 to en PSP
13174 the en DT
13175 \ univ G_X
13176 "	univ	G_X
this	en	G_PRP
page	en	G_N
is	en	G_V
dedicated	en	G_V
to	en	PSP
quality	en	G_J
confessions\	en	G_N
" univ G_X
13177 motto en G_N
13178 ? univ G_X
13179 I en G_PRP
13180 thought en G_V
13181 stuff en G_N
13182 like en PSP
13183 this en G_PRP
13184 made en G_V
13185 its en DT
13186 way en G_N
13187 to en PSP
13188 the en DT
13189 other en G_J
13190 confessions en G_N
13191 page en G_N
13192 ... univ G_X
13193 #### #### ####
13194 hey univ G_PRT
13195 buddy en G_N
13196 its en DT
13197 party en G_J
13198 time en G_N
13199 ..... univ G_X
13200 @ univ PSP
13201 #### #### ####
13202 same en G_J
13203 here en G_R
13204 bro en G_N
13205 same en G_J
13206 here en G_R
13207 .. univ G_X
13208 #### #### ####
13209 #256 univ $
13210 : univ G_X
13211 I en G_PRP
13212 never en G_R
13213 studied en G_V
13214 in hi PSP
13215 the en DT
13216 IIT acro G_N
13217 system en G_N
13218 . univ G_X
13219 When en G_R
13220 I en G_PRP
13221 was en G_V
13222 selected en G_V
13223 as en PSP
13224 faculty en G_N
13225 at en CC
13226 IITB acro G_N
13227 I en G_PRP
13228 was en G_V
13229 really en G_R
13230 tense en G_J
13231 to en PSP
13232 teach en G_V
13233 what en G_PRP
13234 I en G_PRP
13235 thought en G_V
13236 were en G_V
13237 super en G_J
13238 brilliant en G_J
13239 IITians ne G_N
13240 . univ G_X
13241 After en PSP
13242 a en DT
13243 few en G_J
13244 months en G_N
13245 months en G_N
13246 of en PSP
13247 joining en G_V
13248 I en G_PRP
13249 realized en G_V
13250 that en DT
13251 many en G_J
13252 of en PSP
13253 my en DT
13254 senior en G_N
13255 profs/colleagues en G_N
13256 are en G_V
13257 useless en G_J
13258 old en G_J
13259 farts en G_N
13260 who en G_PRP
13261 have en G_V
13262 worse en G_J
13263 teaching en G_N
13264 skill en G_N
13265 than en PSP
13266 me en G_PRP
13267 . univ G_X
13268 This en DT
13269 feeling en G_V
13270 boosted en G_V
13271 my en DT
13272 confidence en G_N
13273 and en PSP
13274 now ne G_R
13275 I'm en G_X
13276 having en G_V
