id	tag	word	label	prev_label
12910	G_V	giving	en	en
12911	G_N	JEE	acro	en
12912	CC	at	en	acro
12913	DT	all	en	en
12914	G_X	,	univ	en
12915	DT	all	en	univ
12916	DT	my	en	en
12917	G_J	first	en	en
12918	G_N	things	en	en
12919	G_V	started	en	en
12920	G_R	here	en	en
12921	G_X	,	univ	en
12922	DT	my	en	univ
12923	G_J	1st	univ	en
12924	G_N	love	en	univ
12925	G_X	,	univ	en
12926	G_J	1st	univ	univ
12927	G_N	jump	en	univ
12928	PSP	in	en	en
12929	DT	the	en	en
12930	G_N	swimming	en	en
12931	G_N	pool	en	en
12932	G_X	,	univ	en
12933	G_J	1st	univ	univ
12934	G_N	time	en	univ
12935	G_V	saw	en	en
12936	G_N	leopard	en	en
12937	PSP	in	en	en
12938	G_N	IITB	acro	en
12939	G_R	when	en	acro
12940	G_J	small	en	en
12941	G_X	,	univ	en
12942	G_J	1st	univ	univ
12943	G_N	dance	en	univ
12944	G_N	show	en	en
12945	G_X	,	univ	en
12946	G_J	1st	univ	univ
12947	G_N	cycle	en	univ
12948	$	one	en	en
12949	G_N	IITB	acro	en
12950	G_N	student	en	acro
12951	G_V	gifted	en	en
12952	G_PRP	me	en	en
12953	G_PRP	I	en	en
12954	G_V	used	en	en
12955	PSP	to	en	en
12956	G_V	bug	en	en
12957	G_PRP	him	en	en
12958	DT	all	en	en
12959	DT	the	en	en
12960	G_N	time	en	en
12961	PSP	to	en	en
12962	G_V	teach	en	en
12963	G_PRP	me	en	en
12964	G_X	.	univ	en
12965	G_PRP	I	en	univ
12966	G_V	attended	en	en
12967	G_N	Mood	en	en
12968	G_N	Indigo	ne	en
12969	CC	since	en	ne
12970	G_PRP	I	en	en
12971	G_V	was	en	en
12972	PSP	in	en	en
12973	G_J	4th	en	en
12974	G_N	grade	en	en
12975	PSP	till	en	en
12976	G_PRP	I	en	en
12977	G_V	turned	en	en
12978	$	23	univ	en
12979	PSP	without	en	univ
12980	G_N	fail	en	en
12981	G_X	...	univ	en
12982	DT	It	en	univ
12983	G_V	was	en	en
12984	PSP	like	en	en
12985	DT	a	en	en
12986	G_N	ritual	en	en
12987	PSP	to	en	en
12988	G_V	attend	en	en
12989	G_J	whether	en	en
12990	G_N	friends	en	en
12991	CC	with	en	en
12992	G_PRP	you	en	en
12993	PSP	or	en	en
12994	G_R	not	en	en
12995	G_X	,	univ	en
12996	PSP	and	en	univ
12997	G_V	being	en	en
12998	DT	a	en	en
12999	G_N	family	en	en
13000	G_N	member	en	en
13001	G_N	entry	en	en
13002	G_V	was	en	en
13003	G_R	very	en	en
13004	G_J	easy	en	en
13005	PSP	if	en	en
13006	G_R	not	en	en
13007	$	one	en	en
13008	G_N	phone	en	en
13009	G_N	call	en	en
13010	G_V	used	en	en
13011	PSP	to	en	en
13012	G_V	solve	en	en
13013	DT	the	en	en
13014	G_N	problem	en	en
13015	G_X	.	univ	en
13016	PSP	After	en	univ
13017	G_V	moving	en	en
13018	PSP	out	en	en
13019	PSP	of	en	en
13020	G_PRP	this	en	en
13021	G_N	place	en	en
13022	G_PRP	I	en	en
13023	G_V	realized	en	en
13024	G_PRP	I	en	en
13025	G_V	was	en	en
13026	G_V	living	en	en
13027	PSP	in	en	en
13028	G_N	heaven	en	en
13029	G_X	,	univ	en
13030	DT	the	en	univ
13031	G_J	outside	en	en
13032	G_N	world	en	en
13033	G_V	is	en	en
13034	G_R	so	en	en
13035	G_J	sick	en	en
13036	G_X	,	univ	en
13037	G_R	so	en	univ
13038	G_J	crowded	en	en
13039	G_X	,	univ	en
13040	G_R	so	en	univ
13041	G_J	many	en	en
13042	G_N	people	en	en
13043	PSP	around	en	en
13044	G_X	,	univ	en
13045	G_N	horns	en	univ
13046	G_X	,	univ	en
13047	G_V	yelling	en	univ
13048	CC	at	en	en
13049	DT	each	en	en
13050	G_J	other	en	en
13051	G_PRT	etc	en	en
13052	G_X	...	univ	en
13053	PSP	inside	en	univ
13054	G_N	IITB	acro	en
13055	PSP	inside	en	acro
13056	DT	the	en	en
13057	G_J	only	en	en
13058	G_N	noise	en	en
13059	G_V	was	en	en
13060	PSP	of	en	en
13061	DT	the	en	en
13062	G_J	calm	en	en
13063	G_N	campus	en	en
13064	PSP	and	en	en
13065	DT	the	en	en
13066	G_J	breezy	en	en
13067	G_N	trees	en	en
13068	G_X	...	univ	en
13069	G_PRP	I	en	univ
13070	G_V	Love	en	en
13071	G_N	IITB	acro	en
13072	PSP	like	en	acro
13073	G_N	anything	en	en
13074	PSP	and	en	en
13075	G_PRP	I	en	en
13076	G_V	miss	en	en
13077	DT	it	en	en
13078	PSP	to	en	en
13079	DT	the	en	en
13080	G_N	core	en	en
13081	G_X	...	univ	en
13082	G_PRT	MUAAhh	univ	univ
13083	PSP	to	en	univ
13084	G_N	IITB	acro	en
13085	G_X	???	univ	
13086	G_X	????	univ	univ
13087	G_X	????	univ	univ
13088	G_X	????	univ	univ
13089	G_X	??	univ	univ
13090	G_X	????	univ	univ
13091	G_X	??	univ	univ
13092	G_X	????	univ	univ
13093	G_X	???	univ	univ
13094	G_X	??	univ	univ
13095	G_X	/	univ	univ
13096	E	:)	univ	univ
13097	$	#254	univ	
13098	G_X	[	univ	univ
13099	G_X	M2K	acro	univ
13100	G_X	]:	univ	acro
13101	G_V	Welcome	en	univ
13102	PSP	to	en	en
13103	DT	the	en	en
13104	G_N	club	en	en
13105	G_X	[\\m/]	univ	en
13106	G_V	bet	en	univ
13107	DT	your	en	en
13108	G_N	stories	en	en
13109	G_V	aren't	en	en
13110	G_R	as	en	en
13111	G_J	entertaining	en	en
13112	PSP	as	en	en
13113	G_PRP	mine	en	en
13114	E	;)	univ	en
13115	$	#253	univ	
13116	G_X	:	univ	univ
13117	G_X	[\\m/]	univ	univ
13118	G_PRP	I	en	univ
13119	G_V	am	en	en
13120	DT	the	en	en
13121	G_J	same	en	en
13122	G_N	person	en	en
13123	G_PRP	who	en	en
13124	G_V	wrote	en	en
13125	$	#242	univ	en
13126	G_X	.	univ	univ
13127	PSP	From	en	univ
13128	G_R	now	en	en
13129	PSP	on	en	en
13130	G_PRP	I	en	en
13131	G_V	am	en	en
13132	G_V	planning	en	en
13133	PSP	to	en	en
13134	G_V	mention	en	en
13135	DT	my	en	en
13136	G_N	selection	en	en
13137	PSP	of	en	en
13138	G_N	confessions	en	en
13139	PSP	in	en	en
13140	DT	my	en	en
13141	G_N	resume	en	en
13142	G_X	.	univ	en
13143	G_PRP	I	en	univ
13144	G_V	don't	en	en
13145	G_V	have	en	en
13146	G_N	anything	en	en
13147	PSP	to	en	en
13148	G_V	write	en	en
13149	PSP	and	en	en
13150	G_J	next	en	en
13151	G_X	sem	en	en
13152	G_PRP	I	en	en
13153	G_V	would	en	en
13154	G_V	be	en	en
13155	G_V	sitting	en	en
13156	PSP	for	en	en
13157	G_N	placements	en	en
13158	G_X	.	univ	en
13159	E	:D	univ	univ
13160	G_X	.	univ	univ
13161	G_X	.	univ	univ
13162	PSP	By	en	univ
13163	DT	the	en	en
13164	G_N	way	en	en
13165	G_X	,	univ	en
13166	$	#231	univ	univ
13167	G_V	was	en	univ
13168	G_R	also	en	en
13169	PSP	from	en	en
13170	G_PRP	me	en	en
13171	G_X	...	univ	en
13172	PSP	and	en	univ
13173	G_PRP	I	en	en
13174	G_V	was	en	en
13175	G_V	planning	en	en
13176	PSP	to	en	en
13177	G_V	hit	en	en
13178	G_PRP	that	en	en
13179	DT	4thie	en	en
13180	G_N	bitch	en	en
13181	G_J	hard	en	en
13182	G_X	...	univ	en
13183	G_X	Behanchod	hi	univ
13184	G_N	4thie	en	hi
13185	G_V	hoke	hi	en
13186	G_N	freshie	en	hi
13187	G_N	type	en	en
13188	G_N	chutiyap	hi	en
13189	G_V	karta	hi	hi
13190	G_V	hai	hi	hi
13191	G_X	.	univ	hi
13192	#	#252	univ	
13193	G_X	:	univ	univ
13194	G_PRP	I	en	univ
13195	G_V	am	en	en
13196	G_R	not	en	en
13197	DT	an	en	en
13198	G_N	IITian	ne	en
13199	PSP	but	en	ne
13200	G_PRP	this	en	en
13201	G_V	is	en	en
13202	CC	for	en	en
13203	DT	a	en	en
13204	G_N	guy	en	en
13205	PSP	in	en	en
13206	G_N	IITB	acro	en
13207	G_X	Mech	en	acro
13208	G_X	.	univ	en
13209	G_N	T.S.	ne	univ
13210	G_N	you're	en	ne
13211	DT	an	en	en
13212	G_J	overgrown	en	en
13213	G_J	pompous	en	en
13214	G_J	inflated	en	en
13215	G_N	braggart	en	en
13216	G_X	,	univ	en
13217	G_V	stop	en	univ
13218	G_V	flaunting	en	en
13219	G_PRP	that	en	en
13220	G_N	you're	en	en
13221	DT	an	en	en
13222	G_N	IITian	ne	en
13223	G_X	.	univ	ne
13224	DT	Some	en	univ
13225	PSP	of	en	en
13226	G_PRP	you	en	en
13227	G_V	deserve	en	en
13228	G_V	respect	en	en
13229	PSP	but	en	en
13230	G_R	not	en	en
13231	G_N	guys	en	en
13232	PSP	like	en	en
13233	G_PRP	you	en	en
13234	G_PRP	who	en	en
13235	G_V	don't	en	en
13236	G_V	respect	en	en
13237	G_N	girls	en	en
13238	PSP	and	en	en
13239	G_V	treat	en	en
13240	G_PRP	them	en	en
13241	PSP	as	en	en
13242	G_N	objects	en	en
13243	G_X	.	univ	en
13244	G_PRP	I	en	univ
13245	G_V	have	en	en
13246	G_V	said	en	en
13247	DT	all	en	en
13248	G_PRP	this	en	en
13249	PSP	on	en	en
13250	DT	your	en	en
13251	G_N	face	en	en
13252	G_R	too	en	en
13253	PSP	so	en	en
13254	DT	it	en	en
13255	G_V	won't	en	en
13256	G_V	be	en	en
13257	G_R	that	en	en
13258	G_J	hard	en	en
13259	CC	for	en	en
13260	G_PRP	you	en	en
13261	PSP	to	en	en
13262	G_V	guess	en	en
13263	G_PRP	who	en	en
13264	G_PRP	this	en	en
13265	G_V	is	en	en
13266	G_X	.	univ	en
13267	G_R	Just	en	univ
13268	DT	a	en	en
13269	G_J	last	en	en
13270	G_N	reminder	en	en
13271	G_V	start	en	en
13272	G_V	respecting	en	en
13273	G_N	girls	en	en
13274	PSP	before	en	en
13275	DT	its	en	en
13276	G_R	too	en	en
13277	G_J	late	en	en
13278	G_X	.	univ	en
13279	G_PRP	They	en	univ
13280	G_V	aren't	en	en
13281	G_N	toys	en	en
13282	CC	for	en	en
13283	G_PRP	you	en	en
13284	PSP	to	en	en
13285	G_V	mess	en	en
13286	G_R	around	en	en
13287	G_X	!	univ	en
13288	PSP	With	en	univ
13289	G_N	love	en	en
13290	G_X	,	univ	en
13291	DT	your	en	univ
13292	G_N	Lucknow	ne	en
13293	G_V	schoolmate	en	ne
13294	G_X	.	univ	en
13295	G_PRP	I	en	univ
13296	G_V	wish	en	en
13297	G_PRP	I	en	en
13298	G_R	never	en	en
13299	G_V	had	en	en
13300	DT	a	en	en
13301	G_N	person	en	en
13302	PSP	like	en	en
13303	G_PRP	you	en	en
13304	PSP	in	en	en
13305	DT	my	en	en
13306	G_N	life	en	en
13307	PSP	and	en	en
13308	G_PRP	I	en	en
13309	G_V	am	en	en
13310	G_V	ashamed	en	en
13311	G_PRP	that	en	en
13312	G_PRP	I	en	en
13313	G_V	called	en	en
13314	G_PRP	you	en	en
13315	DT	a	en	en
13316	G_N	friend	en	en
13317	PSP	in	en	en
13318	DT	the	en	en
13319	G_J	past	en	en
13320	G_X	.	univ	en
13321	G_N	Karunesh	ne	
13322	G_N	Jigyasu	ne	ne
13323	G_J	nawabi	ne	ne
13324	G_N	masla	hi	ne
13325	G_PRT	hai	hi	hi
13326	G_N	lucknow	ne	hi
13327	PSP	ka	hi	ne
13328	G_V	sambhal	hi	hi
13329	G_V	lo	hi	hi
13330	G_X	..!!	univ	hi
13331	G_PRT	yes	en	
13332	G_PRP	she	en	en
13333	G_V	is	en	en
13334	G_N	god	en	en
13335	G_V	fearing	en	en
13336	G_X	....	univ	en
13337	CC	but	en	univ
13338	G_R	very	en	en
13339	G_J	fugly	univ	en
13340	G_X	!	univ	univ
13341	G_V	lo	hi	univ
13342	G_X	machaai	hi	hi
13343	G_X	...	univ	hi
13344	G_N	Ankit	ne	
13345	G_N	Yadav	ne	ne
13346	G_N	beta	hi	ne
13347	G_N	lucknow	ne	hi
13348	G_N	gaon	hi	ne
13349	G_PRT	nhi	hi	hi
13350	G_V	hai	hi	hi
13351	G_N	jo	hi	hi
13352	G_X	hum	hi	hi
13353	G_N	sabko	hi	hi
13354	G_V	jaante	hi	hi
13355	G_V	ho	hi	hi
13356	G_X	..	univ	hi
13357	E	;)	univ	univ
13358	E	:P	univ	univ
13359	DT	Some	en	
13360	G_J	strong	en	en
13361	G_N	words	en	en
13362	$	#251	univ	
13363	G_X	:	univ	univ
13364	G_PRP	I	en	univ
13365	G_V	would	en	en
13366	G_V	like	en	en
13367	CC	to	hi	en
13368	G_V	confess	en	hi
13369	PSP	that	en	en
13370	G_PRP	I	en	en
13371	G_V	sent	en	en
13372	G_J	false	en	en
13373	G_N	confessions	en	en
13374	CC	to	en	en
13375	G_N	IITB	acro	en
13376	G_V	Confessions	en	acro
13377	G_X	.	univ	en
13378	G_X	That's	en	
13379	G_R	not	en	en
13380	G_J	cool	en	en
13381	G_N	buddy	en	en
13382	G_X	...	univ	en
13383	G_PRP	What	en	
13384	PSP	if	en	en
13385	G_PRP	this	en	en
13386	G_V	is	en	en
13387	DT	a	en	en
13388	G_J	false	en	en
13389	G_N	confession	en	en
13390	G_X	!!.	univ	en
13391	U	http://cdn.memegenerator.net/instances/400x/37410461.jpg	univ	univ
13392	G_N	Captain	en	
13393	G_N	Obvious	en	en
13394	$	#250	univ	
13395	G_X	:	univ	univ
13396	G_J	Dear	en	univ
13397	G_N	Admins	en	en
13398	G_X	,	univ	en
13399	G_PRP	you	en	univ
13400	DT	all	en	en
13401	G_V	are	en	en
13402	G_J	mad	en	en
13403	G_X	.	univ	en
13404	G_V	Please	en	univ
13405	G_J	close	en	en
13406	DT	this	en	en
13407	G_N	page	en	en
13408	G_X	,	univ	en
13409	G_PRP	it	en	univ
13410	G_V	hurts	en	en
13411	DT	our	en	en
13412	G_N	feelings	en	en
13413	G_X	.	univ	en
13414	$	#249	univ	
13415	G_X	:	univ	univ
13416	G_PRP	I	en	univ
13417	G_R	just	en	en
13418	G_V	dunno	en	en
13419	G_R	how	en	en
13420	PSP	to	en	en
13421	G_V	talk	en	en
13422	CC	to	en	en
13423	G_N	girls	en	en
13424	G_X	.	univ	en
13425	PSP	But	en	univ
13426	G_R	then	en	en
13427	G_PRP	I	en	en
13428	G_V	think	en	en
13429	G_PRP	what	en	en
13430	DT	the	en	en
13431	G_N	fuck	en	en
13432	G_V	do	en	en
13433	G_PRP	I	en	en
13434	G_V	want	en	en
13435	PSP	to	en	en
13436	G_V	talk	en	en
13437	PSP	to	en	en
13438	DT	a	en	en
13439	G_N	girl	en	en
13440	G_R	when	en	en
13441	DT	all	en	en
13442	G_PRP	I	en	en
13443	G_V	want	en	en
13444	G_V	is	en	en
13445	CC	to	en	en
13446	G_V	have	en	en
13447	DT	a	en	en
13448	G_J	little	en	en
13449	G_N	fun	en	en
13450	G_X	,	univ	en
13451	CC	to	en	univ
13452	G_V	have	en	en
13453	G_N	romance	en	en
13454	G_X	.	univ	en
13455	G_J	Many	en	univ
13456	G_J	kanjoos	hi	en
13457	G_N	people	en	hi
13458	G_PRP	who	en	en
13459	G_V	dont	en	en
13460	G_V	wanna	en	en
13461	G_V	spend	en	en
13462	G_N	money	en	en
13463	G_V	have	en	en
13464	G_N	gf's	acro	en
13465	PSP	and	en	acro
13466	G_PRP	they	en	en
13467	G_V	TALK	en	en
13468	CC	to	en	en
13469	G_PRP	them	en	en
13470	PSP	and	en	en
13471	G_V	walk	en	en
13472	PSP	along	en	en
13473	DT	the	en	en
13474	G_N	lake	en	en
13475	G_X	etc	en	en
13476	G_X	...	univ	en
13477	G_PRP	I	en	univ
13478	G_V	may	en	en
13479	G_R	not	en	en
13480	G_V	have	en	en
13481	G_J	much	en	en
13482	CC	to	en	en
13483	G_V	talk	en	en
13484	PSP	about	en	en
13485	PSP	but	en	en
13486	G_N	I'm	en	en
13487	DT	a	en	en
13488	G_J	big	en	en
13489	G_N	spender	en	en
13490	G_X	.	univ	en
13491	G_N	I'm	en	univ
13492	G_X	.	univ	en
13493	G_V	feeling	en	univ
13494	G_R	totally	en	en
13495	G_V	depressed	en	en
13496	G_R	when	en	en
13497	G_PRP	I	en	en
13498	G_V	see	en	en
13499	G_J	cheapo	en	en
13500	G_X	couples	en	en
13501	PSP	in	en	en
13502	G_N	IITB	acro	en
13503	G_X	.	univ	acro
13504	PSP	So	en	
13505	PSP	if	en	en
13506	G_PRP	you	en	en
13507	G_V	think	en	en
13508	G_N	relationships	en	en
13509	G_V	are	en	en
13510	G_R	just	en	en
13511	CC	about	en	en
13512	G_V	spending	en	en
13513	G_N	money	en	en
13514	G_X	.,.,..	univ	en
13515	G_PRP	i	en	univ
13516	G_V	am	en	en
13517	G_J	glad	en	en
13518	G_PRP	you	en	en
13519	G_V	don't	en	en
13520	G_V	have	en	en
13521	DT	any	en	en
13522	G_N	Girlfriend	en	en
13523	G_X	.,.,	univ	en
13524	E	:P	univ	univ
13525	$	#248	univ	
13526	G_X	:	univ	univ
13527	G_PRP	I	en	univ
13528	G_V	am	en	en
13529	DT	a	en	en
13530	G_J	campusite	en	en
13531	G_X	.	univ	en
13532	G_PRP	This	en	univ
13533	G_V	happened	en	en
13534	$	13	univ	en
13535	G_N	years	en	univ
13536	G_R	ago	en	en
13537	G_X	.	univ	en
13538	G_PRP	I	en	univ
13539	G_V	used	en	en
13540	CC	to	en	en
13541	G_V	play	en	en
13542	G_N	tennis	en	en
13543	DT	a	en	en
13544	G_N	lot	en	en
13545	PSP	on	en	en
13546	DT	the	en	en
13547	G_J	old	en	en
13548	G_N	tennis	en	en
13549	G_N	courts	en	en
13550	PSP	as	en	en
13551	DT	a	en	en
13552	G_N	kid	en	en
13553	G_X	.	univ	en
13554	$	One	en	univ
13555	G_N	IIT	acro	en
13556	G_N	dude	en	acro
13557	G_V	used	en	en
13558	CC	to	en	en
13559	G_V	park	en	en
13560	G_PRP	his	en	en
13561	G_N	brand	en	en
13562	G_J	new	en	en
13563	G_N	bike	en	en
13564	PSP	and	en	en
13565	G_V	play	en	en
13566	G_N	tennis	en	en
13567	G_X	.	univ	en
13568	G_PRP	I	en	univ
13569	G_R	always	en	en
13570	G_V	used	en	en
13571	CC	to	en	en
13572	G_V	bug	en	en
13573	G_PRP	this	en	en
13574	G_N	guy	en	en
13575	CC	to	en	en
13576	G_V	let	en	en
13577	G_PRP	me	en	en
13578	G_V	have	en	en
13579	DT	a	en	en
13580	G_N	test-ride	en	en
13581	PSP	of	en	en
13582	G_PRP	his	en	en
13583	G_N	bike	en	en
13584	G_X	.	univ	en
13585	$	One	en	univ
13586	G_J	fine	en	en
13587	G_N	day	en	en
13588	G_PRP	he	en	en
13589	G_V	did	en	en
13590	G_X	,	univ	en
13591	PSP	and	en	univ
13592	G_PRP	I	en	en
13593	G_R	totally	en	en
13594	G_V	crashed	en	en
13595	DT	it	en	en
13596	G_J	nearby	en	en
13597	G_X	.	univ	en
13598	G_PRP	He	en	univ
13599	G_V	must	en	en
13600	G_V	have	en	en
13601	G_V	been	en	en
13602	DT	a	en	en
13603	G_J	total	en	en
13604	G_N	idiot	en	en
13605	G_X	,	univ	en
13606	PSP	because	en	univ
13607	G_PRP	I	en	en
13608	G_V	was	en	en
13609	G_R	only	en	en
13610	PSP	like	en	en
13611	$	11	univ	en
13612	G_N	years	en	univ
13613	G_J	old	en	en
13614	CC	at	en	en
13615	DT	the	en	en
13616	G_N	time	en	en
13617	G_X	...	univ	en
13618	G_N	score	en	
13619	G_V	is	en	en
13620	$	1	univ	en
13621	G_X	-	univ	univ
13622	$	1	univ	univ
13623	G_X	.	univ	univ
13624	G_R	now	ne	univ
13625	G_X	.	univ	ne
13626	G_X	BTW	acro	univ
13627	DT	the	en	acro
13628	G_N	kid	en	en
13629	G_R	never	en	en
13630	G_V	forgot	en	en
13631	DT	the	en	en
13632	G_J	riding	en	en
13633	G_N	lessons	en	en
13634	G_X	.	univ	en
13635	G_PRP	He	en	univ
13636	G_R	still	en	en
13637	G_R	proudly	en	en
13638	G_V	claims	en	en
13639	CC	to	en	en
13640	G_V	have	en	en
13641	G_V	learnt	en	en
13642	G_V	riding	en	en
13643	PSP	on	en	en
13644	DT	a	en	en
13645	G_J	new	en	en
13646	G_N	CBZ	ne	en
13647	G_X	..	univ	ne
13648	$	13	univ	univ
13649	G_N	yrs	en	univ
13650	G_R	ago	en	en
13651	G_X	.	univ	en
13652	G_N	Albert	ne	
13653	G_N	Aloysius	ne	ne
13654	G_PRT	ahem	univ	ne
13655	G_PRT	ahem	univ	univ
13656	G_X	...	univ	univ
13657	#	#247	univ	
13658	G_X	:	univ	univ
13659	G_PRT	Hey	en	univ
13660	G_N	admin	en	en
13661	G_X	,	univ	en
13662	G_PRP	this	en	univ
13663	G_J	crappy	en	en
13664	G_N	guy	en	en
13665	PSP	from	en	en
13666	G_X	<	univ	en
13667	E	XXX	univ	univ
13668	E	>	univ	univ
13669	G_V	has	en	univ
13670	G_V	been	en	en
13671	G_V	sending	en	en
13672	DT	all	en	en
13673	G_J	rubbish	en	en
13674	PSP	and	en	en
13675	G_J	utter	en	en
13676	G_N	lies	en	en
13677	PSP	as	en	en
13678	G_N	confession	en	en
13679	G_X	...	univ	en
13680	G_R	why	en	univ
13681	G_V	are	en	en
13682	G_PRP	u	en	en
13683	G_R	even	en	en
13684	G_V	entertaining	en	en
13685	G_PRP	them	en	en
13686	G_X	?	univ	en
13687	G_V	CONFESS	en	
13688	G_R	ANONYMOUSLY	en	en
13689	G_X	.	univ	en
13690	G_V	CONFESS	en	univ
13691	G_J	GREAT	en	en
13692	G_X	KEEDAS	hi	en
13693	G_X	.	univ	hi
13694	G_V	CONFESS	en	univ
13695	G_J	AMAZING	en	en
13696	G_X	ESCAPADES	en	en
13697	G_X	.	univ	en
13698	G_V	CONFESS	en	univ
13699	G_R	DOWN	en	en
13700	CC	N	en	en
13701	G_J	DIRTY	en	en
13702	G_X	....	univ	en
13703	G_X	.	univ	univ
13704	G_V	Submit	en	univ
13705	DT	your	en	en
13706	G_J	anonymous	en	en
13707	G_N	confessions	en	en
13708	PSP	to	en	en
13709	G_PRP	us	en	en
13710	CC	at	en	en
13711	U	www.iitbsecrets.com	univ	en
13712	$	#246	univ	
13713	G_X	:	univ	univ
13714	G_PRP	I	en	univ
13715	G_V	was	en	en
13716	PSP	in	en	en
13717	G_N	IITB	acro	en
13718	G_N	way	en	acro
13719	PSP	before	en	en
13720	G_N	Hiranandani	ne	en
13721	G_V	was	en	ne
13722	G_V	built	en	en
13723	G_X	...	univ	en
13724	PSP	as	en	univ
13725	DT	a	en	en
13726	G_J	spoilt	en	en
13727	G_N	city	en	en
13728	G_N	kid	en	en
13729	G_X	,	univ	en
13730	G_PRP	I	en	univ
13731	G_R	just	en	en
13732	G_V	couldn't	en	en
13733	G_N	crap	en	en
13734	PSP	in	en	en
13735	DT	the	en	en
13736	G_V	hostel	en	en
13737	G_V	bogs	en	en
13738	G_X	.	univ	en
13739	G_PRP	I	en	univ
13740	G_V	would	en	en
13741	G_V	ride	en	en
13742	DT	my	en	en
13743	G_N	Yamaha	ne	en
13744	DT	all	en	ne
13745	DT	the	en	en
13746	G_N	way	en	en
13747	CC	to	en	en
13748	G_N	Leela	ne	en
13749	CC	to	en	ne
13750	G_N	crap	en	en
13751	PSP	in	en	en
13752	DT	their	en	en
13753	G_J	palatial	en	en
13754	G_N	toilets	en	en
13755	G_X	.	univ	en
13756	PSP	In	en	univ
13757	DT	those	en	en
13758	G_N	days	en	en
13759	G_X	,	univ	en
13760	G_PRP	that	en	univ
13761	G_V	was	en	en
13762	DT	the	en	en
13763	G_J	only	en	en
13764	G_N	hotel	en	en
13765	PSP	around	en	en
13766	CC	for	en	en
13767	G_N	miles	en	en
13768	G_X	...	univ	en
13769	E	_/\\_	univ	
13770	G_V	must	en	univ
13771	G_V	have	en	en
13772	G_V	felt	en	en
13773	G_N	light	en	en
13774	PSP	as	en	en
13775	DT	a	en	en
13776	G_N	bird	en	en
13777	G_X	eh	en	en
13778	G_X	...	univ	en
13779	G_PRP	You	en	
13780	G_V	don't	en	en
13781	G_V	deserve	en	en
13782	PSP	to	en	en
13783	G_N	crap	en	en
13784	PSP	at	en	en
13785	DT	all	en	en
13786	G_N	bro	en	en
13787	G_N	;)	univ	en
13788	$	#245	univ	
13789	G_X	:	univ	univ
13790	PSP	At	en	univ
13791	DT	the	en	en
13792	G_N	peak	en	en
13793	PSP	of	en	en
13794	DT	my	en	en
13795	G_N	performance	en	en
13796	G_X	,	univ	en
13797	G_PRP	I	en	univ
13798	G_V	had	en	en
13799	$	27	univ	en
13800	G_N	backlogs	en	univ
13801	G_X	,	univ	en
13802	G_N	insti's	en	univ
13803	G_N	record	en	en
13804	G_J	lowest	en	en
13805	G_X	SPI	acro	en
13806	PSP	of	en	acro
13807	$	..27	univ	en
13808	PSP	and	en	univ
13809	G_PRP	I	en	en
13810	G_R	never	en	en
13811	G_V	drank	en	en
13812	G_N	daaru	hi	en
13813	G_X	,	univ	hi
13814	G_R	never	en	univ
13815	G_V	smoked	en	en
13816	G_N	weed	en	en
13817	PSP	or	en	en
13818	G_N	ganja	hi	en
13819	G_X	,	univ	hi
13820	G_R	never	en	univ
13821	G_V	smoked	en	en
13822	G_J	normal	en	en
13823	G_N	ciggies	en	en
13824	G_R	even	en	en
13825	G_X	,	univ	en
13826	G_R	never	en	univ
13827	G_V	ate	en	en
13828	G_J	non-veg	en	en
13829	G_X	,	univ	en
13830	G_R	never	en	univ
13831	G_V	drank	en	en
13832	G_N	coffee	en	en
13833	PSP	or	en	en
13834	G_N	tea	en	en
13835	G_X	.	univ	en
13836	G_V	Managed	en	univ
13837	CC	to	en	en
13838	G_V	escape	en	en
13839	PSP	in	en	en
13840	DT	the	en	en
13841	G_N	end	en	en
13842	G_X	,	univ	en
13843	G_PRP	I	en	univ
13844	G_V	gamed	en	en
13845	DT	the	en	en
13846	G_N	system	en	en
13847	DT	each	en	en
13848	CC	&	en	en
13849	DT	every	en	en
13850	G_N	time	en	en
13851	G_PRP	I	en	en
13852	G_V	passed	en	en
13853	DT	a	en	en
13854	G_N	quiz	en	en
13855	PSP	or	en	en
13856	DT	an	en	en
13857	G_N	exam	en	en
13858	G_X	.	univ	en
13859	G_V	Do	en	univ
13860	G_PRP	I	en	en
13861	G_V	regret	en	en
13862	G_PRP	it	en	en
13863	G_X	?	univ	en
13864	G_PRT	No	univ	univ
13865	G_X	.	univ	univ
13866	G_R	Why	en	univ
13867	G_X	?	univ	en
13868	PSP	Because	en	univ
13869	DT	there	en	en
13870	G_V	is	en	en
13871	DT	a	en	en
13872	G_N	place	en	en
13873	PSP	in	en	en
13874	DT	the	en	en
13875	G_N	world	en	en
13876	PSP	for	en	en
13877	G_N	people	en	en
13878	PSP	like	en	en
13879	G_PRP	me	en	en
13880	E	;)	univ	en
13881	G_V	R.A.S.P.A.C.T.	en	
13882	E	_/\\_	univ	en
13883	G_PRT	No	en	
13884	G_PRP	you	en	en
13885	G_N	moron	en	en
13886	G_X	,	univ	en
13887	DT	this	en	univ
13888	G_N	guy	en	en
13889	DT	is	en	en
13890	G_J	real	en	en
13891	G_X	.	univ	en
13892	G_V	Would	en	univ
13893	G_PRP	you	en	en
13894	G_V	like	en	en
13895	CC	to	en	en
13896	G_V	put	en	en
13897	DT	some	en	en
13898	G_N	money	en	en
13899	G_R	where	en	en
13900	DT	your	en	en
13901	G_N	mouth	en	en
